number,value,datetime_start,datetime_complete,duration,params_alpha,params_contamination,params_leaf_size,params_max_samples,params_model,params_n_bins,params_n_estimators,params_n_neighbors,params_tol,state
0,0.11450381679389313,2026-04-28 11:11:18.163649,2026-04-28 11:11:18.185874,0 days 00:00:00.022225,,0.002285325525633921,71.0,,LOF,,,10.0,,COMPLETE
1,0.0,2026-04-28 11:11:18.186128,2026-04-28 11:11:18.195384,0 days 00:00:00.009256,,0.0030803400529839683,,,COPOD,,,,,COMPLETE
2,0.0,2026-04-28 11:11:18.195599,2026-04-28 11:11:18.204649,0 days 00:00:00.009050,,0.004678719265016202,,,COPOD,,,,,COMPLETE
3,0.03720238095238095,2026-04-28 11:11:18.204876,2026-04-28 11:11:18.441454,0 days 00:00:00.236578,,0.06407866261851013,,0.6599641068895281,IForest,,80.0,,,COMPLETE
4,0.04363001745200698,2026-04-28 11:11:18.441634,2026-04-28 11:11:18.446443,0 days 00:00:00.004809,0.40611470057706595,0.15255065745117377,,,HBOS,49.0,,,0.30892170379736505,COMPLETE
5,0.0,2026-04-28 11:11:18.446578,2026-04-28 11:11:18.518328,0 days 00:00:00.071750,,0.0011998556988857205,28.0,,LOF,,,92.0,,COMPLETE
6,0.05529225908372828,2026-04-28 11:11:18.518584,2026-04-28 11:11:18.976606,0 days 00:00:00.458022,,0.17023282716867383,,0.9576492590949324,IForest,,167.0,,,COMPLETE
7,0.0,2026-04-28 11:11:18.976791,2026-04-28 11:11:18.983268,0 days 00:00:00.006477,0.2004518719478462,0.0012707770074499693,,,HBOS,19.0,,,0.28064667700781154,COMPLETE
8,0.05625879043600562,2026-04-28 11:11:18.983530,2026-04-28 11:11:19.163933,0 days 00:00:00.180403,,0.07012604000905368,,0.990820855620362,IForest,,61.0,,,COMPLETE
9,0.03690036900369004,2026-04-28 11:11:19.164124,2026-04-28 11:11:19.172885,0 days 00:00:00.008761,,0.04758470274910409,,,COPOD,,,,,COMPLETE
10,0.41420118343195267,2026-04-28 11:11:19.173057,2026-04-28 11:11:19.198529,0 days 00:00:00.025472,,0.012278360049275504,77.0,,LOF,,,5.0,,COMPLETE
11,0.37604456824512533,2026-04-28 11:11:19.198732,2026-04-28 11:11:19.225062,0 days 00:00:00.026330,,0.012863636468880696,79.0,,LOF,,,6.0,,COMPLETE
12,0.0,2026-04-28 11:11:19.225269,2026-04-28 11:11:19.235898,0 days 00:00:00.010629,,0.011334291779669579,,,ECOD,,,,,COMPLETE
13,0.37604456824512533,2026-04-28 11:11:19.236079,2026-04-28 11:11:19.261508,0 days 00:00:00.025429,,0.014760471569989502,80.0,,LOF,,,6.0,,COMPLETE
14,0.25914634146341464,2026-04-28 11:11:19.261705,2026-04-28 11:11:19.299355,0 days 00:00:00.037650,,0.014489188468155959,57.0,,LOF,,,30.0,,COMPLETE
15,0.13011152416356878,2026-04-28 11:11:19.299554,2026-04-28 11:11:19.350776,0 days 00:00:00.051222,,0.007795893358622733,80.0,,LOF,,,52.0,,COMPLETE
16,0.023255813953488372,2026-04-28 11:11:19.350991,2026-04-28 11:11:19.361984,0 days 00:00:00.010993,,0.027513092673650832,,,ECOD,,,,,COMPLETE
17,0.2857142857142857,2026-04-28 11:11:19.362179,2026-04-28 11:11:19.395561,0 days 00:00:00.033382,,0.03311073725242975,55.0,,LOF,,,29.0,,COMPLETE
18,0.2922077922077922,2026-04-28 11:11:19.395771,2026-04-28 11:11:19.421333,0 days 00:00:00.025562,,0.006674619025368454,17.0,,LOF,,,5.0,,COMPLETE
19,0.28150134048257375,2026-04-28 11:11:19.421543,2026-04-28 11:11:19.463221,0 days 00:00:00.041678,,0.023408245885828113,64.0,,LOF,,,34.0,,COMPLETE
20,0.0,2026-04-28 11:11:19.463437,2026-04-28 11:11:19.473483,0 days 00:00:00.010046,,0.00429044326441149,,,ECOD,,,,,COMPLETE
21,0.3609625668449198,2026-04-28 11:11:19.473658,2026-04-28 11:11:19.502538,0 days 00:00:00.028880,,0.01580608352107629,80.0,,LOF,,,8.0,,COMPLETE
22,0.22875816993464052,2026-04-28 11:11:19.502798,2026-04-28 11:11:19.532880,0 days 00:00:00.030082,,0.008324680742057614,80.0,,LOF,,,15.0,,COMPLETE
23,0.32345013477088946,2026-04-28 11:11:19.533081,2026-04-28 11:11:19.566363,0 days 00:00:00.033282,,0.017814926613681847,69.0,,LOF,,,21.0,,COMPLETE
24,0.0,2026-04-28 11:11:19.566570,2026-04-28 11:11:19.640977,0 days 00:00:00.074407,,0.010895638656863459,70.0,,LOF,,,84.0,,COMPLETE
