number,value,datetime_start,datetime_complete,duration,params_alpha,params_contamination,params_leaf_size,params_max_samples,params_model,params_n_bins,params_n_estimators,params_n_neighbors,params_tol,state
0,0.037371134020618556,2026-04-18 17:53:56.671593,2026-04-18 17:53:56.742268,0 days 00:00:00.070675,,0.002285325525633921,71.0,,LOF,,,10.0,,COMPLETE
1,0.00257201646090535,2026-04-18 17:53:56.742459,2026-04-18 17:53:56.761626,0 days 00:00:00.019167,,0.0030803400529839683,,,COPOD,,,,,COMPLETE
2,0.005104645227156712,2026-04-18 17:53:56.761793,2026-04-18 17:53:56.781527,0 days 00:00:00.019734,,0.004678719265016202,,,COPOD,,,,,COMPLETE
3,0.13516302104828726,2026-04-18 17:53:56.781746,2026-04-18 17:53:57.352402,0 days 00:00:00.570656,,0.06407866261851013,,0.6599641068895281,IForest,,80.0,,,COMPLETE
4,0.11166452442159383,2026-04-18 17:53:57.352601,2026-04-18 17:53:57.362579,0 days 00:00:00.009978,0.40611470057706595,0.15255065745117377,,,HBOS,49.0,,,0.30892170379736505,COMPLETE
5,0.0025953802232026994,2026-04-18 17:53:57.362775,2026-04-18 17:53:57.618484,0 days 00:00:00.255709,,0.0011998556988857205,28.0,,LOF,,,92.0,,COMPLETE
6,0.2199624981970287,2026-04-18 17:53:57.618672,2026-04-18 17:53:58.809442,0 days 00:00:01.190770,,0.17023282716867383,,0.9576492590949324,IForest,,167.0,,,COMPLETE
7,0.0,2026-04-18 17:53:58.809628,2026-04-18 17:53:58.818869,0 days 00:00:00.009241,0.2004518719478462,0.0012707770074499693,,,HBOS,19.0,,,0.28064667700781154,COMPLETE
8,0.18782643631980714,2026-04-18 17:53:58.819057,2026-04-18 17:53:59.274754,0 days 00:00:00.455697,,0.07012604000905368,,0.990820855620362,IForest,,61.0,,,COMPLETE
9,0.049124305852199915,2026-04-18 17:53:59.274950,2026-04-18 17:53:59.294428,0 days 00:00:00.019478,,0.04758470274910409,,,COPOD,,,,,COMPLETE
10,0.01733960862026257,2026-04-18 17:53:59.294610,2026-04-18 17:53:59.314918,0 days 00:00:00.020308,,0.012278360049275504,,,ECOD,,,,,COMPLETE
11,0.2219209362066505,2026-04-18 17:53:59.315100,2026-04-18 17:54:00.627648,0 days 00:00:01.312548,,0.1743059612198183,,0.9562129194904898,IForest,,181.0,,,COMPLETE
12,0.22412330316742082,2026-04-18 17:54:00.627884,2026-04-18 17:54:02.040581,0 days 00:00:01.412697,,0.17998506335222095,,0.997051699031053,IForest,,192.0,,,COMPLETE
13,0.06446991404011461,2026-04-18 17:54:02.040784,2026-04-18 17:54:03.513574,0 days 00:00:01.472790,,0.0243897042982637,,0.8109715399222327,IForest,,196.0,,,COMPLETE
14,0.20130340333091962,2026-04-18 17:54:03.513835,2026-04-18 17:54:04.626883,0 days 00:00:01.113048,,0.16953867479922408,,0.40461158038518974,IForest,,154.0,,,COMPLETE
15,0.017241379310344827,2026-04-18 17:54:04.627108,2026-04-18 17:54:04.648988,0 days 00:00:00.021880,,0.013424584154280014,,,ECOD,,,,,COMPLETE
16,0.19549008910711038,2026-04-18 17:54:04.649198,2026-04-18 17:54:06.125991,0 days 00:00:01.476793,,0.09681165729706535,,0.8147100018818704,IForest,,200.0,,,COMPLETE
17,0.08851674641148326,2026-04-18 17:54:06.126188,2026-04-18 17:54:07.070410,0 days 00:00:00.944222,,0.025440403205472473,,0.9972115722232049,IForest,,126.0,,,COMPLETE
18,0.09141402453135848,2026-04-18 17:54:07.070646,2026-04-18 17:54:08.284728,0 days 00:00:01.214082,,0.03430458455555391,,0.8199258979028818,IForest,,165.0,,,COMPLETE
19,0.08666164280331574,2026-04-18 17:54:08.284949,2026-04-18 17:54:08.420086,0 days 00:00:00.135137,,0.007786513505009941,14.0,,LOF,,,44.0,,COMPLETE
20,0.09928443649373882,2026-04-18 17:54:08.420283,2026-04-18 17:54:08.441344,0 days 00:00:00.021061,,0.09761663292330354,,,ECOD,,,,,COMPLETE
21,0.22629019184004323,2026-04-18 17:54:08.441572,2026-04-18 17:54:09.649189,0 days 00:00:01.207617,,0.19894698132622327,,0.9818721857450945,IForest,,169.0,,,COMPLETE
22,0.2292709319626674,2026-04-18 17:54:09.649397,2026-04-18 17:54:10.969784,0 days 00:00:01.320387,,0.19531329722207635,,0.8798306599942693,IForest,,183.0,,,COMPLETE
23,0.1987353206865402,2026-04-18 17:54:10.970054,2026-04-18 17:54:12.008521,0 days 00:00:01.038467,,0.09971485454077705,,0.8663824937108778,IForest,,139.0,,,COMPLETE
24,0.19579092634121098,2026-04-18 17:54:12.008709,2026-04-18 17:54:13.311437,0 days 00:00:01.302728,,0.11191751267063735,,0.7077576175708232,IForest,,179.0,,,COMPLETE
