number,value,datetime_start,datetime_complete,duration,params_alpha,params_contamination,params_leaf_size,params_max_samples,params_model,params_n_bins,params_n_estimators,params_n_neighbors,params_tol,state
0,0.01937984496124031,2026-04-28 10:45:00.250218,2026-04-28 10:45:00.459807,0 days 00:00:00.209589,,0.002285325525633921,71.0,,LOF,,,10.0,,COMPLETE
1,0.0,2026-04-28 10:45:00.459997,2026-04-28 10:45:00.495487,0 days 00:00:00.035490,,0.0030803400529839683,,,COPOD,,,,,COMPLETE
2,0.0,2026-04-28 10:45:00.495687,2026-04-28 10:45:00.530669,0 days 00:00:00.034982,,0.004678719265016202,,,COPOD,,,,,COMPLETE
3,0.1597444089456869,2026-04-28 10:45:00.530842,2026-04-28 10:45:00.758303,0 days 00:00:00.227461,,0.06407866261851013,,0.6599641068895281,IForest,,80.0,,,COMPLETE
4,0.053366174055829226,2026-04-28 10:45:00.758501,2026-04-28 10:45:00.773537,0 days 00:00:00.015036,0.40611470057706595,0.15255065745117377,,,HBOS,49.0,,,0.30892170379736505,COMPLETE
5,0.15384615384615385,2026-04-28 10:45:00.773754,2026-04-28 10:45:01.364800,0 days 00:00:00.591046,,0.0011998556988857205,28.0,,LOF,,,92.0,,COMPLETE
6,0.09870918754745633,2026-04-28 10:45:01.364992,2026-04-28 10:45:01.804837,0 days 00:00:00.439845,,0.17023282716867383,,0.9576492590949324,IForest,,167.0,,,COMPLETE
7,0.0,2026-04-28 10:45:01.805058,2026-04-28 10:45:01.818876,0 days 00:00:00.013818,0.2004518719478462,0.0012707770074499693,,,HBOS,19.0,,,0.28064667700781154,COMPLETE
8,0.14684287812041116,2026-04-28 10:45:01.819101,2026-04-28 10:45:01.995961,0 days 00:00:00.176860,,0.07012604000905368,,0.990820855620362,IForest,,61.0,,,COMPLETE
9,0.08506616257088846,2026-04-28 10:45:01.996168,2026-04-28 10:45:02.031366,0 days 00:00:00.035198,,0.04758470274910409,,,COPOD,,,,,COMPLETE
10,0.04076086956521739,2026-04-28 10:45:02.031549,2026-04-28 10:45:02.068082,0 days 00:00:00.036533,,0.018054373833527988,,,ECOD,,,,,COMPLETE
11,0.3177257525083612,2026-04-28 10:45:02.068284,2026-04-28 10:45:02.680765,0 days 00:00:00.612481,,0.011096121254495772,15.0,,LOF,,,99.0,,COMPLETE
12,0.15151515151515152,2026-04-28 10:45:02.680971,2026-04-28 10:45:02.898403,0 days 00:00:00.217432,,0.010055113087419186,,0.4310039443727755,IForest,,78.0,,,COMPLETE
13,0.26243093922651933,2026-04-28 10:45:02.898662,2026-04-28 10:45:03.578423,0 days 00:00:00.679761,,0.019283335565628137,13.0,,LOF,,,93.0,,COMPLETE
14,0.27696793002915454,2026-04-28 10:45:03.578634,2026-04-28 10:45:04.294112,0 days 00:00:00.715478,,0.017311623440584144,10.0,,LOF,,,100.0,,COMPLETE
15,0.3231292517006803,2026-04-28 10:45:04.294320,2026-04-28 10:45:04.995625,0 days 00:00:00.701305,,0.008868069664102092,10.0,,LOF,,,98.0,,COMPLETE
16,0.33568904593639576,2026-04-28 10:45:04.995826,2026-04-28 10:45:05.470863,0 days 00:00:00.475037,,0.007389680707689747,39.0,,LOF,,,65.0,,COMPLETE
17,0.0,2026-04-28 10:45:05.471091,2026-04-28 10:45:05.508019,0 days 00:00:00.036928,,0.006148815257855931,,,ECOD,,,,,COMPLETE
18,0.24193548387096775,2026-04-28 10:45:05.508214,2026-04-28 10:45:05.951910,0 days 00:00:00.443696,,0.033067280904310714,48.0,,LOF,,,59.0,,COMPLETE
19,0.33568904593639576,2026-04-28 10:45:05.952149,2026-04-28 10:45:06.414538,0 days 00:00:00.462389,,0.006495976948506647,42.0,,LOF,,,64.0,,COMPLETE
20,0.3333333333333333,2026-04-28 10:45:06.414746,2026-04-28 10:45:06.880285,0 days 00:00:00.465539,,0.003101606675346204,45.0,,LOF,,,66.0,,COMPLETE
21,0.3333333333333333,2026-04-28 10:45:06.880486,2026-04-28 10:45:07.323912,0 days 00:00:00.443426,,0.0034586076179287813,43.0,,LOF,,,61.0,,COMPLETE
22,0.2631578947368421,2026-04-28 10:45:07.324126,2026-04-28 10:45:07.821149,0 days 00:00:00.497023,,0.0021567181558895645,45.0,,LOF,,,71.0,,COMPLETE
23,0.36101083032490977,2026-04-28 10:45:07.821366,2026-04-28 10:45:08.186747,0 days 00:00:00.365381,,0.006287629447070353,35.0,,LOF,,,41.0,,COMPLETE
24,0.0,2026-04-28 10:45:08.186962,2026-04-28 10:45:08.205300,0 days 00:00:00.018338,0.01780004897700621,0.006003790583965367,,,HBOS,5.0,,,0.876305428647995,COMPLETE
