city,column,fraction_pct,rows_given,n_fit_points,max_n_seen,beta_pure,r2_pure,pred_pure_s,err_pure_pct,c_overhead,beta_oh,r2_oh,pred_oh_s,err_oh_pct,actual_full_s,detector
london,temperature_2m,25,5088,7,5000,0.7972420417868588,0.992077755595528,0.3513846697598121,41.65922417037181,0.0004537726038888,1.0924081236921193,0.9979908690139496,0.5261989416186037,12.63462200629676,0.6022968751494773,LOF
london,temperature_2m,50,10176,11,10000,0.8723456474828093,0.9915787851678676,0.4316431490176776,28.333822268204027,0.0004290907846652,1.0913258281569154,0.9989858823327554,0.5341785512741971,11.30975880596668,0.6022968751494773,LOF
london,temperature_2m,75,15264,14,15000,0.9178260903480734,0.9903466208560427,0.4819633677781395,19.97910205685087,0.0006737860679739,1.208417124822344,0.9991732193774728,0.5848522276172993,2.8963536508218852,0.6022968751494773,LOF
london,temperature_2m,100,20352,17,20352,0.9551961105526752,0.9893394553202952,0.5239317760343276,13.011041954302213,0.0008179905372845,1.2663527455884265,0.9994690847215608,0.6023606433711334,0.0105875066411771,0.6022968751494773,LOF
london,apparent_temperature,25,5088,7,5000,0.8136631992456675,0.990289796564079,0.3609957766910379,37.92846164501733,0.0001136041636001,0.8934387182117576,0.9911839126738462,0.4087230993039635,29.721971355009497,0.5815801996504888,LOF
london,apparent_temperature,50,10176,11,10000,0.8655612153923542,0.9936013735946884,0.4161140451652921,28.451132721615448,0.0003193055879544,1.0167236279256726,0.998098407863307,0.4811551294292308,17.267621951643168,0.5815801996504888,LOF
london,apparent_temperature,75,15264,14,15000,0.9086637209538536,0.9919152657419,0.4619624668131084,20.567710680189403,0.0007013116528972,1.197094696411821,0.9982895624028322,0.5545810484869171,4.642377986698525,0.5815801996504888,LOF
london,apparent_temperature,100,20352,17,20352,0.9439341557584152,0.9906432121442248,0.4997577142455067,14.068994345776348,0.0008902025626609,1.2703042917613934,0.9988742800881816,0.5728840361346729,1.4952647151746352,0.5815801996504888,LOF
london,precipitation,25,5088,7,5000,1.6952869663990642,0.994704106132216,12.237023981883532,35.849293147645334,0.0003827165970884,1.9104570862260144,0.9993267609610336,17.996850255786192,5.654294154046359,19.075431249802932,LOF
london,precipitation,50,10176,11,10000,1.7719820734212826,0.9963578457353124,15.0707548449826,20.993897083515233,0.001188445515714,1.9940338075382815,0.9994900912799228,19.400297523372167,1.7030612273711585,19.075431249802932,LOF
london,precipitation,75,15264,14,15000,1.8013306213480678,0.9971973993929504,16.1858380534923,15.148245711826227,2.3746299331195018e-07,1.8745568838640467,0.9997679581725832,17.72619484530621,7.073163310583933,19.075431249802932,LOF
london,precipitation,100,20352,17,20352,1.831098607151398,0.9972983078036942,17.301915380505406,9.29738282753554,0.0027541175023288,2.024756108651997,0.999350307925392,19.183391187831532,0.5659632886659718,19.075431249802932,LOF
london,surface_pressure,25,5088,7,5000,0.3794725601115652,0.9122445378462224,0.0341128404218901,50.174483854145905,0.0003285086281988,1.1465933724728636,0.9936868672690556,0.0780164889473107,13.951573120620758,0.0684646001900546,ECOD
london,surface_pressure,50,10176,11,10000,0.4899444778701747,0.9392144366586606,0.0460990211868911,32.667362317281665,0.0003153712796555,1.0642320379895531,0.9987613811762532,0.070715575572985,3.287794534229112,0.0684646001900546,ECOD
london,surface_pressure,75,15264,14,15000,0.547475243391839,0.9480827077911808,0.0530118534122088,22.57041848626836,0.0003011391297487,1.0187080337807155,0.9994106650336588,0.0685493692481234,0.1238144352460302,0.0684646001900546,ECOD
