number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_contamination,params_epochs,params_gamma_mode,params_gamma_val,params_layer_width,params_lr,params_model,params_n_layers,params_nu,state
0,0.5208333333333334,2026-05-24 11:19:33.522835,2026-05-24 11:19:35.689735,0 days 00:00:02.166900,tanh,128.0,0.02385234757844707,98.0,,,6.0,0.00010994335574766199,VAE,1.0,,COMPLETE
1,0.7371794871794872,2026-05-24 11:19:35.689814,2026-05-24 11:19:35.749095,0 days 00:00:00.059281,,,0.009860942908083906,,scale,,,,OCSVM,,0.004678719265016202,COMPLETE
2,0.24509803921568626,2026-05-24 11:19:35.749143,2026-05-24 11:19:35.758088,0 days 00:00:00.008945,,,0.06407866261851013,,float,0.0014234237430895472,,,OCSVM,,0.0028804169778805498,COMPLETE
3,0.10595358224016145,2026-05-24 11:19:35.758134,2026-05-24 11:19:36.846493,0 days 00:00:01.088359,elu,256.0,0.15255065745117377,60.0,,,14.0,0.00017541893487450815,AE,3.0,,COMPLETE
4,0.6510416666666666,2026-05-24 11:19:36.846575,2026-05-24 11:19:36.953816,0 days 00:00:00.107241,tanh,512.0,0.01811326544803337,27.0,,,16.0,0.0069782812651260325,AE,1.0,,COMPLETE
5,0.8088235294117647,2026-05-24 11:19:36.953893,2026-05-24 11:19:36.997401,0 days 00:00:00.043508,,,0.006620642015198968,,scale,,,,OCSVM,,0.004430357105538922,COMPLETE
6,0.21052631578947367,2026-05-24 11:19:36.997455,2026-05-24 11:19:37.036879,0 days 00:00:00.039424,,,0.05983542473217019,,float,0.21545535601027507,,,OCSVM,,0.002865832106246123,COMPLETE
7,0.9057971014492754,2026-05-24 11:19:37.036932,2026-05-24 11:19:38.211524,0 days 00:00:01.174592,relu,256.0,0.006680983417211186,79.0,,,15.0,0.0004470608546778491,VAE,1.0,,COMPLETE
8,0.6127450980392157,2026-05-24 11:19:38.211603,2026-05-24 11:19:38.318628,0 days 00:00:00.107025,,,0.01956661354644642,,float,0.02578254153018897,,,OCSVM,,0.05943176207886525,COMPLETE
9,0.45787545787545786,2026-05-24 11:19:38.318691,2026-05-24 11:19:38.540505,0 days 00:00:00.221814,relu,512.0,0.029133955052801898,26.0,,,10.0,0.00028681134821030097,VAE,1.0,,COMPLETE
10,0.45454545454545453,2026-05-24 11:19:38.540585,2026-05-24 11:19:40.069225,0 days 00:00:01.528640,leaky_relu,256.0,0.001454180104792578,86.0,,,12.0,0.0014138916628611978,VAE,2.0,,COMPLETE
11,0.45454545454545453,2026-05-24 11:19:40.069307,2026-05-24 11:19:41.177988,0 days 00:00:01.108681,relu,256.0,0.0038462545758740515,67.0,,,8.0,0.0008339253963206758,VAE,2.0,,COMPLETE
12,0.946969696969697,2026-05-24 11:19:41.178070,2026-05-24 11:19:41.258870,0 days 00:00:00.080800,,,0.005747473954395584,,scale,,,,OCSVM,,0.02588682656074846,COMPLETE
13,0.7203389830508474,2026-05-24 11:19:41.258919,2026-05-24 11:19:43.909026,0 days 00:00:02.650107,relu,128.0,0.0031752537980071945,65.0,,,15.0,0.0007010478624133058,VAE,3.0,,COMPLETE
14,0.37037037037037035,2026-05-24 11:19:43.909103,2026-05-24 11:19:44.218576,0 days 00:00:00.309473,elu,256.0,0.001042073374139197,45.0,,,4.0,0.0027955059184007138,AE,1.0,,COMPLETE
