number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_contamination,params_epochs,params_gamma_mode,params_gamma_val,params_layer_width,params_lr,params_model,params_n_layers,params_nu,state
0,0.20833333333333334,2026-05-24 11:18:50.326601,2026-05-24 11:18:53.390335,0 days 00:00:03.063734,tanh,128.0,0.02385234757844707,98.0,,,25.0,0.00010994335574766199,VAE,1.0,,COMPLETE
1,0.2878787878787879,2026-05-24 11:18:53.390416,2026-05-24 11:18:53.436055,0 days 00:00:00.045639,,,0.009860942908083906,,scale,,,,OCSVM,,0.004678719265016202,COMPLETE
2,0.15082956259426847,2026-05-24 11:18:53.436106,2026-05-24 11:18:53.446536,0 days 00:00:00.010430,,,0.06407866261851013,,float,0.0014234237430895472,,,OCSVM,,0.0028804169778805498,COMPLETE
3,0.12361466325660699,2026-05-24 11:18:53.446582,2026-05-24 11:18:55.341378,0 days 00:00:01.894796,elu,256.0,0.15255065745117377,60.0,,,80.0,0.00017541893487450815,AE,3.0,,COMPLETE
4,0.2879581151832461,2026-05-24 11:18:55.341458,2026-05-24 11:18:55.519381,0 days 00:00:00.177923,tanh,512.0,0.01811326544803337,27.0,,,94.0,0.0069782812651260325,AE,1.0,,COMPLETE
5,0.31456953642384106,2026-05-24 11:18:55.519465,2026-05-24 11:18:55.565148,0 days 00:00:00.045683,,,0.006620642015198968,,scale,,,,OCSVM,,0.004430357105538922,COMPLETE
6,0.18518518518518517,2026-05-24 11:18:55.565208,2026-05-24 11:18:55.622753,0 days 00:00:00.057545,,,0.05983542473217019,,float,0.21545535601027507,,,OCSVM,,0.002865832106246123,COMPLETE
7,0.17921146953405018,2026-05-24 11:18:55.622806,2026-05-24 11:18:57.858629,0 days 00:00:02.235823,relu,256.0,0.006680983417211186,79.0,,,85.0,0.0004470608546778491,VAE,1.0,,COMPLETE
8,0.28225806451612906,2026-05-24 11:18:57.858710,2026-05-24 11:18:57.999343,0 days 00:00:00.140633,,,0.01956661354644642,,float,0.02578254153018897,,,OCSVM,,0.05943176207886525,COMPLETE
9,0.24891774891774893,2026-05-24 11:18:57.999412,2026-05-24 11:18:58.437050,0 days 00:00:00.437638,relu,512.0,0.029133955052801898,26.0,,,55.0,0.00028681134821030097,VAE,1.0,,COMPLETE
10,0.09689922480620156,2026-05-24 11:18:58.437130,2026-05-24 11:18:58.517139,0 days 00:00:00.080009,,,0.0014512493598463222,,scale,,,,OCSVM,,0.025971706863207364,COMPLETE
11,0.12455516014234876,2026-05-24 11:18:58.517203,2026-05-24 11:18:58.780029,0 days 00:00:00.262826,leaky_relu,512.0,0.003410596611180539,22.0,,,95.0,0.00965440094312844,AE,2.0,,COMPLETE
12,0.19784172661870503,2026-05-24 11:18:58.780111,2026-05-24 11:18:59.351886,0 days 00:00:00.571775,tanh,512.0,0.003797077705727539,49.0,,,57.0,0.0050446950975280526,AE,2.0,,COMPLETE
13,0.019230769230769232,2026-05-24 11:18:59.351968,2026-05-24 11:19:01.120700,0 days 00:00:01.768732,tanh,128.0,0.0011499362194966856,44.0,,,19.0,0.0017330850512644273,AE,3.0,,COMPLETE
14,0.31141868512110726,2026-05-24 11:19:01.120789,2026-05-24 11:19:01.444185,0 days 00:00:00.323396,elu,512.0,0.006446745257924971,38.0,,,72.0,0.0021223297272287135,AE,1.0,,COMPLETE
