number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_contamination,params_epochs,params_gamma_mode,params_gamma_val,params_layer_width,params_lr,params_model,params_n_layers,params_nu,state
0,0.0,2026-05-24 11:19:07.004168,2026-05-24 11:19:09.187530,0 days 00:00:02.183362,tanh,128.0,0.02385234757844707,98.0,,,6.0,0.00010994335574766199,VAE,1.0,,COMPLETE
1,0.03225806451612903,2026-05-24 11:19:09.187611,2026-05-24 11:19:09.226439,0 days 00:00:00.038828,,,0.009860942908083906,,scale,,,,OCSVM,,0.004678719265016202,COMPLETE
2,0.0,2026-05-24 11:19:09.226486,2026-05-24 11:19:09.235463,0 days 00:00:00.008977,,,0.06407866261851013,,float,0.0014234237430895472,,,OCSVM,,0.0028804169778805498,COMPLETE
3,0.014985014985014986,2026-05-24 11:19:09.235509,2026-05-24 11:19:10.316628,0 days 00:00:01.081119,elu,256.0,0.15255065745117377,60.0,,,14.0,0.00017541893487450815,AE,3.0,,COMPLETE
4,0.0,2026-05-24 11:19:10.316711,2026-05-24 11:19:10.426801,0 days 00:00:00.110090,tanh,512.0,0.01811326544803337,27.0,,,16.0,0.0069782812651260325,AE,1.0,,COMPLETE
5,0.0,2026-05-24 11:19:10.426878,2026-05-24 11:19:10.467120,0 days 00:00:00.040242,,,0.006620642015198968,,scale,,,,OCSVM,,0.004430357105538922,COMPLETE
6,0.011086474501108648,2026-05-24 11:19:10.467167,2026-05-24 11:19:10.482818,0 days 00:00:00.015651,,,0.05983542473217019,,float,0.21545535601027507,,,OCSVM,,0.002865832106246123,COMPLETE
7,0.0,2026-05-24 11:19:10.482864,2026-05-24 11:19:11.731073,0 days 00:00:01.248209,relu,256.0,0.006680983417211186,79.0,,,15.0,0.0004470608546778491,VAE,1.0,,COMPLETE
8,0.0,2026-05-24 11:19:11.731156,2026-05-24 11:19:11.843573,0 days 00:00:00.112417,,,0.01956661354644642,,float,0.02578254153018897,,,OCSVM,,0.05943176207886525,COMPLETE
9,0.0,2026-05-24 11:19:11.843639,2026-05-24 11:19:12.066440,0 days 00:00:00.222801,relu,512.0,0.029133955052801898,26.0,,,10.0,0.00028681134821030097,VAE,1.0,,COMPLETE
10,0.0,2026-05-24 11:19:12.066523,2026-05-24 11:19:12.140402,0 days 00:00:00.073879,,,0.0010322851929145003,,scale,,,,OCSVM,,0.026920216985938796,COMPLETE
11,0.005931198102016607,2026-05-24 11:19:12.140465,2026-05-24 11:19:13.091417,0 days 00:00:00.950952,elu,256.0,0.1226207363984716,55.0,,,12.0,0.002092225079177822,AE,3.0,,COMPLETE
12,0.0,2026-05-24 11:19:13.091500,2026-05-24 11:19:14.016443,0 days 00:00:00.924943,elu,256.0,0.004703806793500387,55.0,,,11.0,0.00010675407469221818,AE,3.0,,COMPLETE
13,0.012195121951219513,2026-05-24 11:19:14.016528,2026-05-24 11:19:15.480809,0 days 00:00:01.464281,leaky_relu,128.0,0.18460600451848233,72.0,,,5.0,0.0015431780199486173,AE,2.0,,COMPLETE
14,0.0,2026-05-24 11:19:15.480892,2026-05-24 11:19:16.278102,0 days 00:00:00.797210,elu,256.0,0.002320941585991178,45.0,,,13.0,0.00045831000276920774,AE,3.0,,COMPLETE
