number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_contamination,params_epochs,params_gamma_mode,params_gamma_val,params_layer_width,params_lr,params_model,params_n_layers,params_nu,state
0,0.24213075060532688,2026-05-24 11:21:21.094302,2026-05-24 11:21:24.155851,0 days 00:00:03.061549,tanh,128.0,0.02385234757844707,98.0,,,25.0,0.00010994335574766199,VAE,1.0,,COMPLETE
1,0.2672955974842767,2026-05-24 11:21:24.155933,2026-05-24 11:21:24.199167,0 days 00:00:00.043234,,,0.009860942908083906,,scale,,,,OCSVM,,0.004678719265016202,COMPLETE
2,0.14992503748125938,2026-05-24 11:21:24.199219,2026-05-24 11:21:24.209899,0 days 00:00:00.010680,,,0.06407866261851013,,float,0.0014234237430895472,,,OCSVM,,0.0028804169778805498,COMPLETE
3,0.11231281198003328,2026-05-24 11:21:24.209946,2026-05-24 11:21:26.054421,0 days 00:00:01.844475,elu,256.0,0.15255065745117377,60.0,,,80.0,0.00017541893487450815,AE,3.0,,COMPLETE
4,0.2785923753665689,2026-05-24 11:21:26.054500,2026-05-24 11:21:26.232670,0 days 00:00:00.178170,tanh,512.0,0.01811326544803337,27.0,,,94.0,0.0069782812651260325,AE,1.0,,COMPLETE
5,0.28523489932885904,2026-05-24 11:21:26.232752,2026-05-24 11:21:26.276274,0 days 00:00:00.043522,,,0.006620642015198968,,scale,,,,OCSVM,,0.004430357105538922,COMPLETE
6,0.1597444089456869,2026-05-24 11:21:26.276327,2026-05-24 11:21:26.328277,0 days 00:00:00.051950,,,0.05983542473217019,,float,0.21545535601027507,,,OCSVM,,0.002865832106246123,COMPLETE
7,0.22336769759450173,2026-05-24 11:21:26.328332,2026-05-24 11:21:28.563274,0 days 00:00:02.234942,relu,256.0,0.006680983417211186,79.0,,,85.0,0.0004470608546778491,VAE,1.0,,COMPLETE
8,0.2676056338028169,2026-05-24 11:21:28.563353,2026-05-24 11:21:28.696750,0 days 00:00:00.133397,,,0.01956661354644642,,float,0.02578254153018897,,,OCSVM,,0.05943176207886525,COMPLETE
9,0.2441860465116279,2026-05-24 11:21:28.696823,2026-05-24 11:21:29.129594,0 days 00:00:00.432771,relu,512.0,0.029133955052801898,26.0,,,55.0,0.00028681134821030097,VAE,1.0,,COMPLETE
10,0.05859375,2026-05-24 11:21:29.129674,2026-05-24 11:21:29.212958,0 days 00:00:00.083284,,,0.0014512493598463222,,scale,,,,OCSVM,,0.025971706863207364,COMPLETE
11,0.2737226277372263,2026-05-24 11:21:29.213020,2026-05-24 11:21:29.483717,0 days 00:00:00.270697,leaky_relu,512.0,0.003410596611180539,22.0,,,95.0,0.00965440094312844,AE,2.0,,COMPLETE
12,0.2737226277372263,2026-05-24 11:21:29.483802,2026-05-24 11:21:29.971454,0 days 00:00:00.487652,tanh,512.0,0.003797077705727539,49.0,,,57.0,0.0050446950975280526,AE,2.0,,COMPLETE
13,0.09615384615384616,2026-05-24 11:21:29.971547,2026-05-24 11:21:31.665233,0 days 00:00:01.693686,tanh,128.0,0.0011499362194966856,44.0,,,19.0,0.0017330850512644273,AE,3.0,,COMPLETE
14,0.2910958904109589,2026-05-24 11:21:31.665324,2026-05-24 11:21:31.935405,0 days 00:00:00.270081,elu,512.0,0.006446745257924971,38.0,,,72.0,0.0021223297272287135,AE,1.0,,COMPLETE
