number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_contamination,params_epochs,params_layer_width,params_lr,params_model,params_n_layers,state
0,0.015772870662460567,2026-05-26 00:58:15.107012,2026-05-26 00:58:15.765663,0 days 00:00:00.658651,elu,128,0.0483437145318464,21,6,0.0026070247583707684,VAE,2,COMPLETE
1,0.0,2026-05-26 00:58:15.765744,2026-05-26 00:58:17.472004,0 days 00:00:01.706260,tanh,128,0.005012686302434879,56,9,0.0005404103854647331,VAE,2,COMPLETE
2,0.0,2026-05-26 00:58:17.472087,2026-05-26 00:58:17.739593,0 days 00:00:00.267506,tanh,512,0.025002240473339543,75,4,0.0001567993391672301,AE,1,COMPLETE
3,0.0,2026-05-26 00:58:17.739659,2026-05-26 00:58:18.591103,0 days 00:00:00.851444,leaky_relu,512,0.003939675937754723,96,8,0.0035503048581283078,VAE,2,COMPLETE
4,0.0,2026-05-26 00:58:18.591183,2026-05-26 00:58:18.846773,0 days 00:00:00.255590,tanh,512,0.0012707770074499693,31,9,0.001217284708112243,VAE,1,COMPLETE
5,0.0,2026-05-26 00:58:18.846852,2026-05-26 00:58:21.589147,0 days 00:00:02.742295,tanh,128,0.0010296901472345186,89,13,0.0001705053926026929,AE,3,COMPLETE
6,0.014326647564469915,2026-05-26 00:58:21.589227,2026-05-26 00:58:23.143035,0 days 00:00:01.553808,leaky_relu,256,0.04773596444669527,82,15,0.0013260331922696556,VAE,2,COMPLETE
7,0.0,2026-05-26 00:58:23.143117,2026-05-26 00:58:23.799484,0 days 00:00:00.656367,tanh,256,0.0011811892859183053,38,8,0.003244160088734162,VAE,2,COMPLETE
8,0.0,2026-05-26 00:58:23.799562,2026-05-26 00:58:24.356077,0 days 00:00:00.556515,tanh,512,0.02867352213261388,45,14,0.006197015748809144,AE,3,COMPLETE
9,0.0,2026-05-26 00:58:24.356158,2026-05-26 00:58:24.952748,0 days 00:00:00.596590,leaky_relu,512,0.0010375213943059785,62,9,0.00044300218067679835,VAE,2,COMPLETE
10,0.02066115702479339,2026-05-26 00:58:24.952821,2026-05-26 00:58:25.554344,0 days 00:00:00.601523,elu,128,0.12322123000596721,21,4,0.0024015639024822476,AE,3,COMPLETE
11,0.014285714285714285,2026-05-26 00:58:25.554423,2026-05-26 00:58:26.191365,0 days 00:00:00.636942,elu,128,0.19682318636321045,22,4,0.009368289725443905,AE,3,COMPLETE
12,0.006622516556291391,2026-05-26 00:58:26.191446,2026-05-26 00:58:26.837225,0 days 00:00:00.645779,elu,128,0.11608018380535477,22,6,0.0024256416543852093,AE,3,COMPLETE
13,0.024330900243309004,2026-05-26 00:58:26.837306,2026-05-26 00:58:27.440811,0 days 00:00:00.603505,relu,128,0.09394567639327013,46,6,0.002004811446745401,AE,1,COMPLETE
14,0.008116883116883116,2026-05-26 00:58:27.440892,2026-05-26 00:58:28.098694,0 days 00:00:00.657802,relu,128,0.0960473736757823,51,12,0.0006493517394718928,AE,1,COMPLETE
15,0.0,2026-05-26 00:58:28.098779,2026-05-26 00:58:28.950992,0 days 00:00:00.852213,relu,128,0.011521136075154776,67,6,0.0017967420789403116,AE,1,COMPLETE
16,0.012953367875647668,2026-05-26 00:58:28.951077,2026-05-26 00:58:29.446031,0 days 00:00:00.494954,relu,128,0.09096429292064129,37,4,0.004939794052113154,AE,1,COMPLETE
17,0.017271157167530225,2026-05-26 00:58:29.446112,2026-05-26 00:58:30.198676,0 days 00:00:00.752564,elu,256,0.18191463742156572,45,11,0.0003654504652863497,AE,3,COMPLETE
18,0.0,2026-05-26 00:58:30.198760,2026-05-26 00:58:30.851441,0 days 00:00:00.652681,relu,128,0.047708542683518346,30,6,0.0010316978220772084,AE,2,COMPLETE
19,0.0,2026-05-26 00:58:30.851525,2026-05-26 00:58:32.840855,0 days 00:00:01.989330,elu,128,0.014137700350252904,72,5,0.0017951191639701285,AE,3,COMPLETE
20,0.03112033195020747,2026-05-26 00:58:32.840939,2026-05-26 00:58:33.199377,0 days 00:00:00.358438,relu,256,0.07430039875617324,52,7,0.006196483894225245,AE,1,COMPLETE
21,0.030364372469635626,2026-05-26 00:58:33.199461,2026-05-26 00:58:33.556821,0 days 00:00:00.357360,relu,256,0.07054705652769534,52,7,0.00898846940953953,AE,1,COMPLETE
22,0.00998003992015968,2026-05-26 00:58:33.556901,2026-05-26 00:58:33.944300,0 days 00:00:00.387399,relu,256,0.06863325720188244,54,7,0.006732181193215412,AE,1,COMPLETE
23,0.019011406844106463,2026-05-26 00:58:33.944384,2026-05-26 00:58:34.277501,0 days 00:00:00.333117,relu,256,0.02411784278778078,47,7,0.008693801653136936,AE,1,COMPLETE
24,0.01020408163265306,2026-05-26 00:58:34.277584,2026-05-26 00:58:34.551042,0 days 00:00:00.273458,relu,256,0.0649417320644457,39,10,0.0043995012303197755,AE,1,COMPLETE
