number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_contamination,params_epochs,params_layer_width,params_lr,params_model,params_n_layers,state
0,0.0,2026-05-26 00:45:49.316941,2026-05-26 00:45:49.965262,0 days 00:00:00.648321,elu,128,0.0483437145318464,21,6,0.0026070247583707684,VAE,2,COMPLETE
1,0.04672897196261682,2026-05-26 00:45:49.965342,2026-05-26 00:45:51.714345,0 days 00:00:01.749003,tanh,128,0.005012686302434879,56,9,0.0005404103854647331,VAE,2,COMPLETE
2,0.045871559633027525,2026-05-26 00:45:51.714432,2026-05-26 00:45:51.994864,0 days 00:00:00.280432,tanh,512,0.025002240473339543,75,4,0.0001567993391672301,AE,1,COMPLETE
3,0.0,2026-05-26 00:45:51.994946,2026-05-26 00:45:52.854420,0 days 00:00:00.859474,leaky_relu,512,0.003939675937754723,96,8,0.0035503048581283078,VAE,2,COMPLETE
4,0.0,2026-05-26 00:45:52.854503,2026-05-26 00:45:53.100678,0 days 00:00:00.246175,tanh,512,0.0012707770074499693,31,9,0.001217284708112243,VAE,1,COMPLETE
5,0.0,2026-05-26 00:45:53.100757,2026-05-26 00:45:55.807582,0 days 00:00:02.706825,tanh,128,0.0010296901472345186,89,13,0.0001705053926026929,AE,3,COMPLETE
6,0.013404825737265416,2026-05-26 00:45:55.807666,2026-05-26 00:45:57.342113,0 days 00:00:01.534447,leaky_relu,256,0.04773596444669527,82,15,0.0013260331922696556,VAE,2,COMPLETE
7,0.0,2026-05-26 00:45:57.342192,2026-05-26 00:45:57.980397,0 days 00:00:00.638205,tanh,256,0.0011811892859183053,38,8,0.003244160088734162,VAE,2,COMPLETE
8,0.049019607843137254,2026-05-26 00:45:57.980479,2026-05-26 00:45:58.481734,0 days 00:00:00.501255,tanh,512,0.02867352213261388,45,14,0.006197015748809144,AE,3,COMPLETE
9,0.0,2026-05-26 00:45:58.481816,2026-05-26 00:45:59.067033,0 days 00:00:00.585217,leaky_relu,512,0.0010375213943059785,62,9,0.00044300218067679835,VAE,2,COMPLETE
10,0.019736842105263157,2026-05-26 00:45:59.067117,2026-05-26 00:45:59.567559,0 days 00:00:00.500442,relu,512,0.10575392326585599,49,13,0.006536264082965736,AE,3,COMPLETE
11,0.04424778761061947,2026-05-26 00:45:59.567641,2026-05-26 00:46:01.364542,0 days 00:00:01.796901,tanh,128,0.007472755116646202,59,12,0.00038412885435497784,AE,3,COMPLETE
12,0.0,2026-05-26 00:46:01.364623,2026-05-26 00:46:03.011808,0 days 00:00:01.647185,elu,128,0.008601036835273745,53,16,0.008872346581601909,AE,3,COMPLETE
13,0.047619047619047616,2026-05-26 00:46:03.011888,2026-05-26 00:46:03.551887,0 days 00:00:00.539999,relu,128,0.004445413618373053,41,11,0.0005017131424940354,AE,1,COMPLETE
14,0.023809523809523808,2026-05-26 00:46:03.551968,2026-05-26 00:46:03.825151,0 days 00:00:00.273183,relu,256,0.018975950383393298,38,11,0.0008724903562401185,AE,1,COMPLETE
15,0.0,2026-05-26 00:46:03.825233,2026-05-26 00:46:04.098202,0 days 00:00:00.272969,relu,512,0.0026152158860766194,70,14,0.0002916055339120433,AE,1,COMPLETE
16,0.0,2026-05-26 00:46:04.098288,2026-05-26 00:46:04.682666,0 days 00:00:00.584378,relu,128,0.010767689742313721,45,11,0.0019263008322842764,AE,1,COMPLETE
17,0.02566295979469632,2026-05-26 00:46:04.682750,2026-05-26 00:46:04.898154,0 days 00:00:00.215404,relu,512,0.17955437059949633,21,16,0.004773767146177488,AE,3,COMPLETE
18,0.019305019305019305,2026-05-26 00:46:04.898231,2026-05-26 00:46:06.105775,0 days 00:00:01.207544,elu,128,0.032929402818706266,39,14,0.0008567441032266779,AE,3,COMPLETE
19,0.0,2026-05-26 00:46:06.105860,2026-05-26 00:46:06.317933,0 days 00:00:00.212073,relu,256,0.002498861295149968,29,11,0.0002192413951538929,AE,1,COMPLETE
20,0.059880239520958084,2026-05-26 00:46:06.318018,2026-05-26 00:46:06.795186,0 days 00:00:00.477168,tanh,512,0.014212940040262603,64,12,0.0006613644475520923,AE,2,COMPLETE
21,0.05181347150259067,2026-05-26 00:46:06.795270,2026-05-26 00:46:07.273663,0 days 00:00:00.478393,tanh,512,0.018307439824508765,65,12,0.0006567019149622182,AE,2,COMPLETE
22,0.07194244604316546,2026-05-26 00:46:07.273744,2026-05-26 00:46:07.779189,0 days 00:00:00.505445,tanh,512,0.013667405993446841,68,14,0.0008118602347004406,AE,2,COMPLETE
23,0.06666666666666667,2026-05-26 00:46:07.779275,2026-05-26 00:46:08.274437,0 days 00:00:00.495162,tanh,512,0.014499822590009617,67,13,0.0006906356368234695,AE,2,COMPLETE
24,0.06493506493506493,2026-05-26 00:46:08.274520,2026-05-26 00:46:08.873735,0 days 00:00:00.599215,tanh,512,0.01443243975326961,80,13,0.0017893996205755262,AE,2,COMPLETE
