number,value,datetime_start,datetime_complete,duration,params_alpha,params_contamination,params_leaf_size,params_max_samples,params_model,params_n_bins,params_n_estimators,params_n_neighbors,params_tol,state
0,0.00135464643727987,2026-04-24 14:14:05.757178,2026-04-24 14:14:05.780784,0 days 00:00:00.023606,,0.002285325525633921,71.0,,LOF,,,10.0,,COMPLETE
1,0.021645021645021644,2026-04-24 14:14:05.781000,2026-04-24 14:14:05.790196,0 days 00:00:00.009196,,0.0030803400529839683,,,COPOD,,,,,COMPLETE
2,0.039094095443515775,2026-04-24 14:14:05.790409,2026-04-24 14:14:05.799468,0 days 00:00:00.009059,,0.004678719265016202,,,COPOD,,,,,COMPLETE
3,0.19027743677878714,2026-04-24 14:14:05.799669,2026-04-24 14:14:06.022363,0 days 00:00:00.222694,,0.06407866261851013,,0.6599641068895281,IForest,,80.0,,,COMPLETE
4,0.21838554767893895,2026-04-24 14:14:06.022556,2026-04-24 14:14:06.027603,0 days 00:00:00.005047,0.40611470057706595,0.15255065745117377,,,HBOS,49.0,,,0.30892170379736505,COMPLETE
5,0.0,2026-04-24 14:14:06.027756,2026-04-24 14:14:06.101375,0 days 00:00:00.073619,,0.0011998556988857205,28.0,,LOF,,,92.0,,COMPLETE
6,0.2560560985975351,2026-04-24 14:14:06.101588,2026-04-24 14:14:06.520212,0 days 00:00:00.418624,,0.17023282716867383,,0.9576492590949324,IForest,,167.0,,,COMPLETE
7,0.0027159152634437804,2026-04-24 14:14:06.520405,2026-04-24 14:14:06.525155,0 days 00:00:00.004750,0.2004518719478462,0.0012707770074499693,,,HBOS,19.0,,,0.28064667700781154,COMPLETE
8,0.19254204240799416,2026-04-24 14:14:06.525288,2026-04-24 14:14:06.692100,0 days 00:00:00.166812,,0.07012604000905368,,0.990820855620362,IForest,,61.0,,,COMPLETE
9,0.17088607594936708,2026-04-24 14:14:06.692288,2026-04-24 14:14:06.701404,0 days 00:00:00.009116,,0.04758470274910409,,,COPOD,,,,,COMPLETE
10,0.05598507064782725,2026-04-24 14:14:06.701593,2026-04-24 14:14:06.712216,0 days 00:00:00.010623,,0.012278360049275504,,,ECOD,,,,,COMPLETE
11,0.22149023171285778,2026-04-24 14:14:06.712426,2026-04-24 14:14:06.721878,0 days 00:00:00.009452,0.4547557496884338,0.15769462903616846,,,HBOS,50.0,,,0.6708118609259582,COMPLETE
12,0.22149023171285778,2026-04-24 14:14:06.722062,2026-04-24 14:14:06.731873,0 days 00:00:00.009811,0.49623881942137704,0.18255130435497313,,,HBOS,50.0,,,0.8539382619776563,COMPLETE
13,0.14323258869908015,2026-04-24 14:14:06.732058,2026-04-24 14:14:07.235112,0 days 00:00:00.503054,,0.022033268453398983,,0.9581649616413196,IForest,,193.0,,,COMPLETE
14,0.27224162728580237,2026-04-24 14:14:07.235314,2026-04-24 14:14:07.247029,0 days 00:00:00.011715,,0.19803055001707562,,,ECOD,,,,,COMPLETE
15,0.11085028690662493,2026-04-24 14:14:07.247213,2026-04-24 14:14:07.258224,0 days 00:00:00.011011,,0.027421114385917815,,,ECOD,,,,,COMPLETE
16,0.21246458923512748,2026-04-24 14:14:07.258402,2026-04-24 14:14:07.270080,0 days 00:00:00.011678,,0.09681165729706535,,,ECOD,,,,,COMPLETE
17,0.0801068090787717,2026-04-24 14:14:07.270354,2026-04-24 14:14:07.696355,0 days 00:00:00.426001,,0.010443519296763843,,0.3235101194541304,IForest,,169.0,,,COMPLETE
18,0.13928295073510447,2026-04-24 14:14:07.696559,2026-04-24 14:14:07.708048,0 days 00:00:00.011489,,0.03552888839001809,,,ECOD,,,,,COMPLETE
19,0.22104536034998848,2026-04-24 14:14:07.708232,2026-04-24 14:14:08.064264,0 days 00:00:00.356032,,0.1071662544469429,,0.7242718721848225,IForest,,135.0,,,COMPLETE
20,0.02959375840731773,2026-04-24 14:14:08.064474,2026-04-24 14:14:08.074910,0 days 00:00:00.010436,,0.006495976948506647,,,ECOD,,,,,COMPLETE
21,0.16886744540375825,2026-04-24 14:14:08.075083,2026-04-24 14:14:08.085011,0 days 00:00:00.009928,0.021100468655599752,0.19911801371860935,,,HBOS,5.0,,,0.7265221171659011,COMPLETE
22,0.18195413758723827,2026-04-24 14:14:08.085186,2026-04-24 14:14:08.095007,0 days 00:00:00.009821,0.3262572158437804,0.11407061535579142,,,HBOS,34.0,,,0.5851093220523512,COMPLETE
23,0.10628134702651063,2026-04-24 14:14:08.095199,2026-04-24 14:14:08.147746,0 days 00:00:00.052547,,0.08345078372041473,10.0,,LOF,,,54.0,,COMPLETE
24,0.2329988851727982,2026-04-24 14:14:08.147947,2026-04-24 14:14:08.506699,0 days 00:00:00.358752,,0.1336974232624949,,0.3963968356247332,IForest,,135.0,,,COMPLETE
