number,value,datetime_start,datetime_complete,duration,params_alpha,params_contamination,params_leaf_size,params_max_samples,params_model,params_n_bins,params_n_estimators,params_n_neighbors,params_tol,state
0,0.05514705882352941,2026-04-28 11:11:15.454531,2026-04-28 11:11:15.477410,0 days 00:00:00.022879,,0.002285325525633921,71.0,,LOF,,,10.0,,COMPLETE
1,0.0,2026-04-28 11:11:15.477593,2026-04-28 11:11:15.485954,0 days 00:00:00.008361,,0.0030803400529839683,,,COPOD,,,,,COMPLETE
2,0.0,2026-04-28 11:11:15.486103,2026-04-28 11:11:15.494272,0 days 00:00:00.008169,,0.004678719265016202,,,COPOD,,,,,COMPLETE
3,0.05223880597014925,2026-04-28 11:11:15.494413,2026-04-28 11:11:15.709127,0 days 00:00:00.214714,,0.06407866261851013,,0.6599641068895281,IForest,,80.0,,,COMPLETE
4,0.05893019038984588,2026-04-28 11:11:15.709324,2026-04-28 11:11:15.714426,0 days 00:00:00.005102,0.40611470057706595,0.15255065745117377,,,HBOS,49.0,,,0.30892170379736505,COMPLETE
5,0.0,2026-04-28 11:11:15.714560,2026-04-28 11:11:15.788074,0 days 00:00:00.073514,,0.0011998556988857205,28.0,,LOF,,,92.0,,COMPLETE
6,0.05707762557077625,2026-04-28 11:11:15.788257,2026-04-28 11:11:16.220633,0 days 00:00:00.432376,,0.17023282716867383,,0.9576492590949324,IForest,,167.0,,,COMPLETE
7,0.0,2026-04-28 11:11:16.220832,2026-04-28 11:11:16.225864,0 days 00:00:00.005032,0.2004518719478462,0.0012707770074499693,,,HBOS,19.0,,,0.28064667700781154,COMPLETE
8,0.05043227665706052,2026-04-28 11:11:16.226067,2026-04-28 11:11:16.394933,0 days 00:00:00.168866,,0.07012604000905368,,0.990820855620362,IForest,,61.0,,,COMPLETE
9,0.03663003663003663,2026-04-28 11:11:16.395149,2026-04-28 11:11:16.404066,0 days 00:00:00.008917,,0.04758470274910409,,,COPOD,,,,,COMPLETE
10,0.0,2026-04-28 11:11:16.404242,2026-04-28 11:11:16.414321,0 days 00:00:00.010079,0.4752032107761113,0.012278360049275504,,,HBOS,49.0,,,0.6780195427084439,COMPLETE
11,0.05043227665706052,2026-04-28 11:11:16.414523,2026-04-28 11:11:16.424916,0 days 00:00:00.010393,,0.18679109439464212,,,ECOD,,,,,COMPLETE
12,0.05627705627705628,2026-04-28 11:11:16.425094,2026-04-28 11:11:16.434811,0 days 00:00:00.009717,0.4402826399226849,0.17081219265120692,,,HBOS,50.0,,,0.06231997266844902,COMPLETE
13,0.032327586206896554,2026-04-28 11:11:16.435011,2026-04-28 11:11:16.924328,0 days 00:00:00.489317,,0.030029357605426847,,0.9581649616413196,IForest,,193.0,,,COMPLETE
14,0.04945054945054945,2026-04-28 11:11:16.924562,2026-04-28 11:11:16.935187,0 days 00:00:00.010625,,0.10735989294486782,,,ECOD,,,,,COMPLETE
15,0.01488095238095238,2026-04-28 11:11:16.935375,2026-04-28 11:11:16.945440,0 days 00:00:00.010065,0.022920361358845703,0.01863068988109257,,,HBOS,34.0,,,0.4483994360546658,COMPLETE
16,0.04766949152542373,2026-04-28 11:11:16.945624,2026-04-28 11:11:17.368939,0 days 00:00:00.423315,,0.11250591795238775,,0.30741954841485813,IForest,,166.0,,,COMPLETE
17,0.0,2026-04-28 11:11:17.369151,2026-04-28 11:11:17.378890,0 days 00:00:00.009739,0.3151505254871888,0.0322836229726869,,,HBOS,6.0,,,0.8337807701753166,COMPLETE
18,0.014705882352941176,2026-04-28 11:11:17.379071,2026-04-28 11:11:17.728722,0 days 00:00:00.349651,,0.00970510885758953,,0.7449105408093936,IForest,,133.0,,,COMPLETE
19,0.08188331627430911,2026-04-28 11:11:17.728933,2026-04-28 11:11:17.777763,0 days 00:00:00.048830,,0.10668968956942121,10.0,,LOF,,,49.0,,COMPLETE
20,0.08417508417508418,2026-04-28 11:11:17.777947,2026-04-28 11:11:17.823436,0 days 00:00:00.045489,,0.09913688325269752,15.0,,LOF,,,48.0,,COMPLETE
21,0.08741258741258741,2026-04-28 11:11:17.823628,2026-04-28 11:11:17.872642,0 days 00:00:00.049014,,0.09528040612064619,10.0,,LOF,,,50.0,,COMPLETE
22,0.08985879332477535,2026-04-28 11:11:17.872834,2026-04-28 11:11:17.923447,0 days 00:00:00.050613,,0.08321521547311327,12.0,,LOF,,,51.0,,COMPLETE
23,0.07393715341959335,2026-04-28 11:11:17.923673,2026-04-28 11:11:17.972592,0 days 00:00:00.048919,,0.04564489825544125,10.0,,LOF,,,48.0,,COMPLETE
24,0.09162303664921466,2026-04-28 11:11:17.972798,2026-04-28 11:11:18.024326,0 days 00:00:00.051528,,0.07480014229805991,10.0,,LOF,,,51.0,,COMPLETE
