number,value,datetime_start,datetime_complete,duration,params_alpha,params_contamination,params_leaf_size,params_max_samples,params_model,params_n_bins,params_n_estimators,params_n_neighbors,params_tol,state
0,0.017506059789927284,2026-04-24 14:13:19.289890,2026-04-24 14:13:19.313643,0 days 00:00:00.023753,,0.002285325525633921,71.0,,LOF,,,10.0,,COMPLETE
1,0.009403546480386889,2026-04-24 14:13:19.313848,2026-04-24 14:13:19.323223,0 days 00:00:00.009375,,0.0030803400529839683,,,COPOD,,,,,COMPLETE
2,0.01339046598821639,2026-04-24 14:13:19.323419,2026-04-24 14:13:19.333100,0 days 00:00:00.009681,,0.004678719265016202,,,COPOD,,,,,COMPLETE
3,0.101059896475228,2026-04-24 14:13:19.333276,2026-04-24 14:13:19.564092,0 days 00:00:00.230816,,0.06407866261851013,,0.6599641068895281,IForest,,80.0,,,COMPLETE
4,0.16938110749185667,2026-04-24 14:13:19.564316,2026-04-24 14:13:19.569664,0 days 00:00:00.005348,0.40611470057706595,0.15255065745117377,,,HBOS,49.0,,,0.30892170379736505,COMPLETE
5,0.0,2026-04-24 14:13:19.569828,2026-04-24 14:13:19.645210,0 days 00:00:00.075382,,0.0011998556988857205,28.0,,LOF,,,92.0,,COMPLETE
6,0.22012578616352202,2026-04-24 14:13:19.645535,2026-04-24 14:13:20.120395,0 days 00:00:00.474860,,0.17023282716867383,,0.9576492590949324,IForest,,167.0,,,COMPLETE
7,0.0,2026-04-24 14:13:20.120586,2026-04-24 14:13:20.125405,0 days 00:00:00.004819,0.2004518719478462,0.0012707770074499693,,,HBOS,19.0,,,0.28064667700781154,COMPLETE
8,0.12539566593620646,2026-04-24 14:13:20.125549,2026-04-24 14:13:20.308216,0 days 00:00:00.182667,,0.07012604000905368,,0.990820855620362,IForest,,61.0,,,COMPLETE
9,0.08147405364753071,2026-04-24 14:13:20.308454,2026-04-24 14:13:20.317954,0 days 00:00:00.009500,,0.04758470274910409,,,COPOD,,,,,COMPLETE
10,0.02380322665961386,2026-04-24 14:13:20.318143,2026-04-24 14:13:20.330444,0 days 00:00:00.012301,,0.012278360049275504,,,ECOD,,,,,COMPLETE
11,0.17248908296943233,2026-04-24 14:13:20.330627,2026-04-24 14:13:20.341259,0 days 00:00:00.010632,0.4547557496884338,0.15769462903616846,,,HBOS,50.0,,,0.6708118609259582,COMPLETE
12,0.20591887417218543,2026-04-24 14:13:20.341466,2026-04-24 14:13:20.352870,0 days 00:00:00.011404,0.49623881942137704,0.18255130435497313,,,HBOS,50.0,,,0.8539382619776563,COMPLETE
13,0.03143006809848088,2026-04-24 14:13:20.353066,2026-04-24 14:13:20.889318,0 days 00:00:00.536252,,0.01956291363650499,,0.9581649616413196,IForest,,193.0,,,COMPLETE
14,0.1939655172413793,2026-04-24 14:13:20.889542,2026-04-24 14:13:20.900198,0 days 00:00:00.010656,,0.1989058004810467,,,ECOD,,,,,COMPLETE
15,0.045278137128072445,2026-04-24 14:13:20.900400,2026-04-24 14:13:20.910329,0 days 00:00:00.009929,0.022920361358845703,0.027421114385917815,,,HBOS,34.0,,,0.8955120904234664,COMPLETE
16,0.12144344205412907,2026-04-24 14:13:20.910538,2026-04-24 14:13:21.352028,0 days 00:00:00.441490,,0.09362654613664895,,0.30741954841485813,IForest,,166.0,,,COMPLETE
17,0.010626992561105207,2026-04-24 14:13:21.352241,2026-04-24 14:13:21.361860,0 days 00:00:00.009619,0.28654130621470114,0.03670701766143751,,,HBOS,6.0,,,0.6526360617697046,COMPLETE
18,0.023834745762711863,2026-04-24 14:13:21.362046,2026-04-24 14:13:21.805470,0 days 00:00:00.443424,,0.009289159715129917,,0.7449105408093936,IForest,,133.0,,,COMPLETE
19,0.15040183696900114,2026-04-24 14:13:21.805683,2026-04-24 14:13:21.855345,0 days 00:00:00.049662,,0.10891625818341821,10.0,,LOF,,,49.0,,COMPLETE
20,0.13206672845227063,2026-04-24 14:13:21.855544,2026-04-24 14:13:21.867107,0 days 00:00:00.011563,,0.09894172728341483,,,ECOD,,,,,COMPLETE
21,0.1939655172413793,2026-04-24 14:13:21.867404,2026-04-24 14:13:21.878492,0 days 00:00:00.011088,,0.1953638096429503,,,ECOD,,,,,COMPLETE
22,0.1939655172413793,2026-04-24 14:13:21.878858,2026-04-24 14:13:21.889912,0 days 00:00:00.011054,,0.19350580311027996,,,ECOD,,,,,COMPLETE
23,0.13664313368253245,2026-04-24 14:13:21.890103,2026-04-24 14:13:21.899898,0 days 00:00:00.009795,,0.11643296338022635,,,ECOD,,,,,COMPLETE
24,0.08012820512820513,2026-04-24 14:13:21.900057,2026-04-24 14:13:21.909757,0 days 00:00:00.009700,,0.062689289531367,,,ECOD,,,,,COMPLETE
