number,value,datetime_start,datetime_complete,duration,params_alpha,params_contamination,params_leaf_size,params_max_samples,params_model,params_n_bins,params_n_estimators,params_n_neighbors,params_tol,state
0,0.00134661998384056,2026-04-24 14:13:16.442540,2026-04-24 14:13:16.465820,0 days 00:00:00.023280,,0.002285325525633921,71.0,,LOF,,,10.0,,COMPLETE
1,0.021551724137931036,2026-04-24 14:13:16.466031,2026-04-24 14:13:16.475149,0 days 00:00:00.009118,,0.0030803400529839683,,,COPOD,,,,,COMPLETE
2,0.03492745835572273,2026-04-24 14:13:16.475330,2026-04-24 14:13:16.484434,0 days 00:00:00.009104,,0.004678719265016202,,,COPOD,,,,,COMPLETE
3,0.17800536454523286,2026-04-24 14:13:16.484633,2026-04-24 14:13:16.705671,0 days 00:00:00.221038,,0.06407866261851013,,0.6599641068895281,IForest,,80.0,,,COMPLETE
4,0.20944148936170212,2026-04-24 14:13:16.705869,2026-04-24 14:13:16.711428,0 days 00:00:00.005559,0.40611470057706595,0.15255065745117377,,,HBOS,49.0,,,0.30892170379736505,COMPLETE
5,0.0,2026-04-24 14:13:16.711628,2026-04-24 14:13:16.784390,0 days 00:00:00.072762,,0.0011998556988857205,28.0,,LOF,,,92.0,,COMPLETE
6,0.22641112047177758,2026-04-24 14:13:16.784597,2026-04-24 14:13:17.219434,0 days 00:00:00.434837,,0.17023282716867383,,0.9576492590949324,IForest,,167.0,,,COMPLETE
7,0.0,2026-04-24 14:13:17.219645,2026-04-24 14:13:17.224865,0 days 00:00:00.005220,0.2004518719478462,0.0012707770074499693,,,HBOS,19.0,,,0.28064667700781154,COMPLETE
8,0.17995169082125603,2026-04-24 14:13:17.225162,2026-04-24 14:13:17.397819,0 days 00:00:00.172657,,0.07012604000905368,,0.990820855620362,IForest,,61.0,,,COMPLETE
9,0.1724137931034483,2026-04-24 14:13:17.398024,2026-04-24 14:13:17.407218,0 days 00:00:00.009194,,0.04758470274910409,,,COPOD,,,,,COMPLETE
10,0.054376657824933686,2026-04-24 14:13:17.407420,2026-04-24 14:13:17.417926,0 days 00:00:00.010506,,0.012278360049275504,,,ECOD,,,,,COMPLETE
11,0.2140035118525022,2026-04-24 14:13:17.418146,2026-04-24 14:13:17.428754,0 days 00:00:00.010608,0.4547557496884338,0.15769462903616846,,,HBOS,50.0,,,0.6708118609259582,COMPLETE
12,0.2140035118525022,2026-04-24 14:13:17.428975,2026-04-24 14:13:17.439163,0 days 00:00:00.010188,0.49623881942137704,0.18255130435497313,,,HBOS,50.0,,,0.8539382619776563,COMPLETE
13,0.16129032258064516,2026-04-24 14:13:17.439377,2026-04-24 14:13:17.942690,0 days 00:00:00.503313,,0.022033268453398983,,0.9581649616413196,IForest,,193.0,,,COMPLETE
14,0.24367674275138804,2026-04-24 14:13:17.942919,2026-04-24 14:13:17.957694,0 days 00:00:00.014775,,0.19803055001707562,,,ECOD,,,,,COMPLETE
15,0.11163032191069575,2026-04-24 14:13:17.957886,2026-04-24 14:13:17.971629,0 days 00:00:00.013743,,0.027421114385917815,,,ECOD,,,,,COMPLETE
16,0.19095595126522963,2026-04-24 14:13:17.971831,2026-04-24 14:13:17.983278,0 days 00:00:00.011447,,0.09681165729706535,,,ECOD,,,,,COMPLETE
17,0.09013785790031813,2026-04-24 14:13:17.983492,2026-04-24 14:13:18.413044,0 days 00:00:00.429552,,0.010443519296763843,,0.3235101194541304,IForest,,169.0,,,COMPLETE
18,0.1486798256857216,2026-04-24 14:13:18.413232,2026-04-24 14:13:18.424178,0 days 00:00:00.010946,,0.03552888839001809,,,ECOD,,,,,COMPLETE
19,0.1932753888380604,2026-04-24 14:13:18.424380,2026-04-24 14:13:18.798368,0 days 00:00:00.373988,,0.1071662544469429,,0.7242718721848225,IForest,,135.0,,,COMPLETE
20,0.02546916890080429,2026-04-24 14:13:18.798555,2026-04-24 14:13:18.810115,0 days 00:00:00.011560,,0.006495976948506647,,,ECOD,,,,,COMPLETE
21,0.16230366492146597,2026-04-24 14:13:18.810291,2026-04-24 14:13:18.820583,0 days 00:00:00.010292,0.021100468655599752,0.19911801371860935,,,HBOS,5.0,,,0.7265221171659011,COMPLETE
22,0.19702689948088722,2026-04-24 14:13:18.820783,2026-04-24 14:13:18.831713,0 days 00:00:00.010930,0.3262572158437804,0.11407061535579142,,,HBOS,34.0,,,0.5851093220523512,COMPLETE
23,0.10650749063670412,2026-04-24 14:13:18.831949,2026-04-24 14:13:18.883194,0 days 00:00:00.051245,,0.08345078372041473,10.0,,LOF,,,54.0,,COMPLETE
24,0.21307131817178185,2026-04-24 14:13:18.883393,2026-04-24 14:13:19.222776,0 days 00:00:00.339383,,0.1336974232624949,,0.3963968356247332,IForest,,135.0,,,COMPLETE
