number,value,datetime_start,datetime_complete,duration,params_alpha,params_contamination,params_leaf_size,params_max_samples,params_model,params_n_bins,params_n_estimators,params_n_neighbors,params_tol,state
0,0.012165450121654502,2026-04-24 14:13:46.463586,2026-04-24 14:13:46.487189,0 days 00:00:00.023603,,0.002285325525633921,71.0,,LOF,,,10.0,,COMPLETE
1,0.008103727714748784,2026-04-24 14:13:46.487374,2026-04-24 14:13:46.496580,0 days 00:00:00.009206,,0.0030803400529839683,,,COPOD,,,,,COMPLETE
2,0.013462574044157244,2026-04-24 14:13:46.496778,2026-04-24 14:13:46.505575,0 days 00:00:00.008797,,0.004678719265016202,,,COPOD,,,,,COMPLETE
3,0.11420059582919563,2026-04-24 14:13:46.505742,2026-04-24 14:13:46.728982,0 days 00:00:00.223240,,0.06407866261851013,,0.6599641068895281,IForest,,80.0,,,COMPLETE
4,0.1734357848518112,2026-04-24 14:13:46.729180,2026-04-24 14:13:46.734397,0 days 00:00:00.005217,0.40611470057706595,0.15255065745117377,,,HBOS,49.0,,,0.30892170379736505,COMPLETE
5,0.0,2026-04-24 14:13:46.734539,2026-04-24 14:13:46.810742,0 days 00:00:00.076203,,0.0011998556988857205,28.0,,LOF,,,92.0,,COMPLETE
6,0.24560274560274561,2026-04-24 14:13:46.810953,2026-04-24 14:13:47.264338,0 days 00:00:00.453385,,0.17023282716867383,,0.9576492590949324,IForest,,167.0,,,COMPLETE
7,0.0013568521031207597,2026-04-24 14:13:47.264545,2026-04-24 14:13:47.270805,0 days 00:00:00.006260,0.2004518719478462,0.0012707770074499693,,,HBOS,19.0,,,0.28064667700781154,COMPLETE
8,0.13957509881422925,2026-04-24 14:13:47.271036,2026-04-24 14:13:47.456768,0 days 00:00:00.185732,,0.07012604000905368,,0.990820855620362,IForest,,61.0,,,COMPLETE
9,0.06313131313131314,2026-04-24 14:13:47.456974,2026-04-24 14:13:47.466032,0 days 00:00:00.009058,,0.04758470274910409,,,COPOD,,,,,COMPLETE
10,0.01863684771033014,2026-04-24 14:13:47.466242,2026-04-24 14:13:47.476829,0 days 00:00:00.010587,,0.012278360049275504,,,ECOD,,,,,COMPLETE
11,0.18506493506493507,2026-04-24 14:13:47.477034,2026-04-24 14:13:47.487155,0 days 00:00:00.010121,0.4547557496884338,0.15769462903616846,,,HBOS,50.0,,,0.6708118609259582,COMPLETE
12,0.20334674857021817,2026-04-24 14:13:47.487353,2026-04-24 14:13:47.497736,0 days 00:00:00.010383,0.49623881942137704,0.18255130435497313,,,HBOS,50.0,,,0.8539382619776563,COMPLETE
13,0.03320935175345377,2026-04-24 14:13:47.497947,2026-04-24 14:13:48.031664,0 days 00:00:00.533717,,0.01956291363650499,,0.9581649616413196,IForest,,193.0,,,COMPLETE
14,0.21112255406797117,2026-04-24 14:13:48.031869,2026-04-24 14:13:48.042807,0 days 00:00:00.010938,,0.1989058004810467,,,ECOD,,,,,COMPLETE
15,0.04933783432874578,2026-04-24 14:13:48.042958,2026-04-24 14:13:48.054090,0 days 00:00:00.011132,,0.027421114385917815,,,ECOD,,,,,COMPLETE
16,0.018701576275714667,2026-04-24 14:13:48.054269,2026-04-24 14:13:48.063630,0 days 00:00:00.009361,,0.009442640435834046,,,ECOD,,,,,COMPLETE
17,0.13820566877488874,2026-04-24 14:13:48.063757,2026-04-24 14:13:48.559784,0 days 00:00:00.496027,,0.09825005130624256,,0.3235101194541304,IForest,,169.0,,,COMPLETE
18,0.05767751858497821,2026-04-24 14:13:48.560001,2026-04-24 14:13:48.571029,0 days 00:00:00.011028,,0.03552888839001809,,,ECOD,,,,,COMPLETE
19,0.18557422969187676,2026-04-24 14:13:48.571215,2026-04-24 14:13:48.949839,0 days 00:00:00.378624,,0.10730238726559596,,0.7242718721848225,IForest,,135.0,,,COMPLETE
20,0.014737406216505895,2026-04-24 14:13:48.950062,2026-04-24 14:13:48.959970,0 days 00:00:00.009908,,0.0078623890631114,,,ECOD,,,,,COMPLETE
21,0.1699561403508772,2026-04-24 14:13:48.960179,2026-04-24 14:13:48.969510,0 days 00:00:00.009331,0.021100468655599752,0.1991209331470552,,,HBOS,5.0,,,0.8922132554275863,COMPLETE
22,0.11876763875823142,2026-04-24 14:13:48.969657,2026-04-24 14:13:48.979265,0 days 00:00:00.009608,0.28381130569122404,0.10926292968473991,,,HBOS,34.0,,,0.8916307037078459,COMPLETE
23,0.2619193779414774,2026-04-24 14:13:48.979507,2026-04-24 14:13:49.033500,0 days 00:00:00.053993,,0.19350580311027996,10.0,,LOF,,,54.0,,COMPLETE
24,0.11916342412451363,2026-04-24 14:13:49.033694,2026-04-24 14:13:49.087583,0 days 00:00:00.053889,,0.07359851693827846,16.0,,LOF,,,56.0,,COMPLETE
