number,value,datetime_start,datetime_complete,duration,params_alpha,params_contamination,params_leaf_size,params_max_samples,params_model,params_n_bins,params_n_estimators,params_n_neighbors,params_tol,state
0,0.11627906976744186,2026-04-28 10:41:14.336179,2026-04-28 10:41:14.523761,0 days 00:00:00.187582,,0.002285325525633921,71.0,,LOF,,,10.0,,COMPLETE
1,0.01953125,2026-04-28 10:41:14.523995,2026-04-28 10:41:14.754306,0 days 00:00:00.230311,,0.0030803400529839683,,,COPOD,,,,,COMPLETE
2,0.019305019305019305,2026-04-28 10:41:14.754518,2026-04-28 10:41:14.789097,0 days 00:00:00.034579,,0.004678719265016202,,,COPOD,,,,,COMPLETE
3,0.20695364238410596,2026-04-28 10:41:14.789319,2026-04-28 10:41:15.016258,0 days 00:00:00.226939,,0.06407866261851013,,0.6599641068895281,IForest,,80.0,,,COMPLETE
4,0.06696428571428571,2026-04-28 10:41:15.016550,2026-04-28 10:41:15.932310,0 days 00:00:00.915760,0.40611470057706595,0.15255065745117377,,,HBOS,49.0,,,0.30892170379736505,COMPLETE
5,0.23809523809523808,2026-04-28 10:41:15.932541,2026-04-28 10:41:16.472929,0 days 00:00:00.540388,,0.0011998556988857205,28.0,,LOF,,,92.0,,COMPLETE
6,0.13801261829652997,2026-04-28 10:41:16.473151,2026-04-28 10:41:16.899042,0 days 00:00:00.425891,,0.17023282716867383,,0.9576492590949324,IForest,,167.0,,,COMPLETE
7,0.0,2026-04-28 10:41:16.899249,2026-04-28 10:41:16.912387,0 days 00:00:00.013138,0.2004518719478462,0.0012707770074499693,,,HBOS,19.0,,,0.28064667700781154,COMPLETE
8,0.17027863777089783,2026-04-28 10:41:16.912612,2026-04-28 10:41:17.083383,0 days 00:00:00.170771,,0.07012604000905368,,0.990820855620362,IForest,,61.0,,,COMPLETE
9,0.11385199240986717,2026-04-28 10:41:17.083605,2026-04-28 10:41:17.116828,0 days 00:00:00.033223,,0.04758470274910409,,,COPOD,,,,,COMPLETE
10,0.3516819571865443,2026-04-28 10:41:17.117011,2026-04-28 10:41:17.713257,0 days 00:00:00.596246,,0.012278360049275504,15.0,,LOF,,,98.0,,COMPLETE
11,0.3582554517133956,2026-04-28 10:41:17.713454,2026-04-28 10:41:18.382979,0 days 00:00:00.669525,,0.011233584196728298,12.0,,LOF,,,99.0,,COMPLETE
12,0.04807692307692308,2026-04-28 10:41:18.383177,2026-04-28 10:41:18.418808,0 days 00:00:00.035631,,0.012473386195615808,,,ECOD,,,,,COMPLETE
13,0.3474320241691843,2026-04-28 10:41:18.418992,2026-04-28 10:41:19.072119,0 days 00:00:00.653127,,0.013083800167748908,12.0,,LOF,,,98.0,,COMPLETE
14,0.3938356164383562,2026-04-28 10:41:19.072322,2026-04-28 10:41:19.601000,0 days 00:00:00.528678,,0.007328517450125904,10.0,,LOF,,,71.0,,COMPLETE
15,0.40636042402826855,2026-04-28 10:41:19.601197,2026-04-28 10:41:20.002604,0 days 00:00:00.401407,,0.005493944256033537,39.0,,LOF,,,58.0,,COMPLETE
16,0.03636363636363636,2026-04-28 10:41:20.002800,2026-04-28 10:41:20.038342,0 days 00:00:00.035542,,0.006080229897297912,,,ECOD,,,,,COMPLETE
17,0.2764976958525346,2026-04-28 10:41:20.038561,2026-04-28 10:41:20.433948,0 days 00:00:00.395387,,0.028885774122541143,49.0,,LOF,,,57.0,,COMPLETE
18,0.4020979020979021,2026-04-28 10:41:20.434140,2026-04-28 10:41:20.837261,0 days 00:00:00.403121,,0.0062323120118228485,44.0,,LOF,,,59.0,,COMPLETE
19,0.29296875,2026-04-28 10:41:20.837458,2026-04-28 10:41:21.128037,0 days 00:00:00.290579,,0.0025338933544371057,45.0,,LOF,,,34.0,,COMPLETE
20,0.018796992481203006,2026-04-28 10:41:21.128233,2026-04-28 10:41:21.165552,0 days 00:00:00.037319,,0.004106641743128887,,,ECOD,,,,,COMPLETE
21,0.39792387543252594,2026-04-28 10:41:21.165780,2026-04-28 10:41:21.603280,0 days 00:00:00.437500,,0.007212030503137234,42.0,,LOF,,,64.0,,COMPLETE
22,0.2875,2026-04-28 10:41:21.603481,2026-04-28 10:41:22.028916,0 days 00:00:00.425435,,0.024238838475012417,41.0,,LOF,,,61.0,,COMPLETE
23,0.39792387543252594,2026-04-28 10:41:22.029123,2026-04-28 10:41:22.390656,0 days 00:00:00.361533,,0.007756857788892314,59.0,,LOF,,,41.0,,COMPLETE
24,0.2839506172839506,2026-04-28 10:41:22.390861,2026-04-28 10:41:22.861186,0 days 00:00:00.470325,,0.02336183504401671,34.0,,LOF,,,73.0,,COMPLETE
