number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_contamination,params_epochs,params_gamma_mode,params_gamma_val,params_layer_width,params_lr,params_model,params_n_layers,params_nu,state
0,0.2682926829268293,2026-05-24 10:51:01.685477,2026-05-24 10:51:04.748454,0 days 00:00:03.062977,tanh,128.0,0.02385234757844707,98.0,,,25.0,0.00010994335574766199,VAE,1.0,,COMPLETE
1,0.32934131736526945,2026-05-24 10:51:04.748535,2026-05-24 10:51:04.795970,0 days 00:00:00.047435,,,0.009860942908083906,,scale,,,,OCSVM,,0.004678719265016202,COMPLETE
2,0.17746913580246915,2026-05-24 10:51:04.796022,2026-05-24 10:51:04.805589,0 days 00:00:00.009567,,,0.06407866261851013,,float,0.0014234237430895472,,,OCSVM,,0.0028804169778805498,COMPLETE
3,0.1293451899757478,2026-05-24 10:51:04.805635,2026-05-24 10:51:06.660734,0 days 00:00:01.855099,elu,256.0,0.15255065745117377,60.0,,,80.0,0.00017541893487450815,AE,3.0,,COMPLETE
4,0.32670454545454547,2026-05-24 10:51:06.660816,2026-05-24 10:51:06.836071,0 days 00:00:00.175255,tanh,512.0,0.01811326544803337,27.0,,,94.0,0.0069782812651260325,AE,1.0,,COMPLETE
5,0.36423841059602646,2026-05-24 10:51:06.836149,2026-05-24 10:51:06.883633,0 days 00:00:00.047484,,,0.006620642015198968,,scale,,,,OCSVM,,0.004430357105538922,COMPLETE
6,0.19448946515397084,2026-05-24 10:51:06.883688,2026-05-24 10:51:06.943188,0 days 00:00:00.059500,,,0.05983542473217019,,float,0.21545535601027507,,,OCSVM,,0.002865832106246123,COMPLETE
7,0.2568493150684932,2026-05-24 10:51:06.943237,2026-05-24 10:51:09.153689,0 days 00:00:02.210452,relu,256.0,0.006680983417211186,79.0,,,85.0,0.0004470608546778491,VAE,1.0,,COMPLETE
8,0.3159340659340659,2026-05-24 10:51:09.153773,2026-05-24 10:51:09.284134,0 days 00:00:00.130361,,,0.01956661354644642,,float,0.02578254153018897,,,OCSVM,,0.05943176207886525,COMPLETE
9,0.26558891454965355,2026-05-24 10:51:09.284188,2026-05-24 10:51:09.709795,0 days 00:00:00.425607,relu,512.0,0.029133955052801898,26.0,,,55.0,0.00028681134821030097,VAE,1.0,,COMPLETE
10,0.07662835249042145,2026-05-24 10:51:09.709874,2026-05-24 10:51:09.787947,0 days 00:00:00.078073,,,0.0014512493598463222,,scale,,,,OCSVM,,0.025971706863207364,COMPLETE
11,0.3767123287671233,2026-05-24 10:51:09.788012,2026-05-24 10:51:09.840594,0 days 00:00:00.052582,,,0.004915963769370817,,scale,,,,OCSVM,,0.006445459956128235,COMPLETE
12,0.3202846975088968,2026-05-24 10:51:09.840654,2026-05-24 10:51:09.891390,0 days 00:00:00.050736,,,0.003409516149612066,,scale,,,,OCSVM,,0.009784585477597547,COMPLETE
13,0.30357142857142855,2026-05-24 10:51:09.891445,2026-05-24 10:51:09.943533,0 days 00:00:00.052088,,,0.003338564498306404,,scale,,,,OCSVM,,0.001424283405584858,COMPLETE
14,0.01937984496124031,2026-05-24 10:51:09.943576,2026-05-24 10:51:09.994089,0 days 00:00:00.050513,,,0.0010793928799714397,,scale,,,,OCSVM,,0.01249527370988267,COMPLETE
