number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_contamination,params_epochs,params_gamma_mode,params_gamma_val,params_layer_width,params_lr,params_model,params_n_layers,params_nu,state
0,0.04484304932735426,2026-05-24 10:49:19.805791,2026-05-24 10:49:22.051150,0 days 00:00:02.245359,tanh,128.0,0.02385234757844707,98.0,,,6.0,0.00010994335574766199,VAE,1.0,,COMPLETE
1,0.0,2026-05-24 10:49:22.051231,2026-05-24 10:49:22.072785,0 days 00:00:00.021554,,,0.009860942908083906,,scale,,,,OCSVM,,0.004678719265016202,COMPLETE
2,0.031055900621118012,2026-05-24 10:49:22.072845,2026-05-24 10:49:22.082452,0 days 00:00:00.009607,,,0.06407866261851013,,float,0.0014234237430895472,,,OCSVM,,0.0028804169778805498,COMPLETE
3,0.038058991436726926,2026-05-24 10:49:22.082512,2026-05-24 10:49:23.194363,0 days 00:00:01.111851,elu,256.0,0.15255065745117377,60.0,,,14.0,0.00017541893487450815,AE,3.0,,COMPLETE
4,0.054945054945054944,2026-05-24 10:49:23.194449,2026-05-24 10:49:23.330654,0 days 00:00:00.136205,tanh,512.0,0.01811326544803337,27.0,,,16.0,0.0069782812651260325,AE,1.0,,COMPLETE
5,0.0,2026-05-24 10:49:23.330737,2026-05-24 10:49:23.352136,0 days 00:00:00.021399,,,0.006620642015198968,,scale,,,,OCSVM,,0.004430357105538922,COMPLETE
6,0.01179245283018868,2026-05-24 10:49:23.352194,2026-05-24 10:49:23.362157,0 days 00:00:00.009963,,,0.05983542473217019,,float,0.21545535601027507,,,OCSVM,,0.002865832106246123,COMPLETE
7,0.04310344827586207,2026-05-24 10:49:23.362212,2026-05-24 10:49:24.632945,0 days 00:00:01.270733,relu,256.0,0.006680983417211186,79.0,,,15.0,0.0004470608546778491,VAE,1.0,,COMPLETE
8,0.04975124378109453,2026-05-24 10:49:24.633028,2026-05-24 10:49:24.739220,0 days 00:00:00.106192,,,0.01956661354644642,,float,0.02578254153018897,,,OCSVM,,0.05943176207886525,COMPLETE
9,0.040160642570281124,2026-05-24 10:49:24.739282,2026-05-24 10:49:24.961619,0 days 00:00:00.222337,relu,512.0,0.029133955052801898,26.0,,,10.0,0.00028681134821030097,VAE,1.0,,COMPLETE
10,0.0,2026-05-24 10:49:24.961699,2026-05-24 10:49:25.110217,0 days 00:00:00.148518,leaky_relu,512.0,0.0015200809077270817,21.0,,,16.0,0.006536264082965736,AE,2.0,,COMPLETE
11,0.04807692307692308,2026-05-24 10:49:25.110301,2026-05-24 10:49:25.481816,0 days 00:00:00.371515,tanh,512.0,0.002511647498913336,46.0,,,11.0,0.009634050380006358,AE,2.0,,COMPLETE
12,0.05847953216374269,2026-05-24 10:49:25.481901,2026-05-24 10:49:26.812853,0 days 00:00:01.330952,tanh,128.0,0.01883046733204992,45.0,,,4.0,0.002393719194281379,AE,3.0,,COMPLETE
13,0.04424778761061947,2026-05-24 10:49:26.812941,2026-05-24 10:49:28.060498,0 days 00:00:01.247557,tanh,128.0,0.004447043540860245,41.0,,,4.0,0.0021601863672613586,AE,3.0,,COMPLETE
14,0.06191950464396285,2026-05-24 10:49:28.060584,2026-05-24 10:49:29.245964,0 days 00:00:01.185380,tanh,128.0,0.041327513893928226,38.0,,,8.0,0.0022747465420843624,AE,3.0,,COMPLETE
