number,value,datetime_start,datetime_complete,duration,params_alpha,params_contamination,params_leaf_size,params_max_samples,params_model,params_n_bins,params_n_estimators,params_n_neighbors,params_tol,state
0,0.29411764705882354,2026-04-28 11:37:31.038192,2026-04-28 11:37:31.062250,0 days 00:00:00.024058,,0.002285325525633921,71.0,,LOF,,,10.0,,COMPLETE
1,0.04672897196261682,2026-04-28 11:37:31.062423,2026-04-28 11:37:31.070170,0 days 00:00:00.007747,,0.0030803400529839683,,,COPOD,,,,,COMPLETE
2,0.08547008547008547,2026-04-28 11:37:31.070320,2026-04-28 11:37:31.078208,0 days 00:00:00.007888,,0.004678719265016202,,,COPOD,,,,,COMPLETE
3,0.04921259842519685,2026-04-28 11:37:31.078358,2026-04-28 11:37:31.282780,0 days 00:00:00.204422,,0.06407866261851013,,0.6599641068895281,IForest,,80.0,,,COMPLETE
4,0.04004004004004004,2026-04-28 11:37:31.282950,2026-04-28 11:37:31.287628,0 days 00:00:00.004678,0.40611470057706595,0.15255065745117377,,,HBOS,49.0,,,0.30892170379736505,COMPLETE
5,0.0,2026-04-28 11:37:31.287746,2026-04-28 11:37:31.357510,0 days 00:00:00.069764,,0.0011998556988857205,28.0,,LOF,,,92.0,,COMPLETE
6,0.03027681660899654,2026-04-28 11:37:31.357695,2026-04-28 11:37:31.752622,0 days 00:00:00.394927,,0.17023282716867383,,0.9576492590949324,IForest,,167.0,,,COMPLETE
7,0.11627906976744186,2026-04-28 11:37:31.752822,2026-04-28 11:37:31.757354,0 days 00:00:00.004532,0.2004518719478462,0.0012707770074499693,,,HBOS,19.0,,,0.28064667700781154,COMPLETE
8,0.05649717514124294,2026-04-28 11:37:31.757474,2026-04-28 11:37:31.920544,0 days 00:00:00.163070,,0.07012604000905368,,0.990820855620362,IForest,,61.0,,,COMPLETE
9,0.05449591280653951,2026-04-28 11:37:31.920757,2026-04-28 11:37:31.928622,0 days 00:00:00.007865,,0.04758470274910409,,,COPOD,,,,,COMPLETE
10,0.8536585365853658,2026-04-28 11:37:31.928783,2026-04-28 11:37:31.953964,0 days 00:00:00.025181,,0.012278360049275504,77.0,,LOF,,,5.0,,COMPLETE
11,0.7553956834532374,2026-04-28 11:37:31.954131,2026-04-28 11:37:31.979595,0 days 00:00:00.025464,,0.012863636468880696,79.0,,LOF,,,6.0,,COMPLETE
12,0.13245033112582782,2026-04-28 11:37:31.979770,2026-04-28 11:37:31.988884,0 days 00:00:00.009114,,0.011334291779669579,,,ECOD,,,,,COMPLETE
13,0.7553956834532374,2026-04-28 11:37:31.989003,2026-04-28 11:37:32.014077,0 days 00:00:00.025074,,0.014760471569989502,80.0,,LOF,,,6.0,,COMPLETE
14,0.08875739644970414,2026-04-28 11:37:32.014267,2026-04-28 11:37:32.051802,0 days 00:00:00.037535,,0.014489188468155959,57.0,,LOF,,,30.0,,COMPLETE
15,0.0,2026-04-28 11:37:32.051983,2026-04-28 11:37:32.102367,0 days 00:00:00.050384,,0.007795893358622733,80.0,,LOF,,,52.0,,COMPLETE
16,0.07782101167315175,2026-04-28 11:37:32.102566,2026-04-28 11:37:32.111777,0 days 00:00:00.009211,,0.027513092673650832,,,ECOD,,,,,COMPLETE
17,0.09363295880149813,2026-04-28 11:37:32.111929,2026-04-28 11:37:32.145338,0 days 00:00:00.033409,,0.03311073725242975,55.0,,LOF,,,29.0,,COMPLETE
18,0.8203125,2026-04-28 11:37:32.145512,2026-04-28 11:37:32.168791,0 days 00:00:00.023279,,0.006674619025368454,17.0,,LOF,,,5.0,,COMPLETE
19,0.07633587786259542,2026-04-28 11:37:32.168964,2026-04-28 11:37:32.208465,0 days 00:00:00.039501,,0.006026729723154482,12.0,,LOF,,,34.0,,COMPLETE
20,0.14018691588785046,2026-04-28 11:37:32.208653,2026-04-28 11:37:32.218111,0 days 00:00:00.009458,,0.003101606675346204,,,ECOD,,,,,COMPLETE
21,0.6907894736842105,2026-04-28 11:37:32.218269,2026-04-28 11:37:32.242625,0 days 00:00:00.024356,,0.02391682995171255,34.0,,LOF,,,7.0,,COMPLETE
22,0.1953125,2026-04-28 11:37:32.242796,2026-04-28 11:37:32.275018,0 days 00:00:00.032222,,0.008324680742057614,64.0,,LOF,,,19.0,,COMPLETE
23,0.1404494382022472,2026-04-28 11:37:32.275195,2026-04-28 11:37:32.351954,0 days 00:00:00.076759,,0.016873954080189667,42.0,,LOF,,,95.0,,COMPLETE
24,0.1388888888888889,2026-04-28 11:37:32.352138,2026-04-28 11:37:32.382638,0 days 00:00:00.030500,,0.0043841031182846775,15.0,,LOF,,,21.0,,COMPLETE
