number,value,datetime_start,datetime_complete,duration,params_alpha,params_contamination,params_leaf_size,params_max_samples,params_model,params_n_bins,params_n_estimators,params_n_neighbors,params_tol,state
0,0.4435483870967742,2026-04-28 11:38:00.138304,2026-04-28 11:38:00.163136,0 days 00:00:00.024832,,0.002285325525633921,71.0,,LOF,,,10.0,,COMPLETE
1,0.0390625,2026-04-28 11:38:00.163318,2026-04-28 11:38:00.171405,0 days 00:00:00.008087,,0.0030803400529839683,,,COPOD,,,,,COMPLETE
2,0.03731343283582089,2026-04-28 11:38:00.171532,2026-04-28 11:38:00.179668,0 days 00:00:00.008136,,0.004678719265016202,,,COPOD,,,,,COMPLETE
3,0.03138075313807531,2026-04-28 11:38:00.179821,2026-04-28 11:38:00.387641,0 days 00:00:00.207820,,0.06407866261851013,,0.6599641068895281,IForest,,80.0,,,COMPLETE
4,0.03611971104231166,2026-04-28 11:38:00.387841,2026-04-28 11:38:00.392678,0 days 00:00:00.004837,0.40611470057706595,0.15255065745117377,,,HBOS,49.0,,,0.30892170379736505,COMPLETE
5,0.0,2026-04-28 11:38:00.392811,2026-04-28 11:38:00.465192,0 days 00:00:00.072381,,0.0011998556988857205,28.0,,LOF,,,92.0,,COMPLETE
6,0.04159733777038269,2026-04-28 11:38:00.465375,2026-04-28 11:38:00.886821,0 days 00:00:00.421446,,0.17023282716867383,,0.9576492590949324,IForest,,167.0,,,COMPLETE
7,0.0,2026-04-28 11:38:00.887020,2026-04-28 11:38:00.891812,0 days 00:00:00.004792,0.2004518719478462,0.0012707770074499693,,,HBOS,19.0,,,0.28064667700781154,COMPLETE
8,0.06505576208178439,2026-04-28 11:38:00.891952,2026-04-28 11:38:01.056551,0 days 00:00:00.164599,,0.07012604000905368,,0.990820855620362,IForest,,61.0,,,COMPLETE
9,0.03978779840848806,2026-04-28 11:38:01.056754,2026-04-28 11:38:01.064791,0 days 00:00:00.008037,,0.04758470274910409,,,COPOD,,,,,COMPLETE
10,0.9642857142857143,2026-04-28 11:38:01.064965,2026-04-28 11:38:01.091580,0 days 00:00:00.026615,,0.012278360049275504,77.0,,LOF,,,5.0,,COMPLETE
11,0.9183673469387755,2026-04-28 11:38:01.091755,2026-04-28 11:38:01.118906,0 days 00:00:00.027151,,0.012863636468880696,79.0,,LOF,,,6.0,,COMPLETE
12,0.03125,2026-04-28 11:38:01.119087,2026-04-28 11:38:01.129141,0 days 00:00:00.010054,,0.011334291779669579,,,ECOD,,,,,COMPLETE
13,0.9183673469387755,2026-04-28 11:38:01.129325,2026-04-28 11:38:01.156964,0 days 00:00:00.027639,,0.014760471569989502,80.0,,LOF,,,6.0,,COMPLETE
14,0.15706806282722513,2026-04-28 11:38:01.157165,2026-04-28 11:38:01.196378,0 days 00:00:00.039213,,0.014489188468155959,57.0,,LOF,,,30.0,,COMPLETE
15,0.03496503496503497,2026-04-28 11:38:01.196580,2026-04-28 11:38:01.249984,0 days 00:00:00.053404,,0.007795893358622733,80.0,,LOF,,,52.0,,COMPLETE
16,0.01893939393939394,2026-04-28 11:38:01.250163,2026-04-28 11:38:01.260351,0 days 00:00:00.010188,,0.027513092673650832,,,ECOD,,,,,COMPLETE
17,0.2,2026-04-28 11:38:01.260542,2026-04-28 11:38:01.297507,0 days 00:00:00.036965,,0.03311073725242975,55.0,,LOF,,,29.0,,COMPLETE
18,0.9642857142857143,2026-04-28 11:38:01.297680,2026-04-28 11:38:01.322835,0 days 00:00:00.025155,,0.006674619025368454,17.0,,LOF,,,5.0,,COMPLETE
19,0.0,2026-04-28 11:38:01.323032,2026-04-28 11:38:01.365130,0 days 00:00:00.042098,,0.006026729723154482,12.0,,LOF,,,34.0,,COMPLETE
20,0.0423728813559322,2026-04-28 11:38:01.365342,2026-04-28 11:38:01.376427,0 days 00:00:00.011085,,0.003101606675346204,,,ECOD,,,,,COMPLETE
21,0.9183673469387755,2026-04-28 11:38:01.376622,2026-04-28 11:38:01.403848,0 days 00:00:00.027226,,0.02391682995171255,34.0,,LOF,,,7.0,,COMPLETE
22,0.36363636363636365,2026-04-28 11:38:01.404036,2026-04-28 11:38:01.438665,0 days 00:00:00.034629,,0.008324680742057614,64.0,,LOF,,,19.0,,COMPLETE
23,0.025906735751295335,2026-04-28 11:38:01.438872,2026-04-28 11:38:01.521656,0 days 00:00:00.082784,,0.016873954080189667,42.0,,LOF,,,95.0,,COMPLETE
24,0.072992700729927,2026-04-28 11:38:01.521884,2026-04-28 11:38:01.553233,0 days 00:00:00.031349,,0.0043841031182846775,15.0,,LOF,,,21.0,,COMPLETE
