number,value,datetime_start,datetime_complete,duration,params_alpha,params_contamination,params_leaf_size,params_max_samples,params_model,params_n_bins,params_n_estimators,params_n_neighbors,params_tol,state
0,0.14285714285714285,2026-04-28 11:37:17.117092,2026-04-28 11:37:17.139472,0 days 00:00:00.022380,,0.002285325525633921,71.0,,LOF,,,10.0,,COMPLETE
1,0.0,2026-04-28 11:37:17.139634,2026-04-28 11:37:17.147259,0 days 00:00:00.007625,,0.0030803400529839683,,,COPOD,,,,,COMPLETE
2,0.0,2026-04-28 11:37:17.147403,2026-04-28 11:37:17.155048,0 days 00:00:00.007645,,0.004678719265016202,,,COPOD,,,,,COMPLETE
3,0.04065040650406504,2026-04-28 11:37:17.155176,2026-04-28 11:37:17.363584,0 days 00:00:00.208408,,0.06407866261851013,,0.6599641068895281,IForest,,80.0,,,COMPLETE
4,0.027412280701754384,2026-04-28 11:37:17.363767,2026-04-28 11:37:17.368461,0 days 00:00:00.004694,0.40611470057706595,0.15255065745117377,,,HBOS,49.0,,,0.30892170379736505,COMPLETE
5,0.0,2026-04-28 11:37:17.368577,2026-04-28 11:37:17.439654,0 days 00:00:00.071077,,0.0011998556988857205,28.0,,LOF,,,92.0,,COMPLETE
6,0.026292725679228746,2026-04-28 11:37:17.439820,2026-04-28 11:37:17.838982,0 days 00:00:00.399162,,0.17023282716867383,,0.9576492590949324,IForest,,167.0,,,COMPLETE
7,0.0,2026-04-28 11:37:17.839156,2026-04-28 11:37:17.843602,0 days 00:00:00.004446,0.2004518719478462,0.0012707770074499693,,,HBOS,19.0,,,0.28064667700781154,COMPLETE
8,0.03824091778202677,2026-04-28 11:37:17.843719,2026-04-28 11:37:18.005306,0 days 00:00:00.161587,,0.07012604000905368,,0.990820855620362,IForest,,61.0,,,COMPLETE
9,0.03926701570680628,2026-04-28 11:37:18.005487,2026-04-28 11:37:18.013241,0 days 00:00:00.007754,,0.04758470274910409,,,COPOD,,,,,COMPLETE
10,0.6287425149700598,2026-04-28 11:37:18.013391,2026-04-28 11:37:18.037347,0 days 00:00:00.023956,,0.012278360049275504,77.0,,LOF,,,5.0,,COMPLETE
11,0.625,2026-04-28 11:37:18.037521,2026-04-28 11:37:18.061925,0 days 00:00:00.024404,,0.012863636468880696,79.0,,LOF,,,6.0,,COMPLETE
12,0.029411764705882353,2026-04-28 11:37:18.062109,2026-04-28 11:37:18.071776,0 days 00:00:00.009667,,0.011334291779669579,,,ECOD,,,,,COMPLETE
13,0.591715976331361,2026-04-28 11:37:18.071941,2026-04-28 11:37:18.096728,0 days 00:00:00.024787,,0.014760471569989502,80.0,,LOF,,,6.0,,COMPLETE
14,0.25,2026-04-28 11:37:18.096902,2026-04-28 11:37:18.132054,0 days 00:00:00.035152,,0.014489188468155959,57.0,,LOF,,,30.0,,COMPLETE
15,0.03968253968253968,2026-04-28 11:37:18.132238,2026-04-28 11:37:18.181335,0 days 00:00:00.049097,,0.007795893358622733,80.0,,LOF,,,52.0,,COMPLETE
16,0.017985611510791366,2026-04-28 11:37:18.181505,2026-04-28 11:37:18.190866,0 days 00:00:00.009361,,0.027513092673650832,,,ECOD,,,,,COMPLETE
17,0.319634703196347,2026-04-28 11:37:18.191032,2026-04-28 11:37:18.223673,0 days 00:00:00.032641,,0.03311073725242975,55.0,,LOF,,,29.0,,COMPLETE
18,0.6,2026-04-28 11:37:18.223864,2026-04-28 11:37:18.244966,0 days 00:00:00.021102,,0.006674619025368454,17.0,,LOF,,,5.0,,COMPLETE
19,0.1507537688442211,2026-04-28 11:37:18.245128,2026-04-28 11:37:18.282929,0 days 00:00:00.037801,,0.023408245885828113,64.0,,LOF,,,34.0,,COMPLETE
20,0.042735042735042736,2026-04-28 11:37:18.283104,2026-04-28 11:37:18.293125,0 days 00:00:00.010021,,0.00429044326441149,,,ECOD,,,,,COMPLETE
21,0.7954545454545454,2026-04-28 11:37:18.293285,2026-04-28 11:37:18.315271,0 days 00:00:00.021986,,0.007739430513081453,11.0,,LOF,,,7.0,,COMPLETE
22,0.46511627906976744,2026-04-28 11:37:18.315453,2026-04-28 11:37:18.340779,0 days 00:00:00.025326,,0.008324680742057614,37.0,,LOF,,,15.0,,COMPLETE
23,0.4830917874396135,2026-04-28 11:37:18.340958,2026-04-28 11:37:18.369504,0 days 00:00:00.028546,,0.019393716672709952,16.0,,LOF,,,21.0,,COMPLETE
24,0.0,2026-04-28 11:37:18.369673,2026-04-28 11:37:18.438206,0 days 00:00:00.068533,,0.010097693271756497,39.0,,LOF,,,84.0,,COMPLETE
