number,value,datetime_start,datetime_complete,duration,params_alpha,params_contamination,params_leaf_size,params_max_samples,params_model,params_n_bins,params_n_estimators,params_n_neighbors,params_tol,state
0,0.2127659574468085,2026-04-28 11:37:58.675587,2026-04-28 11:37:58.699539,0 days 00:00:00.023952,,0.002285325525633921,71.0,,LOF,,,10.0,,COMPLETE
1,0.05319148936170213,2026-04-28 11:37:58.699714,2026-04-28 11:37:58.708441,0 days 00:00:00.008727,,0.0030803400529839683,,,COPOD,,,,,COMPLETE
2,0.04807692307692308,2026-04-28 11:37:58.708623,2026-04-28 11:37:58.716838,0 days 00:00:00.008215,,0.004678719265016202,,,COPOD,,,,,COMPLETE
3,0.056179775280898875,2026-04-28 11:37:58.716984,2026-04-28 11:37:58.919952,0 days 00:00:00.202968,,0.06407866261851013,,0.6599641068895281,IForest,,80.0,,,COMPLETE
4,0.023923444976076555,2026-04-28 11:37:58.920152,2026-04-28 11:37:58.925137,0 days 00:00:00.004985,0.40611470057706595,0.15255065745117377,,,HBOS,49.0,,,0.30892170379736505,COMPLETE
5,0.0,2026-04-28 11:37:58.925280,2026-04-28 11:37:58.999991,0 days 00:00:00.074711,,0.0011998556988857205,28.0,,LOF,,,92.0,,COMPLETE
6,0.04,2026-04-28 11:37:59.000186,2026-04-28 11:37:59.409048,0 days 00:00:00.408862,,0.17023282716867383,,0.9576492590949324,IForest,,167.0,,,COMPLETE
7,0.0,2026-04-28 11:37:59.409273,2026-04-28 11:37:59.413917,0 days 00:00:00.004644,0.2004518719478462,0.0012707770074499693,,,HBOS,19.0,,,0.28064667700781154,COMPLETE
8,0.06564551422319474,2026-04-28 11:37:59.414046,2026-04-28 11:37:59.578062,0 days 00:00:00.164016,,0.07012604000905368,,0.990820855620362,IForest,,61.0,,,COMPLETE
9,0.02631578947368421,2026-04-28 11:37:59.578262,2026-04-28 11:37:59.586280,0 days 00:00:00.008018,,0.04758470274910409,,,COPOD,,,,,COMPLETE
10,0.8849557522123894,2026-04-28 11:37:59.586413,2026-04-28 11:37:59.611055,0 days 00:00:00.024642,,0.012278360049275504,77.0,,LOF,,,5.0,,COMPLETE
11,0.7786885245901639,2026-04-28 11:37:59.611318,2026-04-28 11:37:59.638290,0 days 00:00:00.026972,,0.012863636468880696,79.0,,LOF,,,6.0,,COMPLETE
12,0.034013605442176874,2026-04-28 11:37:59.638465,2026-04-28 11:37:59.648436,0 days 00:00:00.009971,,0.011334291779669579,,,ECOD,,,,,COMPLETE
13,0.7786885245901639,2026-04-28 11:37:59.648558,2026-04-28 11:37:59.673665,0 days 00:00:00.025107,,0.014760471569989502,80.0,,LOF,,,6.0,,COMPLETE
14,0.3374233128834356,2026-04-28 11:37:59.673903,2026-04-28 11:37:59.711720,0 days 00:00:00.037817,,0.014489188468155959,57.0,,LOF,,,30.0,,COMPLETE
15,0.03759398496240601,2026-04-28 11:37:59.711902,2026-04-28 11:37:59.764464,0 days 00:00:00.052562,,0.007795893358622733,80.0,,LOF,,,52.0,,COMPLETE
16,0.04065040650406504,2026-04-28 11:37:59.764660,2026-04-28 11:37:59.773996,0 days 00:00:00.009336,,0.027513092673650832,,,ECOD,,,,,COMPLETE
17,0.2898550724637681,2026-04-28 11:37:59.774173,2026-04-28 11:37:59.808180,0 days 00:00:00.034007,,0.03311073725242975,55.0,,LOF,,,29.0,,COMPLETE
18,0.8849557522123894,2026-04-28 11:37:59.808371,2026-04-28 11:37:59.832196,0 days 00:00:00.023825,,0.006674619025368454,17.0,,LOF,,,5.0,,COMPLETE
19,0.044642857142857144,2026-04-28 11:37:59.832423,2026-04-28 11:37:59.870742,0 days 00:00:00.038319,,0.006026729723154482,12.0,,LOF,,,34.0,,COMPLETE
20,0.052083333333333336,2026-04-28 11:37:59.870917,2026-04-28 11:37:59.881158,0 days 00:00:00.010241,,0.003101606675346204,,,ECOD,,,,,COMPLETE
21,0.7936507936507936,2026-04-28 11:37:59.881392,2026-04-28 11:37:59.905940,0 days 00:00:00.024548,,0.02391682995171255,34.0,,LOF,,,7.0,,COMPLETE
22,0.46116504854368934,2026-04-28 11:37:59.906145,2026-04-28 11:37:59.934169,0 days 00:00:00.028024,,0.021154863635591208,32.0,,LOF,,,15.0,,COMPLETE
23,0.1968503937007874,2026-04-28 11:37:59.934354,2026-04-28 11:37:59.966421,0 days 00:00:00.032067,,0.007013566731196421,10.0,,LOF,,,21.0,,COMPLETE
24,0.0,2026-04-28 11:37:59.966614,2026-04-28 11:38:00.042588,0 days 00:00:00.075974,,0.02227376158187062,32.0,,LOF,,,84.0,,COMPLETE
