number,value,datetime_start,datetime_complete,duration,params_alpha,params_contamination,params_leaf_size,params_max_samples,params_model,params_n_bins,params_n_estimators,params_n_neighbors,params_tol,state
0,0.0,2026-04-28 11:38:43.209133,2026-04-28 11:38:43.231820,0 days 00:00:00.022687,,0.002285325525633921,71.0,,LOF,,,10.0,,COMPLETE
1,0.0,2026-04-28 11:38:43.231995,2026-04-28 11:38:43.240095,0 days 00:00:00.008100,,0.0030803400529839683,,,COPOD,,,,,COMPLETE
2,0.0,2026-04-28 11:38:43.240231,2026-04-28 11:38:43.248132,0 days 00:00:00.007901,,0.004678719265016202,,,COPOD,,,,,COMPLETE
3,0.010351966873706004,2026-04-28 11:38:43.248269,2026-04-28 11:38:43.458107,0 days 00:00:00.209838,,0.06407866261851013,,0.6599641068895281,IForest,,80.0,,,COMPLETE
4,0.004970178926441352,2026-04-28 11:38:43.458300,2026-04-28 11:38:43.463307,0 days 00:00:00.005007,0.40611470057706595,0.15255065745117377,,,HBOS,49.0,,,0.30892170379736505,COMPLETE
5,0.0,2026-04-28 11:38:43.463434,2026-04-28 11:38:43.534176,0 days 00:00:00.070742,,0.0011998556988857205,28.0,,LOF,,,92.0,,COMPLETE
6,0.02177700348432056,2026-04-28 11:38:43.534380,2026-04-28 11:38:43.955154,0 days 00:00:00.420774,,0.17023282716867383,,0.9576492590949324,IForest,,167.0,,,COMPLETE
7,0.0,2026-04-28 11:38:43.955337,2026-04-28 11:38:43.960030,0 days 00:00:00.004693,0.2004518719478462,0.0012707770074499693,,,HBOS,19.0,,,0.28064667700781154,COMPLETE
8,0.019801980198019802,2026-04-28 11:38:43.960159,2026-04-28 11:38:44.128786,0 days 00:00:00.168627,,0.07012604000905368,,0.990820855620362,IForest,,61.0,,,COMPLETE
9,0.0,2026-04-28 11:38:44.128975,2026-04-28 11:38:44.137133,0 days 00:00:00.008158,,0.04758470274910409,,,COPOD,,,,,COMPLETE
10,0.0,2026-04-28 11:38:44.137272,2026-04-28 11:38:44.146414,0 days 00:00:00.009142,,0.012278360049275504,,,ECOD,,,,,COMPLETE
11,0.021204410517387615,2026-04-28 11:38:44.146543,2026-04-28 11:38:44.606663,0 days 00:00:00.460120,,0.1743059612198183,,0.9562129194904898,IForest,,181.0,,,COMPLETE
12,0.02055921052631579,2026-04-28 11:38:44.606846,2026-04-28 11:38:45.075784,0 days 00:00:00.468938,,0.17998506335222095,,0.997051699031053,IForest,,192.0,,,COMPLETE
13,0.01984126984126984,2026-04-28 11:38:45.075983,2026-04-28 11:38:45.540491,0 days 00:00:00.464508,,0.024527898153562742,,0.7736713234533222,IForest,,181.0,,,COMPLETE
14,0.006915629322268326,2026-04-28 11:38:45.540700,2026-04-28 11:38:45.920481,0 days 00:00:00.379781,,0.09936984958228698,,0.34597217662356505,IForest,,152.0,,,COMPLETE
15,0.0,2026-04-28 11:38:45.920690,2026-04-28 11:38:45.930488,0 days 00:00:00.009798,,0.027421114385917815,,,ECOD,,,,,COMPLETE
16,0.0,2026-04-28 11:38:45.930634,2026-04-28 11:38:46.294054,0 days 00:00:00.363420,,0.008603601957366596,,0.8269207755765879,IForest,,141.0,,,COMPLETE
17,0.01882530120481928,2026-04-28 11:38:46.294254,2026-04-28 11:38:46.721414,0 days 00:00:00.427160,,0.1942987161861178,,0.9124072274075682,IForest,,166.0,,,COMPLETE
18,0.0,2026-04-28 11:38:46.721610,2026-04-28 11:38:47.014307,0 days 00:00:00.292697,,0.033162620931752464,,0.44848271995072686,IForest,,111.0,,,COMPLETE
19,0.14705882352941177,2026-04-28 11:38:47.014506,2026-04-28 11:38:47.058680,0 days 00:00:00.044174,,0.10221540528889135,14.0,,LOF,,,44.0,,COMPLETE
20,0.12458471760797342,2026-04-28 11:38:47.058865,2026-04-28 11:38:47.107610,0 days 00:00:00.048745,,0.09761820624575343,10.0,,LOF,,,49.0,,COMPLETE
21,0.14376996805111822,2026-04-28 11:38:47.107797,2026-04-28 11:38:47.152282,0 days 00:00:00.044485,,0.08985401408041693,14.0,,LOF,,,46.0,,COMPLETE
22,0.14308426073131955,2026-04-28 11:38:47.152472,2026-04-28 11:38:47.198277,0 days 00:00:00.045805,,0.09394695496010873,10.0,,LOF,,,47.0,,COMPLETE
23,0.15895953757225434,2026-04-28 11:38:47.198466,2026-04-28 11:38:47.242888,0 days 00:00:00.044422,,0.04345707630414606,12.0,,LOF,,,46.0,,COMPLETE
24,0.15060240963855423,2026-04-28 11:38:47.243072,2026-04-28 11:38:47.283902,0 days 00:00:00.040830,,0.0438407936701036,23.0,,LOF,,,41.0,,COMPLETE
