number,value,datetime_start,datetime_complete,duration,params_alpha,params_contamination,params_leaf_size,params_max_samples,params_model,params_n_bins,params_n_estimators,params_n_neighbors,params_tol,state
0,0.11363636363636363,2026-04-28 11:11:07.650533,2026-04-28 11:11:07.847153,0 days 00:00:00.196620,,0.002285325525633921,71.0,,LOF,,,10.0,,COMPLETE
1,0.01893939393939394,2026-04-28 11:11:07.847365,2026-04-28 11:11:08.087203,0 days 00:00:00.239838,,0.0030803400529839683,,,COPOD,,,,,COMPLETE
2,0.03690036900369004,2026-04-28 11:11:08.087411,2026-04-28 11:11:08.121842,0 days 00:00:00.034431,,0.004678719265016202,,,COPOD,,,,,COMPLETE
3,0.16380655226209048,2026-04-28 11:11:08.122030,2026-04-28 11:11:08.366511,0 days 00:00:00.244481,,0.06407866261851013,,0.6599641068895281,IForest,,80.0,,,COMPLETE
4,0.06205673758865248,2026-04-28 11:11:08.366846,2026-04-28 11:11:09.344553,0 days 00:00:00.977707,0.40611470057706595,0.15255065745117377,,,HBOS,49.0,,,0.30892170379736505,COMPLETE
5,0.13725490196078433,2026-04-28 11:11:09.344768,2026-04-28 11:11:09.898081,0 days 00:00:00.553313,,0.0011998556988857205,28.0,,LOF,,,92.0,,COMPLETE
6,0.1308698999230177,2026-04-28 11:11:09.898272,2026-04-28 11:11:10.327589,0 days 00:00:00.429317,,0.17023282716867383,,0.9576492590949324,IForest,,167.0,,,COMPLETE
7,0.0,2026-04-28 11:11:10.327800,2026-04-28 11:11:10.339991,0 days 00:00:00.012191,0.2004518719478462,0.0012707770074499693,,,HBOS,19.0,,,0.28064667700781154,COMPLETE
8,0.15306122448979592,2026-04-28 11:11:10.340286,2026-04-28 11:11:10.510369,0 days 00:00:00.170083,,0.07012604000905368,,0.990820855620362,IForest,,61.0,,,COMPLETE
9,0.08426966292134831,2026-04-28 11:11:10.510589,2026-04-28 11:11:10.544547,0 days 00:00:00.033958,,0.04758470274910409,,,COPOD,,,,,COMPLETE
10,0.06906077348066299,2026-04-28 11:11:10.544762,2026-04-28 11:11:10.580341,0 days 00:00:00.035579,,0.018054373833527988,,,ECOD,,,,,COMPLETE
11,0.13786764705882354,2026-04-28 11:11:10.580522,2026-04-28 11:11:10.736556,0 days 00:00:00.156034,,0.045706913124722665,,0.38737137356600115,IForest,,52.0,,,COMPLETE
12,0.17921146953405018,2026-04-28 11:11:10.736776,2026-04-28 11:11:10.917505,0 days 00:00:00.180729,,0.04793844177667479,,0.9971247207377547,IForest,,64.0,,,COMPLETE
13,0.20604395604395603,2026-04-28 11:11:10.917684,2026-04-28 11:11:11.192590,0 days 00:00:00.274906,,0.0183034904567857,,0.6572330360291295,IForest,,101.0,,,COMPLETE
14,0.14469453376205788,2026-04-28 11:11:11.192815,2026-04-28 11:11:11.516397,0 days 00:00:00.323582,,0.010191499801038782,,0.6915258428828268,IForest,,114.0,,,COMPLETE
15,0.06887052341597796,2026-04-28 11:11:11.516589,2026-04-28 11:11:11.552142,0 days 00:00:00.035553,,0.01863068988109257,,,ECOD,,,,,COMPLETE
16,0.14331210191082802,2026-04-28 11:11:11.552323,2026-04-28 11:11:11.833170,0 days 00:00:00.280847,,0.010885297559452903,,0.36045824527348924,IForest,,114.0,,,COMPLETE
17,0.19721577726218098,2026-04-28 11:11:11.833396,2026-04-28 11:11:12.093797,0 days 00:00:00.260401,,0.028042279771670113,,0.7983844615493881,IForest,,92.0,,,COMPLETE
18,0.19656019656019655,2026-04-28 11:11:12.094028,2026-04-28 11:11:12.367101,0 days 00:00:00.273073,,0.024397057788292313,,0.7865197110030178,IForest,,96.0,,,COMPLETE
19,0.302491103202847,2026-04-28 11:11:12.367297,2026-04-28 11:11:12.731162,0 days 00:00:00.363865,,0.006495976948506647,14.0,,LOF,,,44.0,,COMPLETE
20,0.2920962199312715,2026-04-28 11:11:12.731379,2026-04-28 11:11:13.160188,0 days 00:00:00.428809,,0.007998438340609076,10.0,,LOF,,,49.0,,COMPLETE
21,0.3057553956834532,2026-04-28 11:11:13.160383,2026-04-28 11:11:13.523271,0 days 00:00:00.362888,,0.006010249747099075,14.0,,LOF,,,46.0,,COMPLETE
22,0.30357142857142855,2026-04-28 11:11:13.523479,2026-04-28 11:11:13.940391,0 days 00:00:00.416912,,0.006175637683274528,10.0,,LOF,,,47.0,,COMPLETE
23,0.30685920577617326,2026-04-28 11:11:13.940585,2026-04-28 11:11:14.355079,0 days 00:00:00.414494,,0.005728101938740928,12.0,,LOF,,,46.0,,COMPLETE
24,0.31954887218045114,2026-04-28 11:11:14.355285,2026-04-28 11:11:14.748050,0 days 00:00:00.392765,,0.004110450303512267,10.0,,LOF,,,44.0,,COMPLETE
