number,value,datetime_start,datetime_complete,duration,params_alpha,params_contamination,params_leaf_size,params_max_samples,params_model,params_n_bins,params_n_estimators,params_n_neighbors,params_tol,state
0,0.16853932584269662,2026-04-28 11:13:27.586665,2026-04-28 11:13:27.608262,0 days 00:00:00.021597,,0.002285325525633921,71.0,,LOF,,,10.0,,COMPLETE
1,0.0,2026-04-28 11:13:27.608430,2026-04-28 11:13:27.616958,0 days 00:00:00.008528,,0.0030803400529839683,,,COPOD,,,,,COMPLETE
2,0.0,2026-04-28 11:13:27.617091,2026-04-28 11:13:27.625374,0 days 00:00:00.008283,,0.004678719265016202,,,COPOD,,,,,COMPLETE
3,0.030911901081916538,2026-04-28 11:13:27.625503,2026-04-28 11:13:27.848265,0 days 00:00:00.222762,,0.06407866261851013,,0.6599641068895281,IForest,,80.0,,,COMPLETE
4,0.043327556325823226,2026-04-28 11:13:27.848445,2026-04-28 11:13:27.853495,0 days 00:00:00.005050,0.40611470057706595,0.15255065745117377,,,HBOS,49.0,,,0.30892170379736505,COMPLETE
5,0.0,2026-04-28 11:13:27.853620,2026-04-28 11:13:27.918256,0 days 00:00:00.064636,,0.0011998556988857205,28.0,,LOF,,,92.0,,COMPLETE
6,0.040145985401459854,2026-04-28 11:13:27.918435,2026-04-28 11:13:28.369178,0 days 00:00:00.450743,,0.17023282716867383,,0.9576492590949324,IForest,,167.0,,,COMPLETE
7,0.0,2026-04-28 11:13:28.369363,2026-04-28 11:13:28.374183,0 days 00:00:00.004820,0.2004518719478462,0.0012707770074499693,,,HBOS,19.0,,,0.28064667700781154,COMPLETE
8,0.02936857562408223,2026-04-28 11:13:28.374310,2026-04-28 11:13:28.546971,0 days 00:00:00.172661,,0.07012604000905368,,0.990820855620362,IForest,,61.0,,,COMPLETE
9,0.019157088122605363,2026-04-28 11:13:28.547150,2026-04-28 11:13:28.555750,0 days 00:00:00.008600,,0.04758470274910409,,,COPOD,,,,,COMPLETE
10,0.4430379746835443,2026-04-28 11:13:28.555911,2026-04-28 11:13:28.578515,0 days 00:00:00.022604,,0.012278360049275504,77.0,,LOF,,,5.0,,COMPLETE
11,0.43478260869565216,2026-04-28 11:13:28.578666,2026-04-28 11:13:28.601734,0 days 00:00:00.023068,,0.012863636468880696,79.0,,LOF,,,6.0,,COMPLETE
12,0.01557632398753894,2026-04-28 11:13:28.601892,2026-04-28 11:13:28.611743,0 days 00:00:00.009851,,0.011334291779669579,,,ECOD,,,,,COMPLETE
13,0.43478260869565216,2026-04-28 11:13:28.611870,2026-04-28 11:13:28.635158,0 days 00:00:00.023288,,0.014760471569989502,80.0,,LOF,,,6.0,,COMPLETE
14,0.1278409090909091,2026-04-28 11:13:28.635321,2026-04-28 11:13:28.673830,0 days 00:00:00.038509,,0.014489188468155959,57.0,,LOF,,,30.0,,COMPLETE
15,0.0,2026-04-28 11:13:28.674013,2026-04-28 11:13:28.723578,0 days 00:00:00.049565,,0.007795893358622733,80.0,,LOF,,,52.0,,COMPLETE
16,0.03579952267303103,2026-04-28 11:13:28.723762,2026-04-28 11:13:28.733932,0 days 00:00:00.010170,,0.027513092673650832,,,ECOD,,,,,COMPLETE
17,0.15081206496519722,2026-04-28 11:13:28.734083,2026-04-28 11:13:28.766327,0 days 00:00:00.032244,,0.03311073725242975,55.0,,LOF,,,29.0,,COMPLETE
18,0.4605263157894737,2026-04-28 11:13:28.766536,2026-04-28 11:13:28.787032,0 days 00:00:00.020496,,0.006674619025368454,17.0,,LOF,,,5.0,,COMPLETE
19,0.07782101167315175,2026-04-28 11:13:28.787217,2026-04-28 11:13:28.823374,0 days 00:00:00.036157,,0.006026729723154482,12.0,,LOF,,,34.0,,COMPLETE
20,0.0,2026-04-28 11:13:28.823548,2026-04-28 11:13:28.833844,0 days 00:00:00.010296,,0.003101606675346204,,,ECOD,,,,,COMPLETE
21,0.41297935103244837,2026-04-28 11:13:28.833989,2026-04-28 11:13:28.855293,0 days 00:00:00.021304,,0.02391682995171255,34.0,,LOF,,,7.0,,COMPLETE
22,0.27960526315789475,2026-04-28 11:13:28.855447,2026-04-28 11:13:28.885663,0 days 00:00:00.030216,,0.008324680742057614,64.0,,LOF,,,19.0,,COMPLETE
23,0.013774104683195593,2026-04-28 11:13:28.885850,2026-04-28 11:13:28.956968,0 days 00:00:00.071118,,0.016873954080189667,42.0,,LOF,,,95.0,,COMPLETE
24,0.13937282229965156,2026-04-28 11:13:28.957152,2026-04-28 11:13:28.984040,0 days 00:00:00.026888,,0.0043841031182846775,15.0,,LOF,,,21.0,,COMPLETE
