number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_contamination,params_epochs,params_gamma_mode,params_gamma_val,params_layer_width,params_lr,params_model,params_n_layers,params_nu,state
0,0.0,2026-05-26 00:07:29.470775,2026-05-26 00:07:31.709434,0 days 00:00:02.238659,tanh,128.0,0.02385234757844707,98.0,,,6.0,0.00010994335574766199,VAE,1.0,,COMPLETE
1,0.0,2026-05-26 00:07:31.709519,2026-05-26 00:07:31.748996,0 days 00:00:00.039477,,,0.009860942908083906,,scale,,,,OCSVM,,0.004678719265016202,COMPLETE
2,0.010183299389002037,2026-05-26 00:07:31.749062,2026-05-26 00:07:31.758212,0 days 00:00:00.009150,,,0.06407866261851013,,float,0.0014234237430895472,,,OCSVM,,0.0028804169778805498,COMPLETE
3,0.02334267040149393,2026-05-26 00:07:31.758263,2026-05-26 00:07:32.874930,0 days 00:00:01.116667,elu,256.0,0.15255065745117377,60.0,,,14.0,0.00017541893487450815,AE,3.0,,COMPLETE
4,0.0,2026-05-26 00:07:32.875009,2026-05-26 00:07:32.996675,0 days 00:00:00.121666,tanh,512.0,0.01811326544803337,27.0,,,16.0,0.0069782812651260325,AE,1.0,,COMPLETE
5,0.0,2026-05-26 00:07:32.996758,2026-05-26 00:07:33.045019,0 days 00:00:00.048261,,,0.006620642015198968,,scale,,,,OCSVM,,0.004430357105538922,COMPLETE
6,0.01141552511415525,2026-05-26 00:07:33.045080,2026-05-26 00:07:33.064256,0 days 00:00:00.019176,,,0.05983542473217019,,float,0.21545535601027507,,,OCSVM,,0.002865832106246123,COMPLETE
7,0.0,2026-05-26 00:07:33.064304,2026-05-26 00:07:34.265536,0 days 00:00:01.201232,relu,256.0,0.006680983417211186,79.0,,,15.0,0.0004470608546778491,VAE,1.0,,COMPLETE
8,0.0,2026-05-26 00:07:34.265620,2026-05-26 00:07:34.376657,0 days 00:00:00.111037,,,0.01956661354644642,,float,0.02578254153018897,,,OCSVM,,0.05943176207886525,COMPLETE
9,0.017857142857142856,2026-05-26 00:07:34.376727,2026-05-26 00:07:34.613692,0 days 00:00:00.236965,relu,512.0,0.029133955052801898,26.0,,,10.0,0.00028681134821030097,VAE,1.0,,COMPLETE
10,0.0,2026-05-26 00:07:34.613773,2026-05-26 00:07:35.558216,0 days 00:00:00.944443,elu,256.0,0.0010322851929145003,54.0,,,12.0,0.0024015639024822476,AE,3.0,,COMPLETE
11,0.02700617283950617,2026-05-26 00:07:35.558298,2026-05-26 00:07:35.841114,0 days 00:00:00.282816,elu,512.0,0.19054969780007425,22.0,,,9.0,0.00020156937243694814,VAE,3.0,,COMPLETE
12,0.02237136465324385,2026-05-26 00:07:35.841196,2026-05-26 00:07:36.674880,0 days 00:00:00.833684,elu,256.0,0.19893421618512913,52.0,,,9.0,0.00010636247005317247,AE,3.0,,COMPLETE
13,0.019394879751745538,2026-05-26 00:07:36.674962,2026-05-26 00:07:37.025856,0 days 00:00:00.350894,leaky_relu,512.0,0.19459785229080276,40.0,,,6.0,0.0004563882252621597,AE,3.0,,COMPLETE
14,0.01631321370309951,2026-05-26 00:07:37.025935,2026-05-26 00:07:39.513611,0 days 00:00:02.487676,elu,128.0,0.08658022422090288,76.0,,,13.0,0.00022406949228303947,VAE,2.0,,COMPLETE
15,0.014705882352941176,2026-05-26 00:07:39.513692,2026-05-26 00:07:40.340801,0 days 00:00:00.827109,elu,256.0,0.10030099563132198,72.0,,,9.0,0.0010875888131919066,AE,2.0,,COMPLETE
16,0.0,2026-05-26 00:07:40.340883,2026-05-26 00:07:40.885776,0 days 00:00:00.544893,elu,512.0,0.002359292073818298,39.0,,,12.0,0.0009074424963562483,VAE,3.0,,COMPLETE
17,0.013812154696132596,2026-05-26 00:07:40.885860,2026-05-26 00:07:42.286780,0 days 00:00:01.400920,leaky_relu,256.0,0.04292450468754384,92.0,,,4.0,0.00015745000678962909,VAE,2.0,,COMPLETE
18,0.034924330616996506,2026-05-26 00:07:42.286860,2026-05-26 00:07:43.015918,0 days 00:00:00.729058,elu,512.0,0.11504721791323023,64.0,,,14.0,0.0004371993126708938,AE,3.0,,COMPLETE
19,0.012953367875647668,2026-05-26 00:07:43.016007,2026-05-26 00:07:43.436801,0 days 00:00:00.420794,elu,512.0,0.10969220872645628,43.0,,,7.0,0.000724105001224034,AE,3.0,,COMPLETE
20,0.013888888888888888,2026-05-26 00:07:43.436886,2026-05-26 00:07:43.695546,0 days 00:00:00.258660,elu,512.0,0.0387563207475805,20.0,,,11.0,0.0022483013397765934,VAE,2.0,,COMPLETE
21,0.005405405405405406,2026-05-26 00:07:43.695639,2026-05-26 00:07:44.407696,0 days 00:00:00.712057,elu,512.0,0.1348707323094362,64.0,,,14.0,0.00027085648170153194,AE,3.0,,COMPLETE
22,0.024077046548956663,2026-05-26 00:07:44.407778,2026-05-26 00:07:45.134909,0 days 00:00:00.727131,elu,512.0,0.18114687559725662,65.0,,,14.0,0.00041064867581823975,AE,3.0,,COMPLETE
23,0.009940357852882704,2026-05-26 00:07:45.134991,2026-05-26 00:07:45.837803,0 days 00:00:00.702812,elu,512.0,0.06885983260051866,65.0,,,16.0,0.0004375239933469943,AE,3.0,,COMPLETE
24,0.02145922746781116,2026-05-26 00:07:45.837884,2026-05-26 00:07:46.268824,0 days 00:00:00.430940,relu,512.0,0.1304050451718718,49.0,,,8.0,0.0006242954709683453,AE,3.0,,COMPLETE
