number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_contamination,params_epochs,params_gamma_mode,params_gamma_val,params_layer_width,params_lr,params_model,params_n_layers,params_nu,state
0,0.022935779816513763,2026-05-26 00:17:30.691667,2026-05-26 00:17:32.826164,0 days 00:00:02.134497,tanh,128.0,0.02385234757844707,98.0,,,6.0,0.00010994335574766199,VAE,1.0,,COMPLETE
1,0.0390625,2026-05-26 00:17:32.826248,2026-05-26 00:17:32.844365,0 days 00:00:00.018117,,,0.009860942908083906,,scale,,,,OCSVM,,0.004678719265016202,COMPLETE
2,0.030800821355236138,2026-05-26 00:17:32.844410,2026-05-26 00:17:32.853319,0 days 00:00:00.008909,,,0.06407866261851013,,float,0.0014234237430895472,,,OCSVM,,0.0028804169778805498,COMPLETE
3,0.014423076923076924,2026-05-26 00:17:32.853365,2026-05-26 00:17:33.933358,0 days 00:00:01.079993,elu,256.0,0.15255065745117377,60.0,,,14.0,0.00017541893487450815,AE,3.0,,COMPLETE
4,0.050761421319796954,2026-05-26 00:17:33.933438,2026-05-26 00:17:34.038137,0 days 00:00:00.104699,tanh,512.0,0.01811326544803337,27.0,,,16.0,0.0069782812651260325,AE,1.0,,COMPLETE
5,0.050505050505050504,2026-05-26 00:17:34.038204,2026-05-26 00:17:34.055714,0 days 00:00:00.017510,,,0.006620642015198968,,scale,,,,OCSVM,,0.004430357105538922,COMPLETE
6,0.043668122270742356,2026-05-26 00:17:34.055764,2026-05-26 00:17:34.064429,0 days 00:00:00.008665,,,0.05983542473217019,,float,0.21545535601027507,,,OCSVM,,0.002865832106246123,COMPLETE
7,0.04424778761061947,2026-05-26 00:17:34.064475,2026-05-26 00:17:35.265490,0 days 00:00:01.201015,relu,256.0,0.006680983417211186,79.0,,,15.0,0.0004470608546778491,VAE,1.0,,COMPLETE
8,0.04830917874396135,2026-05-26 00:17:35.265572,2026-05-26 00:17:35.372132,0 days 00:00:00.106560,,,0.01956661354644642,,float,0.02578254153018897,,,OCSVM,,0.05943176207886525,COMPLETE
9,0.01984126984126984,2026-05-26 00:17:35.372196,2026-05-26 00:17:35.583198,0 days 00:00:00.211002,relu,512.0,0.029133955052801898,26.0,,,10.0,0.00028681134821030097,VAE,1.0,,COMPLETE
10,0.0,2026-05-26 00:17:35.583273,2026-05-26 00:17:35.728759,0 days 00:00:00.145486,leaky_relu,512.0,0.0015200809077270817,21.0,,,16.0,0.006536264082965736,AE,2.0,,COMPLETE
11,0.05102040816326531,2026-05-26 00:17:35.728840,2026-05-26 00:17:36.078689,0 days 00:00:00.349849,tanh,512.0,0.003409516149612066,46.0,,,11.0,0.009634050380006358,AE,2.0,,COMPLETE
12,0.06329113924050633,2026-05-26 00:17:36.078771,2026-05-26 00:17:36.420739,0 days 00:00:00.341968,tanh,512.0,0.0020270781790489314,45.0,,,11.0,0.009942964949599724,AE,2.0,,COMPLETE
13,0.0641025641025641,2026-05-26 00:17:36.420821,2026-05-26 00:17:36.798446,0 days 00:00:00.377625,tanh,512.0,0.001765662003013001,50.0,,,10.0,0.002293902206222694,AE,2.0,,COMPLETE
14,0.0641025641025641,2026-05-26 00:17:36.798527,2026-05-26 00:17:37.325974,0 days 00:00:00.527447,tanh,512.0,0.0012150313730923377,50.0,,,10.0,0.0019530086863240373,AE,3.0,,COMPLETE
15,0.06578947368421052,2026-05-26 00:17:37.326052,2026-05-26 00:17:38.868514,0 days 00:00:01.542462,tanh,128.0,0.001123909317478607,53.0,,,8.0,0.0017960802580826445,AE,3.0,,COMPLETE
16,0.0684931506849315,2026-05-26 00:17:38.868602,2026-05-26 00:17:40.879474,0 days 00:00:02.010872,leaky_relu,128.0,0.003075850113424912,71.0,,,7.0,0.0017382944114295645,AE,3.0,,COMPLETE
17,0.05555555555555555,2026-05-26 00:17:40.879555,2026-05-26 00:17:43.089712,0 days 00:00:02.210157,leaky_relu,128.0,0.004233018598355384,78.0,,,6.0,0.0010390224471065108,AE,3.0,,COMPLETE
18,0.0684931506849315,2026-05-26 00:17:43.089794,2026-05-26 00:17:45.189215,0 days 00:00:02.099421,leaky_relu,128.0,0.0026528304157331967,75.0,,,4.0,0.0028050240716244556,AE,3.0,,COMPLETE
19,0.0684931506849315,2026-05-26 00:17:45.189301,2026-05-26 00:17:47.296311,0 days 00:00:02.107010,leaky_relu,128.0,0.0029973823088154826,76.0,,,4.0,0.004009468260214701,AE,3.0,,COMPLETE
20,0.0,2026-05-26 00:17:47.296410,2026-05-26 00:17:50.572358,0 days 00:00:03.275948,leaky_relu,128.0,0.005523153043724659,90.0,,,4.0,0.0008859612073373244,VAE,3.0,,COMPLETE
21,0.05102040816326531,2026-05-26 00:17:50.572442,2026-05-26 00:17:52.665698,0 days 00:00:02.093256,leaky_relu,128.0,0.002735910920558956,73.0,,,4.0,0.003772137672526624,AE,3.0,,COMPLETE
22,0.05154639175257732,2026-05-26 00:17:52.665781,2026-05-26 00:17:54.679550,0 days 00:00:02.013769,leaky_relu,128.0,0.0025717551743172466,69.0,,,6.0,0.00377670089094644,AE,3.0,,COMPLETE
23,0.07194244604316546,2026-05-26 00:17:54.679634,2026-05-26 00:17:56.514787,0 days 00:00:01.835153,leaky_relu,128.0,0.009500199312005455,66.0,,,4.0,0.0011410328029751438,AE,3.0,,COMPLETE
24,0.0390625,2026-05-26 00:17:56.514871,2026-05-26 00:17:58.378945,0 days 00:00:01.864074,leaky_relu,128.0,0.010927910960478671,64.0,,,7.0,0.0007541351229071254,AE,3.0,,COMPLETE
