number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_contamination,params_epochs,params_gamma_mode,params_gamma_val,params_layer_width,params_lr,params_model,params_n_layers,params_nu,state
0,0.0,2026-05-26 00:14:44.583524,2026-05-26 00:14:46.731974,0 days 00:00:02.148450,tanh,128.0,0.02385234757844707,98.0,,,6.0,0.00010994335574766199,VAE,1.0,,COMPLETE
1,0.0,2026-05-26 00:14:46.732054,2026-05-26 00:14:46.753565,0 days 00:00:00.021511,,,0.009860942908083906,,scale,,,,OCSVM,,0.004678719265016202,COMPLETE
2,0.0,2026-05-26 00:14:46.753613,2026-05-26 00:14:46.762290,0 days 00:00:00.008677,,,0.06407866261851013,,float,0.0014234237430895472,,,OCSVM,,0.0028804169778805498,COMPLETE
3,0.011655011655011656,2026-05-26 00:14:46.762335,2026-05-26 00:14:47.854847,0 days 00:00:01.092512,elu,256.0,0.15255065745117377,60.0,,,14.0,0.00017541893487450815,AE,3.0,,COMPLETE
4,0.0,2026-05-26 00:14:47.854929,2026-05-26 00:14:47.960793,0 days 00:00:00.105864,tanh,512.0,0.01811326544803337,27.0,,,16.0,0.0069782812651260325,AE,1.0,,COMPLETE
5,0.0,2026-05-26 00:14:47.960875,2026-05-26 00:14:47.983364,0 days 00:00:00.022489,,,0.006620642015198968,,scale,,,,OCSVM,,0.004430357105538922,COMPLETE
6,0.0,2026-05-26 00:14:47.983417,2026-05-26 00:14:47.997470,0 days 00:00:00.014053,,,0.05983542473217019,,float,0.21545535601027507,,,OCSVM,,0.002865832106246123,COMPLETE
7,0.0,2026-05-26 00:14:47.997518,2026-05-26 00:14:49.174609,0 days 00:00:01.177091,relu,256.0,0.006680983417211186,79.0,,,15.0,0.0004470608546778491,VAE,1.0,,COMPLETE
8,0.0,2026-05-26 00:14:49.174690,2026-05-26 00:14:49.282049,0 days 00:00:00.107359,,,0.01956661354644642,,float,0.02578254153018897,,,OCSVM,,0.05943176207886525,COMPLETE
9,0.0,2026-05-26 00:14:49.282109,2026-05-26 00:14:49.493754,0 days 00:00:00.211645,relu,512.0,0.029133955052801898,26.0,,,10.0,0.00028681134821030097,VAE,1.0,,COMPLETE
10,0.0,2026-05-26 00:14:49.493830,2026-05-26 00:14:50.431112,0 days 00:00:00.937282,elu,256.0,0.0010322851929145003,54.0,,,12.0,0.0024015639024822476,AE,3.0,,COMPLETE
11,0.00851063829787234,2026-05-26 00:14:50.431193,2026-05-26 00:14:54.150203,0 days 00:00:03.719010,elu,128.0,0.19636716167443305,100.0,,,4.0,0.0001169558442567087,VAE,3.0,,COMPLETE
12,0.008695652173913044,2026-05-26 00:14:54.150284,2026-05-26 00:14:55.836762,0 days 00:00:01.686478,elu,128.0,0.19895346387822435,61.0,,,4.0,0.00010348533987754031,AE,3.0,,COMPLETE
13,0.00847457627118644,2026-05-26 00:14:55.836845,2026-05-26 00:14:57.406457,0 days 00:00:01.569612,leaky_relu,128.0,0.19473411972143506,56.0,,,9.0,0.0004079322904791553,AE,3.0,,COMPLETE
14,0.0,2026-05-26 00:14:57.406537,2026-05-26 00:14:58.291767,0 days 00:00:00.885230,elu,256.0,0.08792115255625467,69.0,,,13.0,0.00010314261777140934,AE,2.0,,COMPLETE
15,0.0,2026-05-26 00:14:58.291850,2026-05-26 00:14:59.276005,0 days 00:00:00.984155,elu,128.0,0.1016519132176433,46.0,,,7.0,0.0009204946926324935,AE,2.0,,COMPLETE
16,0.0,2026-05-26 00:14:59.276085,2026-05-26 00:15:00.584685,0 days 00:00:01.308600,elu,256.0,0.002359292073818298,75.0,,,13.0,0.00026536860173216007,AE,3.0,,COMPLETE
17,0.02967359050445104,2026-05-26 00:15:00.584769,2026-05-26 00:15:01.396687,0 days 00:00:00.811918,leaky_relu,128.0,0.04292450468754384,40.0,,,4.0,0.000205559882808503,AE,2.0,,COMPLETE
18,0.015527950310559006,2026-05-26 00:15:01.396769,2026-05-26 00:15:01.862130,0 days 00:00:00.465361,leaky_relu,256.0,0.04048435154447239,40.0,,,7.0,0.0010160731256287346,AE,2.0,,COMPLETE
19,0.0,2026-05-26 00:15:01.862214,2026-05-26 00:15:02.129619,0 days 00:00:00.267405,leaky_relu,512.0,0.04225845515052001,40.0,,,7.0,0.0012294974084585935,AE,2.0,,COMPLETE
20,0.0,2026-05-26 00:15:02.129704,2026-05-26 00:15:02.938724,0 days 00:00:00.809020,leaky_relu,128.0,0.036993210164311216,38.0,,,6.0,0.0010146608033067982,AE,2.0,,COMPLETE
21,0.030864197530864196,2026-05-26 00:15:02.938805,2026-05-26 00:15:03.406444,0 days 00:00:00.467639,leaky_relu,256.0,0.09959494987653038,41.0,,,9.0,0.00021846302180392267,AE,2.0,,COMPLETE
22,0.0390625,2026-05-26 00:15:03.406526,2026-05-26 00:15:03.817561,0 days 00:00:00.411035,leaky_relu,256.0,0.05588296605674686,36.0,,,9.0,0.0006572032974504177,AE,2.0,,COMPLETE
23,0.015015015015015015,2026-05-26 00:15:03.817645,2026-05-26 00:15:04.183476,0 days 00:00:00.365831,leaky_relu,256.0,0.091946687229011,32.0,,,9.0,0.0005562444081749414,AE,2.0,,COMPLETE
24,0.01718213058419244,2026-05-26 00:15:04.183562,2026-05-26 00:15:04.750496,0 days 00:00:00.566934,leaky_relu,256.0,0.07734854854097763,48.0,,,11.0,0.00022676658285660184,AE,2.0,,COMPLETE
