number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_contamination,params_epochs,params_gamma_mode,params_gamma_val,params_layer_width,params_lr,params_model,params_n_layers,params_nu,state
0,0.4646017699115044,2026-05-26 00:15:05.362214,2026-05-26 00:15:07.485591,0 days 00:00:02.123377,tanh,128.0,0.02385234757844707,98.0,,,6.0,0.00010994335574766199,VAE,1.0,,COMPLETE
1,0.7291666666666666,2026-05-26 00:15:07.485671,2026-05-26 00:15:07.543627,0 days 00:00:00.057956,,,0.009860942908083906,,scale,,,,OCSVM,,0.004678719265016202,COMPLETE
2,0.22580645161290322,2026-05-26 00:15:07.543682,2026-05-26 00:15:07.552387,0 days 00:00:00.008705,,,0.06407866261851013,,float,0.0014234237430895472,,,OCSVM,,0.0028804169778805498,COMPLETE
3,0.10214007782101167,2026-05-26 00:15:07.552442,2026-05-26 00:15:08.637009,0 days 00:00:01.084567,elu,256.0,0.15255065745117377,60.0,,,14.0,0.00017541893487450815,AE,3.0,,COMPLETE
4,0.625,2026-05-26 00:15:08.637086,2026-05-26 00:15:08.742621,0 days 00:00:00.105535,tanh,512.0,0.01811326544803337,27.0,,,16.0,0.0069782812651260325,AE,1.0,,COMPLETE
5,0.8333333333333334,2026-05-26 00:15:08.742693,2026-05-26 00:15:08.803948,0 days 00:00:00.061255,,,0.006620642015198968,,scale,,,,OCSVM,,0.004430357105538922,COMPLETE
6,0.1440329218106996,2026-05-26 00:15:08.803993,2026-05-26 00:15:08.837560,0 days 00:00:00.033567,,,0.05983542473217019,,float,0.21545535601027507,,,OCSVM,,0.002865832106246123,COMPLETE
7,0.8974358974358975,2026-05-26 00:15:08.837609,2026-05-26 00:15:10.013472,0 days 00:00:01.175863,relu,256.0,0.006680983417211186,79.0,,,15.0,0.0004470608546778491,VAE,1.0,,COMPLETE
8,0.5384615384615384,2026-05-26 00:15:10.013552,2026-05-26 00:15:10.120744,0 days 00:00:00.107192,,,0.01956661354644642,,float,0.02578254153018897,,,OCSVM,,0.05943176207886525,COMPLETE
9,0.4117647058823529,2026-05-26 00:15:10.120802,2026-05-26 00:15:10.332317,0 days 00:00:00.211515,relu,512.0,0.029133955052801898,26.0,,,10.0,0.00028681134821030097,VAE,1.0,,COMPLETE
10,0.3763440860215054,2026-05-26 00:15:10.332394,2026-05-26 00:15:11.865846,0 days 00:00:01.533452,leaky_relu,256.0,0.001454180104792578,86.0,,,12.0,0.0014138916628611978,VAE,2.0,,COMPLETE
11,0.3,2026-05-26 00:15:11.865927,2026-05-26 00:15:12.959763,0 days 00:00:01.093836,relu,256.0,0.0038462545758740515,67.0,,,8.0,0.0008339253963206758,VAE,2.0,,COMPLETE
12,0.9051724137931034,2026-05-26 00:15:12.959846,2026-05-26 00:15:13.035105,0 days 00:00:00.075259,,,0.005747473954395584,,scale,,,,OCSVM,,0.02588682656074846,COMPLETE
13,0.7339449541284404,2026-05-26 00:15:13.035163,2026-05-26 00:15:15.696930,0 days 00:00:02.661767,relu,128.0,0.0031752537980071945,65.0,,,15.0,0.0007010478624133058,VAE,3.0,,COMPLETE
14,0.22727272727272727,2026-05-26 00:15:15.697008,2026-05-26 00:15:16.009607,0 days 00:00:00.312599,elu,256.0,0.001042073374139197,45.0,,,4.0,0.0027955059184007138,AE,1.0,,COMPLETE
15,0.9813084112149533,2026-05-26 00:15:16.009689,2026-05-26 00:15:16.107604,0 days 00:00:00.097915,,,0.0035877582890416868,,scale,,,,OCSVM,,0.045633618306423394,COMPLETE
16,0.9223300970873787,2026-05-26 00:15:16.107667,2026-05-26 00:15:16.203872,0 days 00:00:00.096205,,,0.0023339541489879856,,scale,,,,OCSVM,,0.04576509133382033,COMPLETE
17,0.8823529411764706,2026-05-26 00:15:16.203923,2026-05-26 00:15:16.539122,0 days 00:00:00.335199,,,0.0019983122631288307,,scale,,,,OCSVM,,0.19522052093976688,COMPLETE
18,0.9223300970873787,2026-05-26 00:15:16.539185,2026-05-26 00:15:16.635772,0 days 00:00:00.096587,,,0.002359292073818298,,scale,,,,OCSVM,,0.04950836107974959,COMPLETE
19,0.9813084112149533,2026-05-26 00:15:16.635827,2026-05-26 00:15:16.688757,0 days 00:00:00.052930,,,0.0037007391261774008,,scale,,,,OCSVM,,0.01764547250602371,COMPLETE
20,0.84,2026-05-26 00:15:16.688801,2026-05-26 00:15:16.741081,0 days 00:00:00.052280,,,0.01071965980760778,,scale,,,,OCSVM,,0.012574518394846154,COMPLETE
21,0.963302752293578,2026-05-26 00:15:16.741130,2026-05-26 00:15:16.807704,0 days 00:00:00.066574,,,0.004138948208241071,,scale,,,,OCSVM,,0.023271792126431157,COMPLETE
22,0.963302752293578,2026-05-26 00:15:16.807745,2026-05-26 00:15:16.866527,0 days 00:00:00.058782,,,0.004202122118639929,,scale,,,,OCSVM,,0.014369231014338549,COMPLETE
23,0.9545454545454546,2026-05-26 00:15:16.866573,2026-05-26 00:15:16.918631,0 days 00:00:00.052058,,,0.004663593870074011,,scale,,,,OCSVM,,0.014152284255120174,COMPLETE
24,0.7894736842105263,2026-05-26 00:15:16.918671,2026-05-26 00:15:17.117484,0 days 00:00:00.198813,,,0.009766091616321406,,scale,,,,OCSVM,,0.11238613701579524,COMPLETE
