number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_contamination,params_epochs,params_gamma_mode,params_gamma_val,params_layer_width,params_lr,params_model,params_n_layers,params_nu,state
0,0.36637931034482757,2026-05-26 00:17:21.054132,2026-05-26 00:17:23.172555,0 days 00:00:02.118423,tanh,128.0,0.02385234757844707,98.0,,,6.0,0.00010994335574766199,VAE,1.0,,COMPLETE
1,0.6481481481481481,2026-05-26 00:17:23.172636,2026-05-26 00:17:23.211976,0 days 00:00:00.039340,,,0.009860942908083906,,scale,,,,OCSVM,,0.004678719265016202,COMPLETE
2,0.20334928229665072,2026-05-26 00:17:23.212027,2026-05-26 00:17:23.220981,0 days 00:00:00.008954,,,0.06407866261851013,,float,0.0014234237430895472,,,OCSVM,,0.0028804169778805498,COMPLETE
3,0.08121827411167512,2026-05-26 00:17:23.221026,2026-05-26 00:17:24.312611,0 days 00:00:01.091585,elu,256.0,0.15255065745117377,60.0,,,14.0,0.00017541893487450815,AE,3.0,,COMPLETE
4,0.4187192118226601,2026-05-26 00:17:24.312692,2026-05-26 00:17:24.418130,0 days 00:00:00.105438,tanh,512.0,0.01811326544803337,27.0,,,16.0,0.0069782812651260325,AE,1.0,,COMPLETE
5,0.9195402298850575,2026-05-26 00:17:24.418204,2026-05-26 00:17:24.456820,0 days 00:00:00.038616,,,0.006620642015198968,,scale,,,,OCSVM,,0.004430357105538922,COMPLETE
6,0.13349514563106796,2026-05-26 00:17:24.456875,2026-05-26 00:17:24.470448,0 days 00:00:00.013573,,,0.05983542473217019,,float,0.21545535601027507,,,OCSVM,,0.002865832106246123,COMPLETE
7,0.7657657657657657,2026-05-26 00:17:24.470495,2026-05-26 00:17:25.628601,0 days 00:00:01.158106,relu,256.0,0.006680983417211186,79.0,,,15.0,0.0004470608546778491,VAE,1.0,,COMPLETE
8,0.397196261682243,2026-05-26 00:17:25.628681,2026-05-26 00:17:25.737396,0 days 00:00:00.108715,,,0.01956661354644642,,float,0.02578254153018897,,,OCSVM,,0.05943176207886525,COMPLETE
9,0.3125,2026-05-26 00:17:25.737460,2026-05-26 00:17:25.985218,0 days 00:00:00.247758,relu,512.0,0.029133955052801898,26.0,,,10.0,0.00028681134821030097,VAE,1.0,,COMPLETE
10,0.8024691358024691,2026-05-26 00:17:25.985299,2026-05-26 00:17:26.044956,0 days 00:00:00.059657,,,0.0014512493598463222,,scale,,,,OCSVM,,0.025971706863207364,COMPLETE
11,0.5844155844155844,2026-05-26 00:17:26.045020,2026-05-26 00:17:26.106683,0 days 00:00:00.061663,,,0.0012277440743282356,,scale,,,,OCSVM,,0.02806056271395425,COMPLETE
12,0.8536585365853658,2026-05-26 00:17:26.106733,2026-05-26 00:17:26.423958,0 days 00:00:00.317225,,,0.0019474330505554252,,scale,,,,OCSVM,,0.1773196662900432,COMPLETE
13,0.9770114942528736,2026-05-26 00:17:26.424034,2026-05-26 00:17:26.697176,0 days 00:00:00.273142,,,0.003338564498306404,,scale,,,,OCSVM,,0.1600496799772316,COMPLETE
14,0.9195402298850575,2026-05-26 00:17:26.697237,2026-05-26 00:17:26.728090,0 days 00:00:00.030853,,,0.00396961854417642,,scale,,,,OCSVM,,0.0010708093822066611,COMPLETE
15,0.9139784946236559,2026-05-26 00:17:26.728134,2026-05-26 00:17:28.161502,0 days 00:00:01.433368,leaky_relu,128.0,0.0035818408682601974,52.0,,,5.0,0.0032095843081439003,AE,3.0,,COMPLETE
16,0.8854166666666666,2026-05-26 00:17:28.161581,2026-05-26 00:17:28.197517,0 days 00:00:00.035936,,,0.0039577931087052595,,scale,,,,OCSVM,,0.008679513966372324,COMPLETE
17,0.6343283582089553,2026-05-26 00:17:28.197574,2026-05-26 00:17:28.533461,0 days 00:00:00.335887,,,0.008436982212516833,,scale,,,,OCSVM,,0.19509787047940833,COMPLETE
18,0.7954545454545454,2026-05-26 00:17:28.533525,2026-05-26 00:17:29.113350,0 days 00:00:00.579825,leaky_relu,512.0,0.0025807191619436694,96.0,,,9.0,0.0011541122764556343,AE,2.0,,COMPLETE
19,0.5882352941176471,2026-05-26 00:17:29.113431,2026-05-26 00:17:29.853485,0 days 00:00:00.740054,elu,256.0,0.0063464137856699895,44.0,,,8.0,0.001438669634454045,VAE,2.0,,COMPLETE
20,0.5704697986577181,2026-05-26 00:17:29.853566,2026-05-26 00:17:29.891044,0 days 00:00:00.037478,,,0.011636302955024078,,scale,,,,OCSVM,,0.010434976657617766,COMPLETE
21,0.9195402298850575,2026-05-26 00:17:29.891094,2026-05-26 00:17:29.927262,0 days 00:00:00.036168,,,0.004419985515307868,,scale,,,,OCSVM,,0.0011815245412480145,COMPLETE
22,0.9195402298850575,2026-05-26 00:17:29.927309,2026-05-26 00:17:29.962135,0 days 00:00:00.034826,,,0.0025952031467091252,,scale,,,,OCSVM,,0.0010723233615838094,COMPLETE
23,0.7476635514018691,2026-05-26 00:17:29.962182,2026-05-26 00:17:30.000266,0 days 00:00:00.038084,,,0.004947900193311231,,scale,,,,OCSVM,,0.0023377830238205622,COMPLETE
24,0.9036144578313253,2026-05-26 00:17:30.000322,2026-05-26 00:17:30.115053,0 days 00:00:00.114731,,,0.0023850457232880607,,scale,,,,OCSVM,,0.06227623800462067,COMPLETE
