number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_contamination,params_epochs,params_gamma_mode,params_gamma_val,params_layer_width,params_lr,params_model,params_n_layers,params_nu,state
0,0.20833333333333334,2026-05-26 00:09:52.495579,2026-05-26 00:09:55.678393,0 days 00:00:03.182814,tanh,128.0,0.02385234757844707,98.0,,,25.0,0.00010994335574766199,VAE,1.0,,COMPLETE
1,0.2878787878787879,2026-05-26 00:09:55.678474,2026-05-26 00:09:55.727197,0 days 00:00:00.048723,,,0.009860942908083906,,scale,,,,OCSVM,,0.004678719265016202,COMPLETE
2,0.15082956259426847,2026-05-26 00:09:55.727265,2026-05-26 00:09:55.737895,0 days 00:00:00.010630,,,0.06407866261851013,,float,0.0014234237430895472,,,OCSVM,,0.0028804169778805498,COMPLETE
3,0.12361466325660699,2026-05-26 00:09:55.737949,2026-05-26 00:09:57.777771,0 days 00:00:02.039822,elu,256.0,0.15255065745117377,60.0,,,80.0,0.00017541893487450815,AE,3.0,,COMPLETE
4,0.2879581151832461,2026-05-26 00:09:57.777852,2026-05-26 00:09:58.121848,0 days 00:00:00.343996,tanh,512.0,0.01811326544803337,27.0,,,94.0,0.0069782812651260325,AE,1.0,,COMPLETE
5,0.31456953642384106,2026-05-26 00:09:58.121932,2026-05-26 00:09:58.167976,0 days 00:00:00.046044,,,0.006620642015198968,,scale,,,,OCSVM,,0.004430357105538922,COMPLETE
6,0.18518518518518517,2026-05-26 00:09:58.168040,2026-05-26 00:09:58.226339,0 days 00:00:00.058299,,,0.05983542473217019,,float,0.21545535601027507,,,OCSVM,,0.002865832106246123,COMPLETE
7,0.17921146953405018,2026-05-26 00:09:58.226407,2026-05-26 00:10:00.797922,0 days 00:00:02.571515,relu,256.0,0.006680983417211186,79.0,,,85.0,0.0004470608546778491,VAE,1.0,,COMPLETE
8,0.28225806451612906,2026-05-26 00:10:00.798006,2026-05-26 00:10:00.931229,0 days 00:00:00.133223,,,0.01956661354644642,,float,0.02578254153018897,,,OCSVM,,0.05943176207886525,COMPLETE
9,0.24891774891774893,2026-05-26 00:10:00.931295,2026-05-26 00:10:01.391069,0 days 00:00:00.459774,relu,512.0,0.029133955052801898,26.0,,,55.0,0.00028681134821030097,VAE,1.0,,COMPLETE
10,0.09689922480620156,2026-05-26 00:10:01.391152,2026-05-26 00:10:01.471172,0 days 00:00:00.080020,,,0.0014512493598463222,,scale,,,,OCSVM,,0.025971706863207364,COMPLETE
11,0.12455516014234876,2026-05-26 00:10:01.471234,2026-05-26 00:10:01.755944,0 days 00:00:00.284710,leaky_relu,512.0,0.003410596611180539,22.0,,,95.0,0.00965440094312844,AE,2.0,,COMPLETE
12,0.19784172661870503,2026-05-26 00:10:01.756024,2026-05-26 00:10:02.306383,0 days 00:00:00.550359,tanh,512.0,0.003797077705727539,49.0,,,57.0,0.0050446950975280526,AE,2.0,,COMPLETE
13,0.019230769230769232,2026-05-26 00:10:02.306469,2026-05-26 00:10:04.025007,0 days 00:00:01.718538,tanh,128.0,0.0011499362194966856,44.0,,,19.0,0.0017330850512644273,AE,3.0,,COMPLETE
14,0.31141868512110726,2026-05-26 00:10:04.025093,2026-05-26 00:10:04.290388,0 days 00:00:00.265295,elu,512.0,0.006446745257924971,38.0,,,72.0,0.0021223297272287135,AE,1.0,,COMPLETE
15,0.25,2026-05-26 00:10:04.290469,2026-05-26 00:10:04.345014,0 days 00:00:00.054545,,,0.0038726605236075887,,scale,,,,OCSVM,,0.011570174807466898,COMPLETE
16,0.20618556701030927,2026-05-26 00:10:04.345065,2026-05-26 00:10:05.363926,0 days 00:00:01.018861,elu,512.0,0.007181163861982175,74.0,,,68.0,0.0014440630111314428,AE,2.0,,COMPLETE
17,0.20912547528517111,2026-05-26 00:10:05.364011,2026-05-26 00:10:05.821914,0 days 00:00:00.457903,elu,256.0,0.002212977095521214,42.0,,,41.0,0.002931332182828618,AE,1.0,,COMPLETE
18,0.28273809523809523,2026-05-26 00:10:05.822000,2026-05-26 00:10:05.870812,0 days 00:00:00.048812,,,0.01071965980760778,,scale,,,,OCSVM,,0.001045324100693286,COMPLETE
19,0.09157509157509157,2026-05-26 00:10:05.870875,2026-05-26 00:10:08.430312,0 days 00:00:02.559437,leaky_relu,128.0,0.00610825295087251,61.0,,,37.0,0.0006726253214603372,VAE,2.0,,COMPLETE
20,0.2510460251046025,2026-05-26 00:10:08.430404,2026-05-26 00:10:08.863498,0 days 00:00:00.433094,,,0.0392085911771516,,scale,,,,OCSVM,,0.1956247160882308,COMPLETE
21,0.28653295128939826,2026-05-26 00:10:08.863560,2026-05-26 00:10:09.108347,0 days 00:00:00.244787,elu,512.0,0.016480721261199177,33.0,,,75.0,0.009406138931979433,AE,1.0,,COMPLETE
22,0.2949852507374631,2026-05-26 00:10:09.108428,2026-05-26 00:10:09.321551,0 days 00:00:00.213123,tanh,512.0,0.012689759588819117,32.0,,,93.0,0.0033281384844040434,AE,1.0,,COMPLETE
23,0.22082018927444794,2026-05-26 00:10:09.321630,2026-05-26 00:10:09.525874,0 days 00:00:00.204244,tanh,512.0,0.01068214308844349,34.0,,,65.0,0.0031505269111733788,AE,1.0,,COMPLETE
24,0.18796992481203006,2026-05-26 00:10:09.525958,2026-05-26 00:10:10.383392,0 days 00:00:00.857434,elu,512.0,0.002366756113448494,54.0,,,85.0,0.0012188237279971805,AE,2.0,,COMPLETE
