number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_contamination,params_epochs,params_gamma_mode,params_gamma_val,params_layer_width,params_lr,params_model,params_n_layers,params_nu,state
0,0.5116279069767442,2026-05-26 00:08:48.764497,2026-05-26 00:08:50.898122,0 days 00:00:02.133625,tanh,128.0,0.02385234757844707,98.0,,,6.0,0.00010994335574766199,VAE,1.0,,COMPLETE
1,0.6369426751592356,2026-05-26 00:08:50.898202,2026-05-26 00:08:50.953002,0 days 00:00:00.054800,,,0.009860942908083906,,scale,,,,OCSVM,,0.004678719265016202,COMPLETE
2,0.20388349514563106,2026-05-26 00:08:50.953062,2026-05-26 00:08:50.962088,0 days 00:00:00.009026,,,0.06407866261851013,,float,0.0014234237430895472,,,OCSVM,,0.0028804169778805498,COMPLETE
3,0.09286412512218964,2026-05-26 00:08:50.962135,2026-05-26 00:08:52.058079,0 days 00:00:01.095944,elu,256.0,0.15255065745117377,60.0,,,14.0,0.00017541893487450815,AE,3.0,,COMPLETE
4,0.5412371134020618,2026-05-26 00:08:52.058161,2026-05-26 00:08:52.163663,0 days 00:00:00.105502,tanh,512.0,0.01811326544803337,27.0,,,16.0,0.0069782812651260325,AE,1.0,,COMPLETE
5,0.8,2026-05-26 00:08:52.163739,2026-05-26 00:08:52.211823,0 days 00:00:00.048084,,,0.006620642015198968,,scale,,,,OCSVM,,0.004430357105538922,COMPLETE
6,0.16990291262135923,2026-05-26 00:08:52.211877,2026-05-26 00:08:52.264279,0 days 00:00:00.052402,,,0.05983542473217019,,float,0.21545535601027507,,,OCSVM,,0.002865832106246123,COMPLETE
7,0.8461538461538461,2026-05-26 00:08:52.264328,2026-05-26 00:08:53.484528,0 days 00:00:01.220200,relu,256.0,0.006680983417211186,79.0,,,15.0,0.0004470608546778491,VAE,1.0,,COMPLETE
8,0.5699481865284974,2026-05-26 00:08:53.484609,2026-05-26 00:08:53.590884,0 days 00:00:00.106275,,,0.01956661354644642,,float,0.02578254153018897,,,OCSVM,,0.05943176207886525,COMPLETE
9,0.4435483870967742,2026-05-26 00:08:53.590938,2026-05-26 00:08:53.803393,0 days 00:00:00.212455,relu,512.0,0.029133955052801898,26.0,,,10.0,0.00028681134821030097,VAE,1.0,,COMPLETE
10,0.8095238095238095,2026-05-26 00:08:53.803472,2026-05-26 00:08:55.366339,0 days 00:00:01.562867,leaky_relu,256.0,0.001454180104792578,86.0,,,12.0,0.0014138916628611978,VAE,2.0,,COMPLETE
11,0.4639175257731959,2026-05-26 00:08:55.366421,2026-05-26 00:08:56.921017,0 days 00:00:01.554596,leaky_relu,256.0,0.0011868990449200169,87.0,,,12.0,0.0013405800942078686,VAE,2.0,,COMPLETE
12,0.3157894736842105,2026-05-26 00:08:56.921099,2026-05-26 00:08:58.206212,0 days 00:00:01.285113,leaky_relu,256.0,0.0022867144285208295,73.0,,,10.0,0.0009678647293340913,VAE,2.0,,COMPLETE
13,0.04504504504504504,2026-05-26 00:08:58.206293,2026-05-26 00:08:59.822219,0 days 00:00:01.615926,relu,256.0,0.003681257468384447,71.0,,,16.0,0.0009077303569083518,VAE,3.0,,COMPLETE
14,0.1111111111111111,2026-05-26 00:08:59.822297,2026-05-26 00:09:01.424680,0 days 00:00:01.602383,relu,256.0,0.0014612459664872749,85.0,,,13.0,0.0028908230012670046,VAE,2.0,,COMPLETE
15,0.9649122807017544,2026-05-26 00:09:01.424761,2026-05-26 00:09:02.577617,0 days 00:00:01.152856,leaky_relu,128.0,0.004418013856153003,51.0,,,7.0,0.0004457185739266085,VAE,1.0,,COMPLETE
16,0.9482758620689655,2026-05-26 00:09:02.577699,2026-05-26 00:09:03.637467,0 days 00:00:01.059768,elu,128.0,0.005060365680473701,47.0,,,6.0,0.0003996406239011727,VAE,1.0,,COMPLETE
17,0.9051724137931034,2026-05-26 00:09:03.637553,2026-05-26 00:09:04.248068,0 days 00:00:00.610515,elu,128.0,0.004707982646889112,47.0,,,5.0,0.00042599260528723633,AE,1.0,,COMPLETE
18,0.8490566037735849,2026-05-26 00:09:04.248148,2026-05-26 00:09:05.240543,0 days 00:00:00.992395,elu,128.0,0.002788162795959415,44.0,,,7.0,0.00043948258783623714,VAE,1.0,,COMPLETE
19,0.8396946564885496,2026-05-26 00:09:05.240629,2026-05-26 00:09:06.326340,0 days 00:00:01.085711,elu,128.0,0.0067597969542291724,48.0,,,8.0,0.0002192413951538929,VAE,1.0,,COMPLETE
20,0.26881720430107525,2026-05-26 00:09:06.326423,2026-05-26 00:09:07.061974,0 days 00:00:00.735551,leaky_relu,128.0,0.0024138274973856985,36.0,,,4.0,0.0006613644475520923,AE,2.0,,COMPLETE
21,0.8771929824561403,2026-05-26 00:09:07.062055,2026-05-26 00:09:07.761381,0 days 00:00:00.699326,elu,128.0,0.004344453943722372,55.0,,,4.0,0.0004057310175573544,AE,1.0,,COMPLETE
22,0.6597222222222222,2026-05-26 00:09:07.761461,2026-05-26 00:09:08.309264,0 days 00:00:00.547803,elu,128.0,0.011125694708911942,42.0,,,6.0,0.0005937084686554946,AE,1.0,,COMPLETE
23,0.8695652173913043,2026-05-26 00:09:08.309347,2026-05-26 00:09:09.039246,0 days 00:00:00.729899,elu,128.0,0.004621514001639083,55.0,,,5.0,0.00027630428838880367,AE,1.0,,COMPLETE
24,0.7241379310344828,2026-05-26 00:09:09.039329,2026-05-26 00:09:09.511599,0 days 00:00:00.472270,elu,128.0,0.010596795896867486,34.0,,,8.0,0.0001141496113598605,AE,1.0,,COMPLETE
