number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_contamination,params_epochs,params_gamma_mode,params_gamma_val,params_layer_width,params_lr,params_model,params_n_layers,params_nu,state
0,0.02100840336134454,2026-05-26 00:12:21.240334,2026-05-26 00:12:23.403480,0 days 00:00:02.163146,tanh,128.0,0.02385234757844707,98.0,,,6.0,0.00010994335574766199,VAE,1.0,,COMPLETE
1,0.0,2026-05-26 00:12:23.403559,2026-05-26 00:12:23.427795,0 days 00:00:00.024236,,,0.009860942908083906,,scale,,,,OCSVM,,0.004678719265016202,COMPLETE
2,0.0,2026-05-26 00:12:23.427840,2026-05-26 00:12:23.436498,0 days 00:00:00.008658,,,0.06407866261851013,,float,0.0014234237430895472,,,OCSVM,,0.0028804169778805498,COMPLETE
3,0.015321756894790603,2026-05-26 00:12:23.436544,2026-05-26 00:12:24.535606,0 days 00:00:01.099062,elu,256.0,0.15255065745117377,60.0,,,14.0,0.00017541893487450815,AE,3.0,,COMPLETE
4,0.0,2026-05-26 00:12:24.535687,2026-05-26 00:12:24.642518,0 days 00:00:00.106831,tanh,512.0,0.01811326544803337,27.0,,,16.0,0.0069782812651260325,AE,1.0,,COMPLETE
5,0.0,2026-05-26 00:12:24.642600,2026-05-26 00:12:24.662773,0 days 00:00:00.020173,,,0.006620642015198968,,scale,,,,OCSVM,,0.004430357105538922,COMPLETE
6,0.0,2026-05-26 00:12:24.662823,2026-05-26 00:12:24.678767,0 days 00:00:00.015944,,,0.05983542473217019,,float,0.21545535601027507,,,OCSVM,,0.002865832106246123,COMPLETE
7,0.0,2026-05-26 00:12:24.678817,2026-05-26 00:12:25.858448,0 days 00:00:01.179631,relu,256.0,0.006680983417211186,79.0,,,15.0,0.0004470608546778491,VAE,1.0,,COMPLETE
8,0.0,2026-05-26 00:12:25.858530,2026-05-26 00:12:25.966321,0 days 00:00:00.107791,,,0.01956661354644642,,float,0.02578254153018897,,,OCSVM,,0.05943176207886525,COMPLETE
9,0.019455252918287938,2026-05-26 00:12:25.966386,2026-05-26 00:12:26.180465,0 days 00:00:00.214079,relu,512.0,0.029133955052801898,26.0,,,10.0,0.00028681134821030097,VAE,1.0,,COMPLETE
10,0.0,2026-05-26 00:12:26.180543,2026-05-26 00:12:29.049372,0 days 00:00:02.868829,leaky_relu,128.0,0.0015200809077270817,98.0,,,4.0,0.0024015639024822476,VAE,2.0,,COMPLETE
11,0.02506265664160401,2026-05-26 00:12:29.049456,2026-05-26 00:12:29.552150,0 days 00:00:00.502694,tanh,128.0,0.05001419780258425,22.0,,,7.0,0.0001169558442567087,VAE,1.0,,COMPLETE
12,0.015306122448979591,2026-05-26 00:12:29.552230,2026-05-26 00:12:31.151439,0 days 00:00:01.599209,tanh,128.0,0.19698826828318083,52.0,,,6.0,0.00010601970076975401,VAE,2.0,,COMPLETE
13,0.02506265664160401,2026-05-26 00:12:31.151520,2026-05-26 00:12:33.393154,0 days 00:00:02.241634,tanh,128.0,0.05409933467826836,100.0,,,8.0,0.0008186282230228687,VAE,1.0,,COMPLETE
14,0.020491803278688523,2026-05-26 00:12:33.393244,2026-05-26 00:12:34.887730,0 days 00:00:01.494486,tanh,128.0,0.06728119010418786,48.0,,,9.0,0.001061209340925545,VAE,2.0,,COMPLETE
15,0.023696682464454975,2026-05-26 00:12:34.887812,2026-05-26 00:12:36.627048,0 days 00:00:01.739236,tanh,128.0,0.0905562464621399,77.0,,,8.0,0.0007098701732564443,VAE,1.0,,COMPLETE
16,0.0,2026-05-26 00:12:36.627132,2026-05-26 00:12:38.231989,0 days 00:00:01.604857,leaky_relu,128.0,0.03384204713646148,41.0,,,12.0,0.0019263008322842764,VAE,3.0,,COMPLETE
17,0.0,2026-05-26 00:12:38.232070,2026-05-26 00:12:39.233025,0 days 00:00:01.000955,elu,128.0,0.002269996499827801,79.0,,,7.0,0.007699636651815977,AE,1.0,,COMPLETE
18,0.014326647564469915,2026-05-26 00:12:39.233107,2026-05-26 00:12:40.387323,0 days 00:00:01.154216,tanh,128.0,0.04048435154447239,35.0,,,12.0,0.00031517665995447336,VAE,2.0,,COMPLETE
19,0.023696682464454975,2026-05-26 00:12:40.387406,2026-05-26 00:12:40.822826,0 days 00:00:00.435420,tanh,512.0,0.11592376670765021,67.0,,,4.0,0.0031065376368041853,VAE,1.0,,COMPLETE
20,0.0,2026-05-26 00:12:40.822911,2026-05-26 00:12:41.098771,0 days 00:00:00.275860,tanh,256.0,0.010060771960304336,20.0,,,11.0,0.0009051880401044459,AE,2.0,,COMPLETE
21,0.023696682464454975,2026-05-26 00:12:41.098854,2026-05-26 00:12:42.941686,0 days 00:00:01.842832,tanh,128.0,0.0994984647805715,83.0,,,8.0,0.0006865361327033795,VAE,1.0,,COMPLETE
22,0.02710027100271003,2026-05-26 00:12:42.941769,2026-05-26 00:12:44.900454,0 days 00:00:01.958685,tanh,128.0,0.04668160897902604,88.0,,,8.0,0.001317141872563508,VAE,1.0,,COMPLETE
23,0.02710027100271003,2026-05-26 00:12:44.900536,2026-05-26 00:12:46.881908,0 days 00:00:01.981372,tanh,128.0,0.04516539823794221,90.0,,,6.0,0.001930465596349903,VAE,1.0,,COMPLETE
24,0.02710027100271003,2026-05-26 00:12:46.881990,2026-05-26 00:12:48.795708,0 days 00:00:01.913718,relu,128.0,0.044688866224960586,88.0,,,6.0,0.001545156042399614,VAE,1.0,,COMPLETE
