number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_contamination,params_epochs,params_gamma_mode,params_gamma_val,params_layer_width,params_lr,params_model,params_n_layers,params_nu,state
0,0.0,2026-05-26 00:16:12.974472,2026-05-26 00:16:15.109476,0 days 00:00:02.135004,tanh,128.0,0.02385234757844707,98.0,,,6.0,0.00010994335574766199,VAE,1.0,,COMPLETE
1,0.0,2026-05-26 00:16:15.109553,2026-05-26 00:16:15.141244,0 days 00:00:00.031691,,,0.009860942908083906,,scale,,,,OCSVM,,0.004678719265016202,COMPLETE
2,0.009380863039399626,2026-05-26 00:16:15.141298,2026-05-26 00:16:15.150389,0 days 00:00:00.009091,,,0.06407866261851013,,float,0.0014234237430895472,,,OCSVM,,0.0028804169778805498,COMPLETE
3,0.018467220683287166,2026-05-26 00:16:15.150438,2026-05-26 00:16:16.253982,0 days 00:00:01.103544,elu,256.0,0.15255065745117377,60.0,,,14.0,0.00017541893487450815,AE,3.0,,COMPLETE
4,0.0,2026-05-26 00:16:16.254065,2026-05-26 00:16:16.362141,0 days 00:00:00.108076,tanh,512.0,0.01811326544803337,27.0,,,16.0,0.0069782812651260325,AE,1.0,,COMPLETE
5,0.0,2026-05-26 00:16:16.362216,2026-05-26 00:16:16.396737,0 days 00:00:00.034521,,,0.006620642015198968,,scale,,,,OCSVM,,0.004430357105538922,COMPLETE
6,0.00984251968503937,2026-05-26 00:16:16.396788,2026-05-26 00:16:16.406804,0 days 00:00:00.010016,,,0.05983542473217019,,float,0.21545535601027507,,,OCSVM,,0.002865832106246123,COMPLETE
7,0.0,2026-05-26 00:16:16.406858,2026-05-26 00:16:17.569960,0 days 00:00:01.163102,relu,256.0,0.006680983417211186,79.0,,,15.0,0.0004470608546778491,VAE,1.0,,COMPLETE
8,0.0,2026-05-26 00:16:17.570039,2026-05-26 00:16:17.676564,0 days 00:00:00.106525,,,0.01956661354644642,,float,0.02578254153018897,,,OCSVM,,0.05943176207886525,COMPLETE
9,0.0,2026-05-26 00:16:17.676628,2026-05-26 00:16:17.889686,0 days 00:00:00.213058,relu,512.0,0.029133955052801898,26.0,,,10.0,0.00028681134821030097,VAE,1.0,,COMPLETE
10,0.0,2026-05-26 00:16:17.889769,2026-05-26 00:16:18.827676,0 days 00:00:00.937907,elu,256.0,0.0010322851929145003,54.0,,,12.0,0.0024015639024822476,AE,3.0,,COMPLETE
11,0.022010271460014674,2026-05-26 00:16:18.827756,2026-05-26 00:16:19.758396,0 days 00:00:00.930640,elu,256.0,0.19437908529249548,55.0,,,11.0,0.00012733062869751987,AE,3.0,,COMPLETE
12,0.017921146953405017,2026-05-26 00:16:19.758478,2026-05-26 00:16:20.733619,0 days 00:00:00.975141,elu,256.0,0.19894701223342817,57.0,,,11.0,0.00010371418747860225,AE,3.0,,COMPLETE
13,0.01095690284879474,2026-05-26 00:16:20.733697,2026-05-26 00:16:21.521260,0 days 00:00:00.787563,leaky_relu,256.0,0.1946613466663801,47.0,,,13.0,0.0004079322904791553,AE,3.0,,COMPLETE
14,0.023006134969325152,2026-05-26 00:16:21.521344,2026-05-26 00:16:22.381052,0 days 00:00:00.859708,elu,256.0,0.08719989258744304,72.0,,,8.0,0.00020601479881412525,AE,2.0,,COMPLETE
15,0.026881720430107527,2026-05-26 00:16:22.381138,2026-05-26 00:16:24.056771,0 days 00:00:01.675633,elu,128.0,0.07888537488987234,79.0,,,8.0,0.001069384781466515,AE,2.0,,COMPLETE
16,0.008802816901408451,2026-05-26 00:16:24.056853,2026-05-26 00:16:25.737852,0 days 00:00:01.680999,elu,128.0,0.07488525625393126,79.0,,,7.0,0.0011498210445383826,AE,2.0,,COMPLETE
17,0.0,2026-05-26 00:16:25.737934,2026-05-26 00:16:27.344484,0 days 00:00:01.606550,leaky_relu,128.0,0.04184253197960033,78.0,,,8.0,0.0011671911689255837,AE,2.0,,COMPLETE
18,0.0,2026-05-26 00:16:27.344567,2026-05-26 00:16:29.205805,0 days 00:00:01.861238,elu,128.0,0.0011337671059695091,91.0,,,4.0,0.0021538542899381527,AE,2.0,,COMPLETE
19,0.006711409395973154,2026-05-26 00:16:29.205891,2026-05-26 00:16:30.729399,0 days 00:00:01.523508,elu,128.0,0.10431799320128399,72.0,,,9.0,0.0007414552924940259,AE,2.0,,COMPLETE
20,0.0,2026-05-26 00:16:30.729483,2026-05-26 00:16:31.415268,0 days 00:00:00.685785,elu,512.0,0.0026013243772997907,70.0,,,6.0,0.0030933387926155805,VAE,2.0,,COMPLETE
21,0.017482517482517484,2026-05-26 00:16:31.415360,2026-05-26 00:16:31.923470,0 days 00:00:00.508110,elu,256.0,0.11451683647351306,43.0,,,9.0,0.00021848443420779436,AE,2.0,,COMPLETE
22,0.013089005235602094,2026-05-26 00:16:31.923552,2026-05-26 00:16:33.011925,0 days 00:00:01.088373,elu,256.0,0.042511211646378354,67.0,,,10.0,0.0006097356763424405,AE,3.0,,COMPLETE
23,0.02097902097902098,2026-05-26 00:16:33.012009,2026-05-26 00:16:34.007649,0 days 00:00:00.995640,elu,256.0,0.09534024256240192,89.0,,,8.0,0.00015977292943672008,AE,2.0,,COMPLETE
24,0.0,2026-05-26 00:16:34.007733,2026-05-26 00:16:34.789040,0 days 00:00:00.781307,relu,128.0,0.036963948936669176,36.0,,,12.0,0.00028066686563168645,AE,2.0,,COMPLETE
