number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_contamination,params_epochs,params_gamma_mode,params_gamma_val,params_layer_width,params_lr,params_model,params_n_layers,params_nu,state
0,0.020833333333333332,2026-05-26 00:14:13.948016,2026-05-26 00:14:16.093894,0 days 00:00:02.145878,tanh,128.0,0.02385234757844707,98.0,,,6.0,0.00010994335574766199,VAE,1.0,,COMPLETE
1,0.0,2026-05-26 00:14:16.093975,2026-05-26 00:14:16.146131,0 days 00:00:00.052156,,,0.009860942908083906,,scale,,,,OCSVM,,0.004678719265016202,COMPLETE
2,0.02,2026-05-26 00:14:16.146179,2026-05-26 00:14:16.155348,0 days 00:00:00.009169,,,0.06407866261851013,,float,0.0014234237430895472,,,OCSVM,,0.0028804169778805498,COMPLETE
3,0.009259259259259259,2026-05-26 00:14:16.155394,2026-05-26 00:14:17.246476,0 days 00:00:01.091082,elu,256.0,0.15255065745117377,60.0,,,14.0,0.00017541893487450815,AE,3.0,,COMPLETE
4,0.02702702702702703,2026-05-26 00:14:17.246555,2026-05-26 00:14:17.353195,0 days 00:00:00.106640,tanh,512.0,0.01811326544803337,27.0,,,16.0,0.0069782812651260325,AE,1.0,,COMPLETE
5,0.0,2026-05-26 00:14:17.353269,2026-05-26 00:14:17.406011,0 days 00:00:00.052742,,,0.006620642015198968,,scale,,,,OCSVM,,0.004430357105538922,COMPLETE
6,0.021413276231263382,2026-05-26 00:14:17.406061,2026-05-26 00:14:17.424798,0 days 00:00:00.018737,,,0.05983542473217019,,float,0.21545535601027507,,,OCSVM,,0.002865832106246123,COMPLETE
7,0.0,2026-05-26 00:14:17.424850,2026-05-26 00:14:18.645916,0 days 00:00:01.221066,relu,256.0,0.006680983417211186,79.0,,,15.0,0.0004470608546778491,VAE,1.0,,COMPLETE
8,0.0,2026-05-26 00:14:18.646005,2026-05-26 00:14:18.764635,0 days 00:00:00.118630,,,0.01956661354644642,,float,0.02578254153018897,,,OCSVM,,0.05943176207886525,COMPLETE
9,0.018656716417910446,2026-05-26 00:14:18.764707,2026-05-26 00:14:18.995083,0 days 00:00:00.230376,relu,512.0,0.029133955052801898,26.0,,,10.0,0.00028681134821030097,VAE,1.0,,COMPLETE
10,0.0,2026-05-26 00:14:18.995175,2026-05-26 00:14:19.145438,0 days 00:00:00.150263,leaky_relu,512.0,0.0015200809077270817,21.0,,,16.0,0.006536264082965736,AE,2.0,,COMPLETE
11,0.008680555555555556,2026-05-26 00:14:19.145515,2026-05-26 00:14:19.503197,0 days 00:00:00.357682,tanh,512.0,0.07649277333774439,46.0,,,11.0,0.009634050380006358,AE,2.0,,COMPLETE
12,0.0,2026-05-26 00:14:19.503282,2026-05-26 00:14:20.779545,0 days 00:00:01.276263,tanh,128.0,0.052902186617229195,45.0,,,4.0,0.002393719194281379,AE,3.0,,COMPLETE
13,0.024549918166939442,2026-05-26 00:14:20.779628,2026-05-26 00:14:20.833215,0 days 00:00:00.053587,,,0.1875143576631318,,float,1.6293600013696619,,,OCSVM,,0.0010577655864928883,COMPLETE
14,0.014716703458425313,2026-05-26 00:14:20.833273,2026-05-26 00:14:20.988838,0 days 00:00:00.155565,leaky_relu,512.0,0.19932553932270766,38.0,,,11.0,0.0016314732834695814,AE,1.0,,COMPLETE
15,0.0,2026-05-26 00:14:20.988918,2026-05-26 00:14:21.042472,0 days 00:00:00.053554,,,0.002640789913142415,,float,1.6427981083283,,,OCSVM,,0.0010305516528266185,COMPLETE
16,0.0,2026-05-26 00:14:21.042535,2026-05-26 00:14:21.536001,0 days 00:00:00.493466,elu,512.0,0.0039824105541549516,67.0,,,13.0,0.003884102911126366,AE,2.0,,COMPLETE
17,0.012738853503184714,2026-05-26 00:14:21.536081,2026-05-26 00:14:21.670425,0 days 00:00:00.134344,,,0.11088425172392545,,float,1.7145578838995048,,,OCSVM,,0.03490956896892433,COMPLETE
18,0.0,2026-05-26 00:14:21.670487,2026-05-26 00:14:22.095952,0 days 00:00:00.425465,tanh,128.0,0.0010485618201895599,33.0,,,8.0,0.000854195313878273,AE,1.0,,COMPLETE
19,0.015015015015015015,2026-05-26 00:14:22.096028,2026-05-26 00:14:23.286346,0 days 00:00:01.190318,tanh,256.0,0.04270829982232607,58.0,,,12.0,0.0008368275249294855,VAE,2.0,,COMPLETE
20,0.0,2026-05-26 00:14:23.286442,2026-05-26 00:14:24.058219,0 days 00:00:00.771777,elu,512.0,0.009572744492113228,86.0,,,8.0,0.004346450644988553,AE,3.0,,COMPLETE
21,0.03787878787878788,2026-05-26 00:14:24.058298,2026-05-26 00:14:24.083399,0 days 00:00:00.025101,,,0.10179894007412162,,float,0.19382893406800306,,,OCSVM,,0.001011015546068533,COMPLETE
22,0.019305019305019305,2026-05-26 00:14:24.083455,2026-05-26 00:14:24.098637,0 days 00:00:00.015182,,,0.10976813696787086,,float,0.14404247510014756,,,OCSVM,,0.001041677192692005,COMPLETE
23,0.019815059445178335,2026-05-26 00:14:24.098686,2026-05-26 00:14:24.374065,0 days 00:00:00.275379,,,0.10746379416537756,,float,0.3542842504394805,,,OCSVM,,0.15826420170462996,COMPLETE
24,0.0,2026-05-26 00:14:24.374131,2026-05-26 00:14:24.425772,0 days 00:00:00.051641,,,0.03739082335350695,,scale,,,,OCSVM,,0.011518006400913697,COMPLETE
