number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_contamination,params_epochs,params_gamma_mode,params_gamma_val,params_layer_width,params_lr,params_model,params_n_layers,params_nu,state
0,0.019455252918287938,2026-05-26 00:13:14.884747,2026-05-26 00:13:17.049068,0 days 00:00:02.164321,tanh,128.0,0.02385234757844707,98.0,,,6.0,0.00010994335574766199,VAE,1.0,,COMPLETE
1,0.0,2026-05-26 00:13:17.049151,2026-05-26 00:13:17.076407,0 days 00:00:00.027256,,,0.009860942908083906,,scale,,,,OCSVM,,0.004678719265016202,COMPLETE
2,0.01002004008016032,2026-05-26 00:13:17.076452,2026-05-26 00:13:17.085407,0 days 00:00:00.008955,,,0.06407866261851013,,float,0.0014234237430895472,,,OCSVM,,0.0028804169778805498,COMPLETE
3,0.009861932938856016,2026-05-26 00:13:17.085453,2026-05-26 00:13:18.180521,0 days 00:00:01.095068,elu,256.0,0.15255065745117377,60.0,,,14.0,0.00017541893487450815,AE,3.0,,COMPLETE
4,0.023148148148148147,2026-05-26 00:13:18.180603,2026-05-26 00:13:18.286743,0 days 00:00:00.106140,tanh,512.0,0.01811326544803337,27.0,,,16.0,0.0069782812651260325,AE,1.0,,COMPLETE
5,0.0,2026-05-26 00:13:18.286819,2026-05-26 00:13:18.312918,0 days 00:00:00.026099,,,0.006620642015198968,,scale,,,,OCSVM,,0.004430357105538922,COMPLETE
6,0.0,2026-05-26 00:13:18.312960,2026-05-26 00:13:18.323504,0 days 00:00:00.010544,,,0.05983542473217019,,float,0.21545535601027507,,,OCSVM,,0.002865832106246123,COMPLETE
7,0.03787878787878788,2026-05-26 00:13:18.323549,2026-05-26 00:13:19.492206,0 days 00:00:01.168657,relu,256.0,0.006680983417211186,79.0,,,15.0,0.0004470608546778491,VAE,1.0,,COMPLETE
8,0.022123893805309734,2026-05-26 00:13:19.492286,2026-05-26 00:13:19.599733,0 days 00:00:00.107447,,,0.01956661354644642,,float,0.02578254153018897,,,OCSVM,,0.05943176207886525,COMPLETE
9,0.01838235294117647,2026-05-26 00:13:19.599799,2026-05-26 00:13:19.824218,0 days 00:00:00.224419,relu,512.0,0.029133955052801898,26.0,,,10.0,0.00028681134821030097,VAE,1.0,,COMPLETE
10,0.0,2026-05-26 00:13:19.824310,2026-05-26 00:13:21.371508,0 days 00:00:01.547198,leaky_relu,256.0,0.001454180104792578,86.0,,,12.0,0.0014138916628611978,VAE,2.0,,COMPLETE
11,0.0,2026-05-26 00:13:21.371592,2026-05-26 00:13:21.479260,0 days 00:00:00.107668,tanh,512.0,0.003409516149612066,25.0,,,16.0,0.009634050380006358,AE,1.0,,COMPLETE
12,0.0,2026-05-26 00:13:21.479332,2026-05-26 00:13:22.309801,0 days 00:00:00.830469,relu,256.0,0.0031716673470678675,68.0,,,16.0,0.0011364695031944965,AE,2.0,,COMPLETE
13,0.0,2026-05-26 00:13:22.309883,2026-05-26 00:13:22.516688,0 days 00:00:00.206805,relu,512.0,0.005683147272039426,53.0,,,12.0,0.00963710555876194,AE,1.0,,COMPLETE
14,0.0,2026-05-26 00:13:22.516769,2026-05-26 00:13:24.006944,0 days 00:00:01.490175,tanh,128.0,0.01214134944267768,43.0,,,16.0,0.00046893084812514477,VAE,2.0,,COMPLETE
15,0.0,2026-05-26 00:13:24.007035,2026-05-26 00:13:24.531082,0 days 00:00:00.524047,elu,256.0,0.001211669029384837,76.0,,,9.0,0.0029328511393696332,AE,1.0,,COMPLETE
16,0.015151515151515152,2026-05-26 00:13:24.531156,2026-05-26 00:13:25.069860,0 days 00:00:00.538704,leaky_relu,512.0,0.04230285668053683,41.0,,,13.0,0.0037091796876487426,VAE,3.0,,COMPLETE
17,0.0,2026-05-26 00:13:25.069944,2026-05-26 00:13:25.810827,0 days 00:00:00.740883,tanh,512.0,0.0024904535194533767,82.0,,,14.0,0.0005991538986340593,VAE,1.0,,COMPLETE
18,0.03571428571428571,2026-05-26 00:13:25.810913,2026-05-26 00:13:26.894660,0 days 00:00:01.083747,relu,256.0,0.007429037438838376,100.0,,,5.0,0.0030983420592147763,AE,2.0,,COMPLETE
19,0.0,2026-05-26 00:13:26.894744,2026-05-26 00:13:27.943634,0 days 00:00:01.048890,relu,256.0,0.0067597969542291724,99.0,,,4.0,0.0020515762784143765,AE,2.0,,COMPLETE
20,0.0,2026-05-26 00:13:27.943715,2026-05-26 00:13:29.786926,0 days 00:00:01.843211,relu,256.0,0.0021742103165086606,90.0,,,7.0,0.0006613644475520923,VAE,3.0,,COMPLETE
21,0.0,2026-05-26 00:13:29.787015,2026-05-26 00:13:30.580603,0 days 00:00:00.793588,relu,256.0,0.014199174605272343,72.0,,,8.0,0.004991736797271958,AE,2.0,,COMPLETE
22,0.0,2026-05-26 00:13:30.580686,2026-05-26 00:13:30.827914,0 days 00:00:00.247228,relu,256.0,0.004505579848482574,36.0,,,4.0,0.005676076056081961,AE,1.0,,COMPLETE
23,0.0,2026-05-26 00:13:30.827992,2026-05-26 00:13:31.057878,0 days 00:00:00.229886,tanh,512.0,0.008459547417801585,55.0,,,14.0,0.0020362918337768093,AE,1.0,,COMPLETE
24,0.0,2026-05-26 00:13:31.057962,2026-05-26 00:13:33.031029,0 days 00:00:01.973067,relu,128.0,0.01818790786446921,92.0,,,11.0,0.00608455493811625,AE,2.0,,COMPLETE
