number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_contamination,params_epochs,params_gamma_mode,params_gamma_val,params_layer_width,params_lr,params_model,params_n_layers,params_nu,state
0,0.4389312977099237,2026-05-26 00:12:51.631219,2026-05-26 00:12:53.830733,0 days 00:00:02.199514,tanh,128.0,0.02385234757844707,98.0,,,6.0,0.00010994335574766199,VAE,1.0,,COMPLETE
1,0.6918238993710691,2026-05-26 00:12:53.830817,2026-05-26 00:12:53.891075,0 days 00:00:00.060258,,,0.009860942908083906,,scale,,,,OCSVM,,0.004678719265016202,COMPLETE
2,0.20637898686679174,2026-05-26 00:12:53.891137,2026-05-26 00:12:53.899856,0 days 00:00:00.008719,,,0.06407866261851013,,float,0.0014234237430895472,,,OCSVM,,0.0028804169778805498,COMPLETE
3,0.11734693877551021,2026-05-26 00:12:53.899910,2026-05-26 00:12:54.991144,0 days 00:00:01.091234,elu,256.0,0.15255065745117377,60.0,,,14.0,0.00017541893487450815,AE,3.0,,COMPLETE
4,0.4772727272727273,2026-05-26 00:12:54.991224,2026-05-26 00:12:55.098913,0 days 00:00:00.107689,tanh,512.0,0.01811326544803337,27.0,,,16.0,0.0069782812651260325,AE,1.0,,COMPLETE
5,0.9482758620689655,2026-05-26 00:12:55.098990,2026-05-26 00:12:55.156498,0 days 00:00:00.057508,,,0.006620642015198968,,scale,,,,OCSVM,,0.004430357105538922,COMPLETE
6,0.20874751491053678,2026-05-26 00:12:55.156547,2026-05-26 00:12:55.185111,0 days 00:00:00.028564,,,0.05983542473217019,,float,0.21545535601027507,,,OCSVM,,0.002865832106246123,COMPLETE
7,0.8098591549295775,2026-05-26 00:12:55.185178,2026-05-26 00:12:56.389542,0 days 00:00:01.204364,relu,256.0,0.006680983417211186,79.0,,,15.0,0.0004470608546778491,VAE,1.0,,COMPLETE
8,0.4791666666666667,2026-05-26 00:12:56.389620,2026-05-26 00:12:56.495908,0 days 00:00:00.106288,,,0.01956661354644642,,float,0.02578254153018897,,,OCSVM,,0.05943176207886525,COMPLETE
9,0.38333333333333336,2026-05-26 00:12:56.495962,2026-05-26 00:12:56.706617,0 days 00:00:00.210655,relu,512.0,0.029133955052801898,26.0,,,10.0,0.00028681134821030097,VAE,1.0,,COMPLETE
10,0.7407407407407407,2026-05-26 00:12:56.706694,2026-05-26 00:12:56.784372,0 days 00:00:00.077678,,,0.0014512493598463222,,scale,,,,OCSVM,,0.025971706863207364,COMPLETE
11,0.8984375,2026-05-26 00:12:56.784427,2026-05-26 00:12:58.329773,0 days 00:00:01.545346,leaky_relu,256.0,0.004845690944441217,87.0,,,12.0,0.0012689081933149216,VAE,2.0,,COMPLETE
12,0.5508474576271186,2026-05-26 00:12:58.329858,2026-05-26 00:12:59.730456,0 days 00:00:01.400598,leaky_relu,256.0,0.003338564498306404,67.0,,,10.0,0.0020340426744817255,VAE,3.0,,COMPLETE
13,0.9663865546218487,2026-05-26 00:12:59.730537,2026-05-26 00:13:02.681056,0 days 00:00:02.950519,leaky_relu,128.0,0.0037801503907510738,100.0,,,5.0,0.0017892816094565885,VAE,2.0,,COMPLETE
14,0.49019607843137253,2026-05-26 00:13:02.681137,2026-05-26 00:13:03.692150,0 days 00:00:01.011013,leaky_relu,128.0,0.002091191873457795,50.0,,,4.0,0.0055798605567801,AE,2.0,,COMPLETE
15,0.5339805825242718,2026-05-26 00:13:03.692234,2026-05-26 00:13:03.757251,0 days 00:00:00.065017,,,0.001097994673016986,,scale,,,,OCSVM,,0.011570174807466898,COMPLETE
16,0.6048387096774194,2026-05-26 00:13:03.757299,2026-05-26 00:13:06.886173,0 days 00:00:03.128874,elu,128.0,0.0035248796097486212,100.0,,,7.0,0.0032420702808013168,VAE,2.0,,COMPLETE
17,0.2795031055900621,2026-05-26 00:13:06.886252,2026-05-26 00:13:08.572875,0 days 00:00:01.686623,leaky_relu,128.0,0.009277329102741849,45.0,,,8.0,0.0005844627066825839,VAE,3.0,,COMPLETE
18,0.9210526315789473,2026-05-26 00:13:08.572962,2026-05-26 00:13:08.605303,0 days 00:00:00.032341,,,0.002269996499827801,,scale,,,,OCSVM,,0.001045324100693286,COMPLETE
19,0.0,2026-05-26 00:13:08.605355,2026-05-26 00:13:10.127459,0 days 00:00:01.522104,leaky_relu,128.0,0.00610825295087251,75.0,,,4.0,0.0009614047329008708,AE,2.0,,COMPLETE
20,0.6804733727810651,2026-05-26 00:13:10.127543,2026-05-26 00:13:10.467930,0 days 00:00:00.340387,,,0.010099943613031862,,scale,,,,OCSVM,,0.1956247160882308,COMPLETE
21,0.9210526315789473,2026-05-26 00:13:10.468004,2026-05-26 00:13:10.503875,0 days 00:00:00.035871,,,0.0023281312428678107,,scale,,,,OCSVM,,0.001263814643183581,COMPLETE
22,0.9210526315789473,2026-05-26 00:13:10.503928,2026-05-26 00:13:10.541833,0 days 00:00:00.037905,,,0.002332886610531285,,scale,,,,OCSVM,,0.0010202497073011035,COMPLETE
23,0.9016393442622951,2026-05-26 00:13:10.541877,2026-05-26 00:13:10.616529,0 days 00:00:00.074652,,,0.004025092032655263,,scale,,,,OCSVM,,0.007467068506096545,COMPLETE
24,0.7407407407407407,2026-05-26 00:13:10.616590,2026-05-26 00:13:10.661968,0 days 00:00:00.045378,,,0.0014812625298024121,,scale,,,,OCSVM,,0.002083803575819932,COMPLETE
