number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_contamination,params_epochs,params_gamma_mode,params_gamma_val,params_layer_width,params_lr,params_model,params_n_layers,params_nu,state
0,0.021367521367521368,2026-05-26 00:18:01.067911,2026-05-26 00:18:03.203367,0 days 00:00:02.135456,tanh,128.0,0.02385234757844707,98.0,,,6.0,0.00010994335574766199,VAE,1.0,,COMPLETE
1,0.032467532467532464,2026-05-26 00:18:03.203444,2026-05-26 00:18:03.224888,0 days 00:00:00.021444,,,0.009860942908083906,,scale,,,,OCSVM,,0.004678719265016202,COMPLETE
2,0.02577319587628866,2026-05-26 00:18:03.224940,2026-05-26 00:18:03.234208,0 days 00:00:00.009268,,,0.06407866261851013,,float,0.0014234237430895472,,,OCSVM,,0.0028804169778805498,COMPLETE
3,0.030706243602865915,2026-05-26 00:18:03.234259,2026-05-26 00:18:04.330678,0 days 00:00:01.096419,elu,256.0,0.15255065745117377,60.0,,,14.0,0.00017541893487450815,AE,3.0,,COMPLETE
4,0.024390243902439025,2026-05-26 00:18:04.330762,2026-05-26 00:18:04.436912,0 days 00:00:00.106150,tanh,512.0,0.01811326544803337,27.0,,,16.0,0.0069782812651260325,AE,1.0,,COMPLETE
5,0.0364963503649635,2026-05-26 00:18:04.436985,2026-05-26 00:18:04.459702,0 days 00:00:00.022717,,,0.006620642015198968,,scale,,,,OCSVM,,0.004430357105538922,COMPLETE
6,0.023696682464454975,2026-05-26 00:18:04.459748,2026-05-26 00:18:04.469858,0 days 00:00:00.010110,,,0.05983542473217019,,float,0.21545535601027507,,,OCSVM,,0.002865832106246123,COMPLETE
7,0.0,2026-05-26 00:18:04.469902,2026-05-26 00:18:05.634541,0 days 00:00:01.164639,relu,256.0,0.006680983417211186,79.0,,,15.0,0.0004470608546778491,VAE,1.0,,COMPLETE
8,0.04807692307692308,2026-05-26 00:18:05.634622,2026-05-26 00:18:05.743416,0 days 00:00:00.108794,,,0.01956661354644642,,float,0.02578254153018897,,,OCSVM,,0.05943176207886525,COMPLETE
9,0.03759398496240601,2026-05-26 00:18:05.743476,2026-05-26 00:18:05.962019,0 days 00:00:00.218543,relu,512.0,0.029133955052801898,26.0,,,10.0,0.00028681134821030097,VAE,1.0,,COMPLETE
10,0.0,2026-05-26 00:18:05.962100,2026-05-26 00:18:06.209520,0 days 00:00:00.247420,,,0.0015200809077270817,,float,0.012435961311605835,,,OCSVM,,0.13357624993799852,COMPLETE
11,0.05084745762711865,2026-05-26 00:18:06.209588,2026-05-26 00:18:06.409717,0 days 00:00:00.200129,relu,512.0,0.037708305451627254,20.0,,,9.0,0.0015168735523025366,VAE,2.0,,COMPLETE
12,0.0,2026-05-26 00:18:06.409795,2026-05-26 00:18:06.947495,0 days 00:00:00.537700,leaky_relu,512.0,0.0021171002228790284,50.0,,,4.0,0.002306233577527587,VAE,3.0,,COMPLETE
13,0.033632286995515695,2026-05-26 00:18:06.947573,2026-05-26 00:18:08.238760,0 days 00:00:01.291187,relu,128.0,0.05965163340738103,41.0,,,10.0,0.0013481840380627334,VAE,2.0,,COMPLETE
14,0.018811136192626036,2026-05-26 00:18:08.238841,2026-05-26 00:18:08.722676,0 days 00:00:00.483835,leaky_relu,512.0,0.19932553932270766,75.0,,,7.0,0.004160617933755996,AE,2.0,,COMPLETE
15,0.0,2026-05-26 00:18:08.722767,2026-05-26 00:18:08.840108,0 days 00:00:00.117341,,,0.003801934090646485,,float,0.9380181511872643,,,OCSVM,,0.06099154269667476,COMPLETE
16,0.05905511811023622,2026-05-26 00:18:08.840172,2026-05-26 00:18:09.091568,0 days 00:00:00.251396,elu,512.0,0.03517642831328436,20.0,,,12.0,0.0007417650292663671,VAE,2.0,,COMPLETE
17,0.06097560975609756,2026-05-26 00:18:09.091644,2026-05-26 00:18:09.331358,0 days 00:00:00.239714,elu,512.0,0.03944193561062835,20.0,,,12.0,0.0006823849970527322,VAE,2.0,,COMPLETE
18,0.03561253561253561,2026-05-26 00:18:09.331439,2026-05-26 00:18:09.784080,0 days 00:00:00.452641,elu,512.0,0.11035593298448733,38.0,,,13.0,0.0005836012551666481,VAE,2.0,,COMPLETE
19,0.03289473684210526,2026-05-26 00:18:09.784160,2026-05-26 00:18:10.293480,0 days 00:00:00.509320,elu,512.0,0.01097259364114741,36.0,,,12.0,0.0007771968540989938,VAE,3.0,,COMPLETE
20,0.05338078291814947,2026-05-26 00:18:10.293562,2026-05-26 00:18:10.922093,0 days 00:00:00.628531,elu,512.0,0.04431852130450766,52.0,,,12.0,0.0003276019099198462,VAE,2.0,,COMPLETE
21,0.05244755244755245,2026-05-26 00:18:10.922177,2026-05-26 00:18:11.538933,0 days 00:00:00.616756,elu,512.0,0.047195396332112664,52.0,,,12.0,0.0003510960483850709,VAE,2.0,,COMPLETE
22,0.030627871362940276,2026-05-26 00:18:11.539022,2026-05-26 00:18:11.806038,0 days 00:00:00.267016,elu,512.0,0.09248183709256794,22.0,,,12.0,0.000825552481040248,VAE,2.0,,COMPLETE
23,0.038461538461538464,2026-05-26 00:18:11.806121,2026-05-26 00:18:12.183647,0 days 00:00:00.377526,elu,512.0,0.02944685279928445,32.0,,,11.0,0.0002517416210062455,VAE,2.0,,COMPLETE
24,0.013869625520110958,2026-05-26 00:18:12.183729,2026-05-26 00:18:14.646538,0 days 00:00:02.462809,elu,128.0,0.10513494628408243,72.0,,,14.0,0.0005590385369561574,VAE,2.0,,COMPLETE
