number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_contamination,params_epochs,params_gamma_mode,params_gamma_val,params_layer_width,params_lr,params_model,params_n_layers,params_nu,state
0,0.044642857142857144,2026-05-26 00:11:15.324560,2026-05-26 00:11:17.477725,0 days 00:00:02.153165,tanh,128.0,0.02385234757844707,98.0,,,6.0,0.00010994335574766199,VAE,1.0,,COMPLETE
1,0.09174311926605505,2026-05-26 00:11:17.477810,2026-05-26 00:11:17.511590,0 days 00:00:00.033780,,,0.009860942908083906,,scale,,,,OCSVM,,0.004678719265016202,COMPLETE
2,0.033482142857142856,2026-05-26 00:11:17.511641,2026-05-26 00:11:17.520757,0 days 00:00:00.009116,,,0.06407866261851013,,float,0.0014234237430895472,,,OCSVM,,0.0028804169778805498,COMPLETE
3,0.023719165085388995,2026-05-26 00:11:17.520804,2026-05-26 00:11:18.611614,0 days 00:00:01.090810,elu,256.0,0.15255065745117377,60.0,,,14.0,0.00017541893487450815,AE,3.0,,COMPLETE
4,0.08241758241758242,2026-05-26 00:11:18.611698,2026-05-26 00:11:18.717460,0 days 00:00:00.105762,tanh,512.0,0.01811326544803337,27.0,,,16.0,0.0069782812651260325,AE,1.0,,COMPLETE
5,0.10752688172043011,2026-05-26 00:11:18.717533,2026-05-26 00:11:18.745687,0 days 00:00:00.028154,,,0.006620642015198968,,scale,,,,OCSVM,,0.004430357105538922,COMPLETE
6,0.036057692307692304,2026-05-26 00:11:18.745732,2026-05-26 00:11:18.757248,0 days 00:00:00.011516,,,0.05983542473217019,,float,0.21545535601027507,,,OCSVM,,0.002865832106246123,COMPLETE
7,0.043478260869565216,2026-05-26 00:11:18.757308,2026-05-26 00:11:19.920908,0 days 00:00:01.163600,relu,256.0,0.006680983417211186,79.0,,,15.0,0.0004470608546778491,VAE,1.0,,COMPLETE
8,0.07692307692307693,2026-05-26 00:11:19.920990,2026-05-26 00:11:20.028648,0 days 00:00:00.107658,,,0.01956661354644642,,float,0.02578254153018897,,,OCSVM,,0.05943176207886525,COMPLETE
9,0.019157088122605363,2026-05-26 00:11:20.028703,2026-05-26 00:11:20.238831,0 days 00:00:00.210128,relu,512.0,0.029133955052801898,26.0,,,10.0,0.00028681134821030097,VAE,1.0,,COMPLETE
10,0.05952380952380952,2026-05-26 00:11:20.238910,2026-05-26 00:11:20.297017,0 days 00:00:00.058107,,,0.0014512493598463222,,scale,,,,OCSVM,,0.025971706863207364,COMPLETE
11,0.10638297872340426,2026-05-26 00:11:20.297064,2026-05-26 00:11:20.329370,0 days 00:00:00.032306,,,0.004915963769370817,,scale,,,,OCSVM,,0.006445459956128235,COMPLETE
12,0.10204081632653061,2026-05-26 00:11:20.329418,2026-05-26 00:11:20.362466,0 days 00:00:00.033048,,,0.003409516149612066,,scale,,,,OCSVM,,0.009784585477597547,COMPLETE
13,0.0,2026-05-26 00:11:20.362508,2026-05-26 00:11:20.387096,0 days 00:00:00.024588,,,0.003338564498306404,,scale,,,,OCSVM,,0.001424283405584858,COMPLETE
14,0.05952380952380952,2026-05-26 00:11:20.387138,2026-05-26 00:11:20.424062,0 days 00:00:00.036924,,,0.0010793928799714397,,scale,,,,OCSVM,,0.01249527370988267,COMPLETE
15,0.04716981132075472,2026-05-26 00:11:20.424104,2026-05-26 00:11:21.866636,0 days 00:00:01.442532,leaky_relu,128.0,0.003816792407609357,52.0,,,5.0,0.0032095843081439003,AE,3.0,,COMPLETE
16,0.08333333333333333,2026-05-26 00:11:21.866717,2026-05-26 00:11:22.239456,0 days 00:00:00.372739,,,0.007626461916717541,,scale,,,,OCSVM,,0.19932553932270766,COMPLETE
17,0.060240963855421686,2026-05-26 00:11:22.239535,2026-05-26 00:11:22.271052,0 days 00:00:00.031517,,,0.001827322168818243,,scale,,,,OCSVM,,0.005747182903680878,COMPLETE
18,0.0,2026-05-26 00:11:22.271098,2026-05-26 00:11:22.858104,0 days 00:00:00.587006,leaky_relu,512.0,0.00519682006259498,96.0,,,9.0,0.0011541122764556343,AE,2.0,,COMPLETE
19,0.0364963503649635,2026-05-26 00:11:22.858188,2026-05-26 00:11:23.604863,0 days 00:00:00.746675,elu,256.0,0.009534416580795329,44.0,,,8.0,0.001438669634454045,VAE,2.0,,COMPLETE
20,0.0,2026-05-26 00:11:23.604948,2026-05-26 00:11:23.628386,0 days 00:00:00.023438,,,0.002589077661535213,,scale,,,,OCSVM,,0.0010254326881299406,COMPLETE
21,0.058823529411764705,2026-05-26 00:11:23.628437,2026-05-26 00:11:23.665794,0 days 00:00:00.037357,,,0.002499864744111277,,scale,,,,OCSVM,,0.011816428706169297,COMPLETE
22,0.10638297872340426,2026-05-26 00:11:23.665847,2026-05-26 00:11:23.700653,0 days 00:00:00.034806,,,0.004662453348499858,,scale,,,,OCSVM,,0.006693360459897,COMPLETE
23,0.06493506493506493,2026-05-26 00:11:23.700698,2026-05-26 00:11:23.739213,0 days 00:00:00.038515,,,0.01149546929982261,,scale,,,,OCSVM,,0.004811275853630774,COMPLETE
24,0.09174311926605505,2026-05-26 00:11:23.739277,2026-05-26 00:11:23.797911,0 days 00:00:00.058634,,,0.005227887743921435,,scale,,,,OCSVM,,0.02527689608817051,COMPLETE
