number,value,datetime_start,datetime_complete,duration,params_alpha,params_contamination,params_leaf_size,params_max_samples,params_model,params_n_bins,params_n_estimators,params_n_neighbors,params_tol,state
0,0.1320754716981132,2026-04-28 10:44:23.835759,2026-04-28 10:44:23.860760,0 days 00:00:00.025001,,0.002285325525633921,71.0,,LOF,,,10.0,,COMPLETE
1,0.037037037037037035,2026-04-28 10:44:23.860946,2026-04-28 10:44:23.869681,0 days 00:00:00.008735,,0.0030803400529839683,,,COPOD,,,,,COMPLETE
2,0.05338078291814947,2026-04-28 10:44:23.869928,2026-04-28 10:44:23.878942,0 days 00:00:00.009014,,0.004678719265016202,,,COPOD,,,,,COMPLETE
3,0.08233532934131736,2026-04-28 10:44:23.879213,2026-04-28 10:44:24.107098,0 days 00:00:00.227885,,0.06407866261851013,,0.6599641068895281,IForest,,80.0,,,COMPLETE
4,0.07936507936507936,2026-04-28 10:44:24.107323,2026-04-28 10:44:24.112481,0 days 00:00:00.005158,0.40611470057706595,0.15255065745117377,,,HBOS,49.0,,,0.30892170379736505,COMPLETE
5,0.0,2026-04-28 10:44:24.112658,2026-04-28 10:44:24.191374,0 days 00:00:00.078716,,0.0011998556988857205,28.0,,LOF,,,92.0,,COMPLETE
6,0.08352315869400152,2026-04-28 10:44:24.191563,2026-04-28 10:44:24.641673,0 days 00:00:00.450110,,0.17023282716867383,,0.9576492590949324,IForest,,167.0,,,COMPLETE
7,0.05976095617529881,2026-04-28 10:44:24.641882,2026-04-28 10:44:24.646851,0 days 00:00:00.004969,0.2004518719478462,0.0012707770074499693,,,HBOS,19.0,,,0.28064667700781154,COMPLETE
8,0.09065550906555091,2026-04-28 10:44:24.647011,2026-04-28 10:44:24.822474,0 days 00:00:00.175463,,0.07012604000905368,,0.990820855620362,IForest,,61.0,,,COMPLETE
9,0.06542056074766354,2026-04-28 10:44:24.822678,2026-04-28 10:44:24.831532,0 days 00:00:00.008854,,0.04758470274910409,,,COPOD,,,,,COMPLETE
10,0.4931972789115646,2026-04-28 10:44:24.831736,2026-04-28 10:44:24.859193,0 days 00:00:00.027457,,0.012278360049275504,77.0,,LOF,,,5.0,,COMPLETE
11,0.4605263157894737,2026-04-28 10:44:24.859418,2026-04-28 10:44:24.886700,0 days 00:00:00.027282,,0.012863636468880696,79.0,,LOF,,,6.0,,COMPLETE
12,0.07961783439490445,2026-04-28 10:44:24.886901,2026-04-28 10:44:24.897472,0 days 00:00:00.010571,,0.011334291779669579,,,ECOD,,,,,COMPLETE
13,0.4605263157894737,2026-04-28 10:44:24.897680,2026-04-28 10:44:24.924772,0 days 00:00:00.027092,,0.014760471569989502,80.0,,LOF,,,6.0,,COMPLETE
14,0.046296296296296294,2026-04-28 10:44:24.924961,2026-04-28 10:44:24.965674,0 days 00:00:00.040713,,0.014489188468155959,57.0,,LOF,,,30.0,,COMPLETE
15,0.017241379310344827,2026-04-28 10:44:24.965951,2026-04-28 10:44:25.019636,0 days 00:00:00.053685,,0.007795893358622733,80.0,,LOF,,,52.0,,COMPLETE
16,0.06329113924050633,2026-04-28 10:44:25.019848,2026-04-28 10:44:25.030044,0 days 00:00:00.010196,,0.027513092673650832,,,ECOD,,,,,COMPLETE
17,0.1111111111111111,2026-04-28 10:44:25.030244,2026-04-28 10:44:25.068224,0 days 00:00:00.037980,,0.03311073725242975,55.0,,LOF,,,29.0,,COMPLETE
18,0.4931972789115646,2026-04-28 10:44:25.068429,2026-04-28 10:44:25.093187,0 days 00:00:00.024758,,0.006674619025368454,17.0,,LOF,,,5.0,,COMPLETE
19,0.0,2026-04-28 10:44:25.093390,2026-04-28 10:44:25.134913,0 days 00:00:00.041523,,0.006026729723154482,12.0,,LOF,,,34.0,,COMPLETE
20,0.07547169811320754,2026-04-28 10:44:25.135162,2026-04-28 10:44:25.145297,0 days 00:00:00.010135,,0.003101606675346204,,,ECOD,,,,,COMPLETE
21,0.4411764705882353,2026-04-28 10:44:25.145497,2026-04-28 10:44:25.171874,0 days 00:00:00.026377,,0.02391682995171255,34.0,,LOF,,,7.0,,COMPLETE
22,0.05357142857142857,2026-04-28 10:44:25.172139,2026-04-28 10:44:25.207879,0 days 00:00:00.035740,,0.008324680742057614,64.0,,LOF,,,19.0,,COMPLETE
23,0.04398826979472141,2026-04-28 10:44:25.208097,2026-04-28 10:44:25.292884,0 days 00:00:00.084787,,0.016873954080189667,42.0,,LOF,,,95.0,,COMPLETE
24,0.018050541516245487,2026-04-28 10:44:25.293079,2026-04-28 10:44:25.326199,0 days 00:00:00.033120,,0.0043841031182846775,15.0,,LOF,,,21.0,,COMPLETE
