number,value,datetime_start,datetime_complete,duration,params_alpha,params_contamination,params_leaf_size,params_max_samples,params_model,params_n_bins,params_n_estimators,params_n_neighbors,params_tol,state
0,0.26515151515151514,2026-04-28 10:45:49.701737,2026-04-28 10:45:49.725653,0 days 00:00:00.023916,,0.002285325525633921,71.0,,LOF,,,10.0,,COMPLETE
1,0.01858736059479554,2026-04-28 10:45:49.725848,2026-04-28 10:45:49.735542,0 days 00:00:00.009694,,0.0030803400529839683,,,COPOD,,,,,COMPLETE
2,0.017921146953405017,2026-04-28 10:45:49.735718,2026-04-28 10:45:49.745149,0 days 00:00:00.009431,,0.004678719265016202,,,COPOD,,,,,COMPLETE
3,0.02304147465437788,2026-04-28 10:45:49.745293,2026-04-28 10:45:49.975370,0 days 00:00:00.230077,,0.06407866261851013,,0.6599641068895281,IForest,,80.0,,,COMPLETE
4,0.023474178403755867,2026-04-28 10:45:49.975612,2026-04-28 10:45:49.981696,0 days 00:00:00.006084,0.40611470057706595,0.15255065745117377,,,HBOS,49.0,,,0.30892170379736505,COMPLETE
5,0.0,2026-04-28 10:45:49.981933,2026-04-28 10:45:50.057432,0 days 00:00:00.075499,,0.0011998556988857205,28.0,,LOF,,,92.0,,COMPLETE
6,0.033783783783783786,2026-04-28 10:45:50.057661,2026-04-28 10:45:50.531495,0 days 00:00:00.473834,,0.17023282716867383,,0.9576492590949324,IForest,,167.0,,,COMPLETE
7,0.0,2026-04-28 10:45:50.531704,2026-04-28 10:45:50.537265,0 days 00:00:00.005561,0.2004518719478462,0.0012707770074499693,,,HBOS,19.0,,,0.28064667700781154,COMPLETE
8,0.029455081001472753,2026-04-28 10:45:50.537477,2026-04-28 10:45:50.789005,0 days 00:00:00.251528,,0.07012604000905368,,0.990820855620362,IForest,,61.0,,,COMPLETE
9,0.028462998102466792,2026-04-28 10:45:50.789218,2026-04-28 10:45:50.799187,0 days 00:00:00.009969,,0.04758470274910409,,,COPOD,,,,,COMPLETE
10,0.382262996941896,2026-04-28 10:45:50.799416,2026-04-28 10:45:50.825709,0 days 00:00:00.026293,,0.012278360049275504,77.0,,LOF,,,5.0,,COMPLETE
11,0.36443148688046645,2026-04-28 10:45:50.825921,2026-04-28 10:45:50.853411,0 days 00:00:00.027490,,0.012863636468880696,79.0,,LOF,,,6.0,,COMPLETE
12,0.015527950310559006,2026-04-28 10:45:50.853644,2026-04-28 10:45:50.864773,0 days 00:00:00.011129,,0.011334291779669579,,,ECOD,,,,,COMPLETE
13,0.3453038674033149,2026-04-28 10:45:50.865005,2026-04-28 10:45:50.891714,0 days 00:00:00.026709,,0.014760471569989502,80.0,,LOF,,,6.0,,COMPLETE
14,0.2616279069767442,2026-04-28 10:45:50.891934,2026-04-28 10:45:50.931092,0 days 00:00:00.039158,,0.014489188468155959,57.0,,LOF,,,30.0,,COMPLETE
15,0.1346153846153846,2026-04-28 10:45:50.931308,2026-04-28 10:45:50.985788,0 days 00:00:00.054480,,0.007795893358622733,80.0,,LOF,,,52.0,,COMPLETE
16,0.02364066193853428,2026-04-28 10:45:50.985992,2026-04-28 10:45:50.997575,0 days 00:00:00.011583,,0.027513092673650832,,,ECOD,,,,,COMPLETE
17,0.2564102564102564,2026-04-28 10:45:50.997793,2026-04-28 10:45:51.032807,0 days 00:00:00.035014,,0.03311073725242975,55.0,,LOF,,,29.0,,COMPLETE
18,0.37542662116040953,2026-04-28 10:45:51.033078,2026-04-28 10:45:51.055594,0 days 00:00:00.022516,,0.006674619025368454,17.0,,LOF,,,5.0,,COMPLETE
19,0.21052631578947367,2026-04-28 10:45:51.055801,2026-04-28 10:45:51.095109,0 days 00:00:00.039308,,0.006026729723154482,12.0,,LOF,,,34.0,,COMPLETE
20,0.0,2026-04-28 10:45:51.095310,2026-04-28 10:45:51.106442,0 days 00:00:00.011132,,0.003101606675346204,,,ECOD,,,,,COMPLETE
21,0.33967391304347827,2026-04-28 10:45:51.106647,2026-04-28 10:45:51.133833,0 days 00:00:00.027186,,0.02391682995171255,34.0,,LOF,,,7.0,,COMPLETE
22,0.3409090909090909,2026-04-28 10:45:51.134029,2026-04-28 10:45:51.168535,0 days 00:00:00.034506,,0.008324680742057614,64.0,,LOF,,,19.0,,COMPLETE
23,0.027247956403269755,2026-04-28 10:45:51.168808,2026-04-28 10:45:51.251150,0 days 00:00:00.082342,,0.016873954080189667,42.0,,LOF,,,95.0,,COMPLETE
24,0.17786561264822134,2026-04-28 10:45:51.251358,2026-04-28 10:45:51.283416,0 days 00:00:00.032058,,0.0043841031182846775,15.0,,LOF,,,21.0,,COMPLETE
