number,value,datetime_start,datetime_complete,duration,params_alpha,params_contamination,params_leaf_size,params_max_samples,params_model,params_n_bins,params_n_estimators,params_n_neighbors,params_tol,state
0,0.3148148148148148,2026-04-28 10:44:22.275665,2026-04-28 10:44:22.300072,0 days 00:00:00.024407,,0.002285325525633921,71.0,,LOF,,,10.0,,COMPLETE
1,0.0,2026-04-28 10:44:22.300289,2026-04-28 10:44:22.309217,0 days 00:00:00.008928,,0.0030803400529839683,,,COPOD,,,,,COMPLETE
2,0.017985611510791366,2026-04-28 10:44:22.309405,2026-04-28 10:44:22.318237,0 days 00:00:00.008832,,0.004678719265016202,,,COPOD,,,,,COMPLETE
3,0.03273322422258593,2026-04-28 10:44:22.318417,2026-04-28 10:44:22.535785,0 days 00:00:00.217368,,0.06407866261851013,,0.6599641068895281,IForest,,80.0,,,COMPLETE
4,0.04017857142857143,2026-04-28 10:44:22.536009,2026-04-28 10:44:22.541375,0 days 00:00:00.005366,0.40611470057706595,0.15255065745117377,,,HBOS,49.0,,,0.30892170379736505,COMPLETE
5,0.0,2026-04-28 10:44:22.541545,2026-04-28 10:44:22.619502,0 days 00:00:00.077957,,0.0011998556988857205,28.0,,LOF,,,92.0,,COMPLETE
6,0.04669260700389105,2026-04-28 10:44:22.619689,2026-04-28 10:44:23.045472,0 days 00:00:00.425783,,0.17023282716867383,,0.9576492590949324,IForest,,167.0,,,COMPLETE
7,0.0,2026-04-28 10:44:23.045702,2026-04-28 10:44:23.051403,0 days 00:00:00.005701,0.2004518719478462,0.0012707770074499693,,,HBOS,19.0,,,0.28064667700781154,COMPLETE
8,0.03231017770597738,2026-04-28 10:44:23.051596,2026-04-28 10:44:23.232143,0 days 00:00:00.180547,,0.07012604000905368,,0.990820855620362,IForest,,61.0,,,COMPLETE
9,0.018518518518518517,2026-04-28 10:44:23.232398,2026-04-28 10:44:23.241468,0 days 00:00:00.009070,,0.04758470274910409,,,COPOD,,,,,COMPLETE
10,0.4078014184397163,2026-04-28 10:44:23.241662,2026-04-28 10:44:23.267850,0 days 00:00:00.026188,,0.012278360049275504,77.0,,LOF,,,5.0,,COMPLETE
11,0.40492957746478875,2026-04-28 10:44:23.268051,2026-04-28 10:44:23.295920,0 days 00:00:00.027869,,0.012863636468880696,79.0,,LOF,,,6.0,,COMPLETE
12,0.01557632398753894,2026-04-28 10:44:23.296254,2026-04-28 10:44:23.309460,0 days 00:00:00.013206,,0.011334291779669579,,,ECOD,,,,,COMPLETE
13,0.40492957746478875,2026-04-28 10:44:23.309676,2026-04-28 10:44:23.336973,0 days 00:00:00.027297,,0.014760471569989502,80.0,,LOF,,,6.0,,COMPLETE
14,0.22364217252396165,2026-04-28 10:44:23.337208,2026-04-28 10:44:23.377927,0 days 00:00:00.040719,,0.014489188468155959,57.0,,LOF,,,30.0,,COMPLETE
15,0.0,2026-04-28 10:44:23.378128,2026-04-28 10:44:23.432220,0 days 00:00:00.054092,,0.007795893358622733,80.0,,LOF,,,52.0,,COMPLETE
16,0.012755102040816327,2026-04-28 10:44:23.432488,2026-04-28 10:44:23.443266,0 days 00:00:00.010778,,0.027513092673650832,,,ECOD,,,,,COMPLETE
17,0.21951219512195122,2026-04-28 10:44:23.443522,2026-04-28 10:44:23.481250,0 days 00:00:00.037728,,0.03311073725242975,55.0,,LOF,,,29.0,,COMPLETE
18,0.4078014184397163,2026-04-28 10:44:23.481494,2026-04-28 10:44:23.509398,0 days 00:00:00.027904,,0.006674619025368454,17.0,,LOF,,,5.0,,COMPLETE
19,0.05319148936170213,2026-04-28 10:44:23.509616,2026-04-28 10:44:23.552314,0 days 00:00:00.042698,,0.006026729723154482,12.0,,LOF,,,34.0,,COMPLETE
20,0.017985611510791366,2026-04-28 10:44:23.552529,2026-04-28 10:44:23.562762,0 days 00:00:00.010233,,0.003101606675346204,,,ECOD,,,,,COMPLETE
21,0.40492957746478875,2026-04-28 10:44:23.562949,2026-04-28 10:44:23.590498,0 days 00:00:00.027549,,0.02391682995171255,34.0,,LOF,,,7.0,,COMPLETE
22,0.3231292517006803,2026-04-28 10:44:23.590753,2026-04-28 10:44:23.623611,0 days 00:00:00.032858,,0.008324680742057614,64.0,,LOF,,,19.0,,COMPLETE
23,0.0,2026-04-28 10:44:23.623851,2026-04-28 10:44:23.714460,0 days 00:00:00.090609,,0.016873954080189667,42.0,,LOF,,,95.0,,COMPLETE
24,0.3046594982078853,2026-04-28 10:44:23.714684,2026-04-28 10:44:23.746424,0 days 00:00:00.031740,,0.0043841031182846775,15.0,,LOF,,,21.0,,COMPLETE
