number,value,datetime_start,datetime_complete,duration,params_alpha,params_contamination,params_leaf_size,params_max_samples,params_model,params_n_bins,params_n_estimators,params_n_neighbors,params_tol,state
0,0.09363295880149813,2026-04-28 10:44:54.755391,2026-04-28 10:44:54.780821,0 days 00:00:00.025430,,0.002285325525633921,71.0,,LOF,,,10.0,,COMPLETE
1,0.0,2026-04-28 10:44:54.781071,2026-04-28 10:44:54.790633,0 days 00:00:00.009562,,0.0030803400529839683,,,COPOD,,,,,COMPLETE
2,0.0,2026-04-28 10:44:54.790849,2026-04-28 10:44:54.800091,0 days 00:00:00.009242,,0.004678719265016202,,,COPOD,,,,,COMPLETE
3,0.06686478454680535,2026-04-28 10:44:54.800302,2026-04-28 10:44:55.026170,0 days 00:00:00.225868,,0.06407866261851013,,0.6599641068895281,IForest,,80.0,,,COMPLETE
4,0.06363636363636363,2026-04-28 10:44:55.026394,2026-04-28 10:44:55.031960,0 days 00:00:00.005566,0.40611470057706595,0.15255065745117377,,,HBOS,49.0,,,0.30892170379736505,COMPLETE
5,0.0,2026-04-28 10:44:55.032136,2026-04-28 10:44:55.115707,0 days 00:00:00.083571,,0.0011998556988857205,28.0,,LOF,,,92.0,,COMPLETE
6,0.06924198250728864,2026-04-28 10:44:55.115914,2026-04-28 10:44:55.564132,0 days 00:00:00.448218,,0.17023282716867383,,0.9576492590949324,IForest,,167.0,,,COMPLETE
7,0.0,2026-04-28 10:44:55.564331,2026-04-28 10:44:55.570136,0 days 00:00:00.005805,0.2004518719478462,0.0012707770074499693,,,HBOS,19.0,,,0.28064667700781154,COMPLETE
8,0.07544581618655692,2026-04-28 10:44:55.570286,2026-04-28 10:44:55.742560,0 days 00:00:00.172274,,0.07012604000905368,,0.990820855620362,IForest,,61.0,,,COMPLETE
9,0.037243947858473,2026-04-28 10:44:55.742767,2026-04-28 10:44:55.752299,0 days 00:00:00.009532,,0.04758470274910409,,,COPOD,,,,,COMPLETE
10,0.49295774647887325,2026-04-28 10:44:55.752474,2026-04-28 10:44:55.779564,0 days 00:00:00.027090,,0.012278360049275504,77.0,,LOF,,,5.0,,COMPLETE
11,0.4682274247491639,2026-04-28 10:44:55.779765,2026-04-28 10:44:55.807979,0 days 00:00:00.028214,,0.012863636468880696,79.0,,LOF,,,6.0,,COMPLETE
12,0.0,2026-04-28 10:44:55.808285,2026-04-28 10:44:55.820081,0 days 00:00:00.011796,,0.011334291779669579,,,ECOD,,,,,COMPLETE
13,0.4682274247491639,2026-04-28 10:44:55.820253,2026-04-28 10:44:55.848708,0 days 00:00:00.028455,,0.014760471569989502,80.0,,LOF,,,6.0,,COMPLETE
14,0.14619883040935672,2026-04-28 10:44:55.848946,2026-04-28 10:44:55.892582,0 days 00:00:00.043636,,0.014489188468155959,57.0,,LOF,,,30.0,,COMPLETE
15,0.04966887417218543,2026-04-28 10:44:55.892848,2026-04-28 10:44:55.950151,0 days 00:00:00.057303,,0.007795893358622733,80.0,,LOF,,,52.0,,COMPLETE
16,0.012224938875305624,2026-04-28 10:44:55.950393,2026-04-28 10:44:55.960695,0 days 00:00:00.010302,,0.027513092673650832,,,ECOD,,,,,COMPLETE
17,0.13184584178498987,2026-04-28 10:44:55.960913,2026-04-28 10:44:55.998294,0 days 00:00:00.037381,,0.03311073725242975,55.0,,LOF,,,29.0,,COMPLETE
18,0.49295774647887325,2026-04-28 10:44:55.998532,2026-04-28 10:44:56.024248,0 days 00:00:00.025716,,0.006674619025368454,17.0,,LOF,,,5.0,,COMPLETE
19,0.052083333333333336,2026-04-28 10:44:56.024431,2026-04-28 10:44:56.070174,0 days 00:00:00.045743,,0.006026729723154482,12.0,,LOF,,,34.0,,COMPLETE
20,0.0,2026-04-28 10:44:56.070366,2026-04-28 10:44:56.080785,0 days 00:00:00.010419,,0.003101606675346204,,,ECOD,,,,,COMPLETE
21,0.47297297297297297,2026-04-28 10:44:56.081033,2026-04-28 10:44:56.107804,0 days 00:00:00.026771,,0.02391682995171255,34.0,,LOF,,,7.0,,COMPLETE
22,0.3519061583577713,2026-04-28 10:44:56.107991,2026-04-28 10:44:56.140337,0 days 00:00:00.032346,,0.021154863635591208,32.0,,LOF,,,15.0,,COMPLETE
23,0.07142857142857142,2026-04-28 10:44:56.140615,2026-04-28 10:44:56.176663,0 days 00:00:00.036048,,0.007013566731196421,10.0,,LOF,,,21.0,,COMPLETE
24,0.05434782608695652,2026-04-28 10:44:56.176819,2026-04-28 10:44:56.254577,0 days 00:00:00.077758,,0.02227376158187062,32.0,,LOF,,,84.0,,COMPLETE
