threshold,tp,fp,fn,precision,recall,f2
0.2224,1,0,75,1.0,0.0132,0.0164
0.2261,1,0,75,1.0,0.0132,0.0164
0.2299,1,0,75,1.0,0.0132,0.0164
0.2337,1,0,75,1.0,0.0132,0.0164
0.2374,1,0,75,1.0,0.0132,0.0164
0.2412,1,0,75,1.0,0.0132,0.0164
0.245,1,0,75,1.0,0.0132,0.0164
0.2487,1,0,75,1.0,0.0132,0.0164
0.2525,1,0,75,1.0,0.0132,0.0164
0.2563,1,0,75,1.0,0.0132,0.0164
0.2601,1,0,75,1.0,0.0132,0.0164
0.2638,1,0,75,1.0,0.0132,0.0164
0.2676,1,0,75,1.0,0.0132,0.0164
0.2714,1,0,75,1.0,0.0132,0.0164
0.2751,1,0,75,1.0,0.0132,0.0164
0.2789,1,0,75,1.0,0.0132,0.0164
0.2827,1,0,75,1.0,0.0132,0.0164
0.2864,1,0,75,1.0,0.0132,0.0164
0.2902,1,0,75,1.0,0.0132,0.0164
0.294,1,0,75,1.0,0.0132,0.0164
0.2977,1,0,75,1.0,0.0132,0.0164
0.3015,1,0,75,1.0,0.0132,0.0164
0.3053,1,0,75,1.0,0.0132,0.0164
0.309,1,0,75,1.0,0.0132,0.0164
0.3128,1,0,75,1.0,0.0132,0.0164
0.3166,1,0,75,1.0,0.0132,0.0164
0.3204,1,0,75,1.0,0.0132,0.0164
0.3241,1,0,75,1.0,0.0132,0.0164
0.3279,1,0,75,1.0,0.0132,0.0164
0.3317,1,0,75,1.0,0.0132,0.0164
0.3354,1,0,75,1.0,0.0132,0.0164
0.3392,1,0,75,1.0,0.0132,0.0164
0.343,1,0,75,1.0,0.0132,0.0164
0.3467,1,0,75,1.0,0.0132,0.0164
0.3505,1,0,75,1.0,0.0132,0.0164
0.3543,1,0,75,1.0,0.0132,0.0164
0.358,1,0,75,1.0,0.0132,0.0164
0.3618,1,0,75,1.0,0.0132,0.0164
0.3656,1,0,75,1.0,0.0132,0.0164
0.3694,1,0,75,1.0,0.0132,0.0164
0.3731,1,0,75,1.0,0.0132,0.0164
0.3769,1,0,75,1.0,0.0132,0.0164
0.3807,1,0,75,1.0,0.0132,0.0164
0.3844,1,0,75,1.0,0.0132,0.0164
0.3882,1,0,75,1.0,0.0132,0.0164
0.392,1,0,75,1.0,0.0132,0.0164
0.3957,1,0,75,1.0,0.0132,0.0164
0.3995,1,0,75,1.0,0.0132,0.0164
0.4033,1,0,75,1.0,0.0132,0.0164
0.407,1,0,75,1.0,0.0132,0.0164
0.4108,1,0,75,1.0,0.0132,0.0164
0.4146,1,0,75,1.0,0.0132,0.0164
0.4183,1,0,75,1.0,0.0132,0.0164
0.4221,1,0,75,1.0,0.0132,0.0164
0.4259,1,0,75,1.0,0.0132,0.0164
0.4297,1,0,75,1.0,0.0132,0.0164
0.4334,1,0,75,1.0,0.0132,0.0164
0.4372,1,0,75,1.0,0.0132,0.0164
0.441,1,0,75,1.0,0.0132,0.0164
0.4447,1,0,75,1.0,0.0132,0.0164
0.4485,1,0,75,1.0,0.0132,0.0164
0.4523,1,0,75,1.0,0.0132,0.0164
0.456,1,0,75,1.0,0.0132,0.0164
0.4598,1,0,75,1.0,0.0132,0.0164
0.4636,1,0,75,1.0,0.0132,0.0164
0.4673,1,0,75,1.0,0.0132,0.0164
0.4711,1,0,75,1.0,0.0132,0.0164
0.4749,1,0,75,1.0,0.0132,0.0164
0.4786,1,0,75,1.0,0.0132,0.0164
0.4824,1,0,75,1.0,0.0132,0.0164
0.4862,1,0,75,1.0,0.0132,0.0164
0.49,1,0,75,1.0,0.0132,0.0164
0.4937,1,0,75,1.0,0.0132,0.0164
0.4975,1,0,75,1.0,0.0132,0.0164
0.5013,1,0,75,1.0,0.0132,0.0164
0.505,1,0,75,1.0,0.0132,0.0164
0.5088,1,0,75,1.0,0.0132,0.0164
0.5126,1,0,75,1.0,0.0132,0.0164
0.5163,1,0,75,1.0,0.0132,0.0164
0.5201,1,0,75,1.0,0.0132,0.0164
0.5239,1,0,75,1.0,0.0132,0.0164
0.5276,1,0,75,1.0,0.0132,0.0164
0.5314,1,0,75,1.0,0.0132,0.0164
0.5352,1,0,75,1.0,0.0132,0.0164
0.5389,1,0,75,1.0,0.0132,0.0164
0.5427,1,0,75,1.0,0.0132,0.0164
