number,value,datetime_start,datetime_complete,duration,params_alpha,params_contamination,params_leaf_size,params_max_samples,params_model,params_n_bins,params_n_estimators,params_n_neighbors,params_tol,state
0,0.00677323218639935,2026-04-24 14:13:52.403155,2026-04-24 14:13:52.609150,0 days 00:00:00.205995,,0.002285325525633921,71.0,,LOF,,,10.0,,COMPLETE
1,0.014872904272579772,2026-04-24 14:13:52.609363,2026-04-24 14:13:52.643490,0 days 00:00:00.034127,,0.0030803400529839683,,,COPOD,,,,,COMPLETE
2,0.01886284020479655,2026-04-24 14:13:52.643670,2026-04-24 14:13:52.677078,0 days 00:00:00.033408,,0.004678719265016202,,,COPOD,,,,,COMPLETE
3,0.19306930693069307,2026-04-24 14:13:52.677240,2026-04-24 14:13:52.954071,0 days 00:00:00.276831,,0.06407866261851013,,0.6599641068895281,IForest,,80.0,,,COMPLETE
4,0.21724818959842002,2026-04-24 14:13:52.954275,2026-04-24 14:13:52.968050,0 days 00:00:00.013775,0.40611470057706595,0.15255065745117377,,,HBOS,49.0,,,0.30892170379736505,COMPLETE
5,0.004071661237785016,2026-04-24 14:13:52.968246,2026-04-24 14:13:53.498846,0 days 00:00:00.530600,,0.0011998556988857205,28.0,,LOF,,,92.0,,COMPLETE
6,0.28574463564903335,2026-04-24 14:13:53.499045,2026-04-24 14:13:53.932190,0 days 00:00:00.433145,,0.17023282716867383,,0.9576492590949324,IForest,,167.0,,,COMPLETE
7,0.00812787862367922,2026-04-24 14:13:53.932393,2026-04-24 14:13:53.944867,0 days 00:00:00.012474,0.2004518719478462,0.0012707770074499693,,,HBOS,19.0,,,0.28064667700781154,COMPLETE
8,0.1968988432192961,2026-04-24 14:13:53.945065,2026-04-24 14:13:54.116763,0 days 00:00:00.171698,,0.07012604000905368,,0.990820855620362,IForest,,61.0,,,COMPLETE
9,0.10065425264217413,2026-04-24 14:13:54.117028,2026-04-24 14:13:54.151201,0 days 00:00:00.034173,,0.04758470274910409,,,COPOD,,,,,COMPLETE
10,0.02796271637816245,2026-04-24 14:13:54.151388,2026-04-24 14:13:54.186390,0 days 00:00:00.035002,,0.012278360049275504,,,ECOD,,,,,COMPLETE
11,0.2315516122051504,2026-04-24 14:13:54.186570,2026-04-24 14:13:54.204708,0 days 00:00:00.018138,0.4547557496884338,0.15769462903616846,,,HBOS,50.0,,,0.6708118609259582,COMPLETE
12,0.2432658174984339,2026-04-24 14:13:54.204903,2026-04-24 14:13:54.223504,0 days 00:00:00.018601,0.49623881942137704,0.18255130435497313,,,HBOS,50.0,,,0.8539382619776563,COMPLETE
13,0.10540184453227931,2026-04-24 14:13:54.223707,2026-04-24 14:13:54.723054,0 days 00:00:00.499347,,0.01956291363650499,,0.9581649616413196,IForest,,193.0,,,COMPLETE
14,0.23913495529216053,2026-04-24 14:13:54.723271,2026-04-24 14:13:54.757681,0 days 00:00:00.034410,,0.1989058004810467,,,ECOD,,,,,COMPLETE
15,0.07287870900572618,2026-04-24 14:13:54.757903,2026-04-24 14:13:54.775330,0 days 00:00:00.017427,0.022920361358845703,0.027421114385917815,,,HBOS,34.0,,,0.8955120904234664,COMPLETE
16,0.2243057203892713,2026-04-24 14:13:54.775605,2026-04-24 14:13:55.177872,0 days 00:00:00.402267,,0.09362654613664895,,0.30741954841485813,IForest,,166.0,,,COMPLETE
17,0.09864207020240841,2026-04-24 14:13:55.178094,2026-04-24 14:13:55.194486,0 days 00:00:00.016392,0.28654130621470114,0.03670701766143751,,,HBOS,6.0,,,0.6526360617697046,COMPLETE
18,0.05482749398234822,2026-04-24 14:13:55.194697,2026-04-24 14:13:55.544368,0 days 00:00:00.349671,,0.009289159715129917,,0.7449105408093936,IForest,,133.0,,,COMPLETE
19,0.14338150952053222,2026-04-24 14:13:55.544590,2026-04-24 14:13:55.969033,0 days 00:00:00.424443,,0.10891625818341821,10.0,,LOF,,,49.0,,COMPLETE
20,0.14688601645123384,2026-04-24 14:13:55.969263,2026-04-24 14:13:56.004940,0 days 00:00:00.035677,,0.09894172728341483,,,ECOD,,,,,COMPLETE
21,0.2357113057989153,2026-04-24 14:13:56.005152,2026-04-24 14:13:56.041353,0 days 00:00:00.036201,,0.1953638096429503,,,ECOD,,,,,COMPLETE
22,0.23316603931409452,2026-04-24 14:13:56.041580,2026-04-24 14:13:56.077583,0 days 00:00:00.036003,,0.19350580311027996,,,ECOD,,,,,COMPLETE
23,0.15999079189686924,2026-04-24 14:13:56.077796,2026-04-24 14:13:56.113604,0 days 00:00:00.035808,,0.11643296338022635,,,ECOD,,,,,COMPLETE
24,0.10140984417511749,2026-04-24 14:13:56.113809,2026-04-24 14:13:56.149378,0 days 00:00:00.035569,,0.062689289531367,,,ECOD,,,,,COMPLETE
